Rank,PlayerID,Name,Team,ByeWeek,Age,Position,PositionRank,Week1ADP,Week2ADP,Week3ADP,HighestADP,LowestADP,AverageDraftPosition
1016,18132,Darius Jackson,HOU,null,28,RB,RB159,963,963,963,963,963,963
1017,18134,Will Parks,KC,6,27,SS,DB121,964,964,964,964,964,964
1018,18135,Kevon Seymour,PHI,8,28,CB,DB122,965,965,965,965,965,965
1019,18143,Stephen Weatherly,MIN,13,28,DE,DL116,966,966,966,966,966,966
1020,18149,Jalen Mills,NE,14,28,CB,DB123,967,967,967,967,967,967
1021,18160,Jayron Kearse,DAL,7,28,FS,DB124,null,null,null,null,null,968
1022,18161,Clayton Fejedelem,MIA,14,28,SS,DB125,969,969,969,969,969,969
1023,18162,Tyler Matakevich,BUF,7,29,ILB,LB84,970,970,970,970,970,970
1024,18167,Joe Walker,WAS,12,29,ILB,LB85,971,971,971,971,971,971
1025,18177,Jonathan Jones,NE,14,28,CB,DB126,972,972,972,972,972,972
1026,18178,Cre'Von LeBlanc,MIA,null,27,CB,DB127,973,973,973,973,973,973
1027,18190,Ken Crawley,NO,null,29,CB,DB128,974,974,974,974,974,974
1028,18208,James Burgess Jr.,SF,null,28,ILB,LB86,975,975,975,975,975,975
1029,18237,Justin Zimmer,BUF,7,29,DT,DL117,976,976,976,976,976,976
1030,18239,Briean Boddy-Calhoun,SF,null,29,CB,DB129,977,977,977,977,977,977
1031,18244,Antwaun Woods,IND,null,29,DT,DL118,978,978,978,978,978,978
1032,18268,Romeo Okwara,DET,9,26,OLB,LB87,979,979,979,979,979,979
1033,18269,Geronimo Allison,DET,null,28,WR,WR243,980,980,980,980,980,980
1034,18279,Jared Norris,WAS,null,28,ILB,LB88,981,981,981,981,981,981
1035,18292,Roy Robertson-Harris,JAX,7,28,DE,DL119,982,982,982,982,982,982
1036,18293,Kevin Peterson,TEN,null,28,CB,DB130,983,983,983,983,983,983
1037,18316,Mike Hilton,CIN,10,28,CB,DB131,null,null,null,null,null,984
1038,18321,Jarrod Wilson,JAX,null,28,FS,DB132,985,985,985,985,985,985
1039,18331,Chris Jones,KC,12,27,NT,DL120,986,986,986,986,986,986
1040,18333,Austin Johnson,NYG,7,27,NT,DL121,987,987,987,987,987,987
1041,18392,Matthias Farley,TEN,null,29,FS,DB133,988,988,988,988,988,988
1042,18401,Tommylee Lewis,NO,null,29,WR,WR244,989,989,989,989,989,989
1043,18421,Kyle Peko,TEN,8,28,NT,DL122,990,990,990,990,990,990
1044,18426,Eddie Yarbrough,SF,null,29,DE,DL123,991,991,991,991,991,991
1045,18434,Doug Middleton,CAR,null,28,SS,DB134,992,992,992,992,992,992
1046,18467,Sharrod Neasman,NYJ,11,30,FS,DB135,993,993,993,993,993,993
1047,18481,Michael Pierce,MIN,8,29,NT,DL124,994,994,994,994,994,994
1048,18521,Charles Washington,ARI,null,29,FS,DB136,995,995,995,995,995,995
1049,18537,Brian Price,DET,null,27,DT,DL125,996,996,996,996,996,996
1050,18545,Brennan Scarlett,MIA,14,28,OLB,LB89,997,997,997,997,997,997
1051,18555,Morgan Fox,CAR,null,27,DE,DL126,998,998,998,998,998,998
1052,18559,Cory Littleton,LV,13,28,ILB,LB90,999,999,999,999,999,999
1053,18563,Winston Rose,CIN,null,28,CB,DB137,1000,1000,1000,1000,1000,1000
1054,18573,Lafayette Pitts,PIT,6,29,CB,DB138,1001,1001,1001,1001,1001,1001
1055,18575,Woodrow Hamilton IV,TEN,10,29,NT,DL127,1002,1002,1002,1002,1002,1002
1056,18576,Andrew Adams,PHI,9,29,SS,DB139,1003,1003,1003,1003,1003,1003
1057,18577,Dont'e Deayon,LAR,null,28,CB,DB140,1004,1004,1004,1004,1004,1004
1058,18598,Brandin Bryant,BUF,7,28,DT,DL128,1005,1005,1005,1005,1005,1005
1059,18619,Jon Brown,JAX,null,29,K,K41,1006,1006,1006,1006,1006,1006
1060,18658,Antonio Hamilton,TB,null,29,CB,DB141,1007,1007,1007,1007,1007,1007
1061,18666,Duke Williams,BUF,null,28,WR,WR245,1008,1008,1008,1008,1008,1008
1062,18670,Wynton McManis,NO,null,27,ILB,LB91,1009,1009,1009,1009,1009,1009
1063,18673,Jaydon Mickens,TB,null,28,WR,WR246,1010,1010,1010,1010,1010,1010
1064,18717,Marvin Hall,NE,null,29,WR,WR247,1011,1011,1011,1011,1011,1011
1065,18807,Myles Garrett,CLE,13,26,DE,DL129,1012,1012,1012,1012,1012,1012
1066,18868,DeShone Kizer,TEN,null,26,QB,QB92,1013,1013,1013,1013,1013,1013
1067,18875,Jonathan Allen,WAS,9,27,DT,DL130,1014,1014,1014,1014,1014,1014
1068,18902,Jabrill Peppers,NYG,14,26,SS,DB142,1015,1015,1015,1015,1015,1015
1069,18904,Solomon Thomas,LV,6,26,DT,DL131,1016,1016,1016,1016,1016,1016
1070,18905,Marshon Lattimore,NO,6,25,CB,DB143,1017,1017,1017,1017,1017,1017
1071,18907,Davis Webb,BUF,10,27,QB,QB93,null,null,null,null,null,1018
1072,18909,Haason Reddick,CAR,14,27,OLB,LB92,1019,1019,1019,1019,1019,1019
1073,18911,Derek Barnett,PHI,14,25,DE,DL132,1020,1020,1020,1020,1020,1020
1074,18915,Takkarist McKinley,CLE,null,26,DE,DL133,1021,1021,1021,1021,1021,1021
1075,18916,T.J. Watt,PIT,7,27,OLB,LB93,1022,1022,1022,1022,1022,1022
1076,18917,Marlon Humphrey,BAL,8,25,CB,DB144,1023,1023,1023,1023,1023,1023
1077,18918,Tre'Davious White,BUF,7,27,CB,DB145,1024,1024,1024,1024,1024,1024
1078,18919,Taco Charlton,KC,6,27,DE,DL134,1025,1025,1025,1025,1025,1025
1079,18920,Malik Hooker,DAL,7,26,FS,DB146,1026,1026,1026,1026,1026,1026
1080,18921,Charles Harris,DET,9,27,OLB,LB94,1027,1027,1027,1027,1027,1027
1081,18923,Jamal Adams,SEA,9,26,SS,DB147,1028,1028,1028,1028,1028,1028
1082,18924,Adoree' Jackson,NYG,10,26,CB,DB148,1029,1029,1029,1029,1029,1029
1083,18925,Kevin King,GB,null,26,CB,DB149,1030,1030,1030,1030,1030,1030
1084,18927,Budda Baker,ARI,12,26,FS,DB150,1031,1031,1031,1031,1031,1031
1085,18929,Sidney Jones IV,SEA,9,25,CB,DB151,1032,1032,1032,1032,1032,1032
1086,18930,Tyus Bowser,BAL,8,26,OLB,LB95,1033,1033,1033,1033,1033,1033
1087,18932,DeMarcus Walker,HOU,null,27,DE,DL135,1034,1034,1034,1034,1034,1034
1088,18933,Teez Tabor,CHI,6,26,CB,DB152,1035,1035,1035,1035,1035,1035
1089,18937,Marcus Williams,NO,8,25,SS,DB153,1036,1036,1036,1036,1036,1036
1090,18938,Dalvin Tomlinson,MIN,7,28,NT,DL136,1037,1037,1037,1037,1037,1037
1091,18939,Marcus Maye,NYJ,6,29,FS,DB154,1038,1038,1038,1038,1038,1038
1092,18941,Malik McDowell,CLE,13,25,DT,DL137,1039,1039,1039,1039,1039,1039
1093,18943,Ryan Anderson,NYG,null,27,OLB,LB96,1040,1040,1040,1040,1040,1040
1094,18945,Duke Riley,MIA,14,27,OLB,LB97,1041,1041,1041,1041,1041,1041
1095,18947,Chris Wormley,PIT,7,28,NT,DL138,1042,1042,1042,1042,1042,1042
1096,18951,Jordan Willis,SF,6,27,DE,DL139,1043,1043,1043,1043,1043,1043
1097,18952,Larry Ogunjobi,CIN,null,27,DT,DL140,1044,1044,1044,1044,1044,1044
1098,18953,Chidobe Awuzie,CIN,10,26,CB,DB155,null,null,null,null,null,1045
1099,18955,Josh Jones,JAX,9,27,FS,DB156,1046,1046,1046,1046,1046,1046
1100,18956,Zach Cunningham,HOU,13,27,OLB,LB98,1047,1047,1047,1047,1047,1047
1101,18957,D'Onta Foreman,ATL,13,26,RB,RB160,null,null,null,null,null,1048
1102,18958,Tarell Basham,DAL,7,28,DE,DL141,1049,1049,1049,1049,1049,1049
1103,18959,Dawuane Smoot,JAX,7,27,DE,DL142,1050,1050,1050,1050,1050,1050
1104,18960,Tanoh Kpassagnon,NO,6,27,DE,DL143,1051,1051,1051,1051,1051,1051
1105,18963,Derek Rivers,HOU,10,27,DE,DL144,1052,1052,1052,1052,1052,1052
1106,18964,Alex Anzalone,DET,null,27,ILB,LB99,1053,1053,1053,1053,1053,1053
1107,18966,Obi Melifonwu,PHI,null,28,FS,DB157,null,null,null,null,null,1054
1108,18967,Eddie Vanderdoes,SF,null,27,NT,DL145,1055,1055,1055,1055,1055,1055
1109,18970,Ahkello Witherspoon,PIT,7,27,CB,DB158,1056,1056,1056,1056,1056,1056
1110,18971,Taywan Taylor,HOU,null,27,WR,WR248,1057,1057,1057,1057,1057,1057
1111,18972,Fabian Moreau,ATL,null,28,CB,DB159,1058,1058,1058,1058,1058,1058
1112,18974,Chad Williams,KC,null,27,WR,WR249,1059,1059,1059,1059,1059,1059
1113,18975,Jourdan Lewis,DAL,7,26,CB,DB160,1060,1060,1060,1060,1060,1060
1114,18978,Montravius Adams,NO,7,26,NT,DL146,1061,1061,1061,1061,1061,1061
1115,18979,John Johnson III,CLE,13,26,SS,DB161,1062,1062,1062,1062,1062,1062
1116,18981,Trey Hendrickson,CIN,10,27,DE,DL147,null,null,null,null,null,1063
1117,18982,Rasul Douglas,HOU,13,26,CB,DB162,1064,1064,1064,1064,1064,1064
1118,18984,Cameron Sutton,PIT,7,27,CB,DB163,1065,1065,1065,1065,1065,1065
1119,18986,Shaquill Griffin,JAX,7,26,CB,DB164,1066,1066,1066,1066,1066,1066
1120,18987,Lano Hill,CAR,null,26,SS,DB165,1067,1067,1067,1067,1067,1067
1121,18991,Vince Biegel,MIA,null,28,LB,LB100,1068,1068,1068,1068,1068,1068
1122,18997,Jake Butt,CHI,null,26,TE,TE133,1069,1069,1069,1069,1069,1069
1123,19004,Eddie Jackson,CHI,10,28,SS,DB166,1070,1070,1070,1070,1070,1070
1124,19005,Ryan Glasgow,NO,null,28,DT,DL148,1071,1071,1071,1071,1071,1071
1125,19006,Josh Malone,NYJ,13,26,WR,WR250,null,null,null,null,null,1072
1126,19009,Jalen Reeves-Maybin,DET,10,27,OLB,LB101,1073,1073,1073,1073,1073,1073
1127,19012,Carlos Watkins,DAL,7,28,DE,DL149,1074,1074,1074,1074,1074,1074
1128,19014,Grover Stewart,IND,14,28,NT,DL150,1075,1075,1075,1075,1075,1075
1129,19016,Samson Ebukam,SF,6,26,OLB,LB102,1076,1076,1076,1076,1076,1076
1130,19020,Deatrich Wise Jr.,NE,14,27,DE,DL151,1077,1077,1077,1077,1077,1077
1131,19021,Chad Hansen,DET,6,27,WR,WR251,null,null,null,null,null,1078
1132,19026,Rayshawn Jenkins,JAX,7,28,FS,DB167,1079,1079,1079,1079,1079,1079
1133,19027,Tedric Thompson,DEN,null,27,FS,DB168,1080,1080,1080,1080,1080,1080
1134,19029,Nathan Peterman,LV,null,27,QB,QB94,1081,1081,1081,1081,1081,1081
1135,19033,Brian Hill,TEN,null,26,RB,RB161,null,null,null,null,null,1082
1136,19034,Damontae Kazee,DAL,null,28,SS,DB169,1083,1083,1083,1083,1083,1083
1137,19037,Matt Milano,BUF,7,27,OLB,LB103,1084,1084,1084,1084,1084,1084
1138,19038,Corn Elder,DET,null,27,CB,DB170,1085,1085,1085,1085,1085,1085
1139,19048,Nate Hairston,DEN,7,27,CB,DB171,1086,1086,1086,1086,1086,1086
1140,19049,Anthony Walker,CLE,13,26,ILB,LB104,1087,1087,1087,1087,1087,1087
1141,19053,Davon Godchaux,NE,14,27,NT,DL152,1088,1088,1088,1088,1088,1088
1142,19059,Nathan Gerry,SF,null,27,OLB,LB105,1089,1089,1089,1089,1089,1089
1143,19061,Brian Allen,CLE,13,28,CB,DB172,1090,1090,1090,1090,1090,1090
1144,19062,Desmond King II,HOU,10,27,FS,DB173,1091,1091,1091,1091,1091,1091
1145,19066,Jayon Brown,TEN,8,27,ILB,LB106,1092,1092,1092,1092,1092,1092
1146,19069,Rudy Ford,JAX,7,27,SS,DB174,1093,1093,1093,1093,1093,1093
1147,19070,Chuck Clark,BAL,8,27,SS,DB175,1094,1094,1094,1094,1094,1094
1148,19071,Tanner Vallejo,ARI,12,27,ILB,LB107,1095,1095,1095,1095,1095,1095
1149,19074,Jordan Evans,CIN,null,27,OLB,LB108,1096,1096,1096,1096,1096,1096
1150,19076,Brandon Wilson,CIN,10,27,FS,DB176,1097,1097,1097,1097,1097,1097
1151,19082,Joey Ivie,IND,null,27,NT,DL153,1098,1098,1098,1098,1098,1098
1152,19084,Xavier Woods,MIN,13,26,FS,DB177,1099,1099,1099,1099,1099,1099
1153,19086,Jeremiah Ledbetter,TB,7,27,DE,DL154,1100,1100,1100,1100,1100,1100
1154,19087,Patrick O'Connor,TB,9,28,DE,DL155,1101,1101,1101,1101,1101,1101
1155,19097,Tanzel Smart,NYJ,6,27,DL,DL156,1102,1102,1102,1102,1102,1102
1156,19099,Vincent Taylor,HOU,6,28,DT,DL157,1103,1103,1103,1103,1103,1103
1157,19101,Elijah Lee,CLE,12,26,OLB,LB109,1104,1104,1104,1104,1104,1104
1158,19102,Ifeadi Odenigbo,NYG,13,28,DE,DL158,1105,1105,1105,1105,1105,1105
1159,19105,Al-Quadin Muhammad,IND,10,27,DE,DL159,1106,1106,1106,1106,1106,1106
1160,19109,Elijah McGuire,KC,null,27,RB,RB162,null,null,null,null,null,1107
1161,19114,Elijah Qualls,NYG,null,27,DT,DL160,1108,1108,1108,1108,1108,1108
1162,19117,Isaac Rochell,IND,13,27,DE,DL161,1109,1109,1109,1109,1109,1109
1163,19123,Adrian Colbert,NE,13,28,FS,DB178,1110,1110,1110,1110,1110,1110
1164,19124,D.J. Jones,SF,11,27,DT,DL162,1111,1111,1111,1111,1111,1111
1165,19125,Pita Taumoepenu,DEN,11,28,ILB,LB110,1112,1112,1112,1112,1112,1112
1166,19140,Deante Burton,DAL,null,27,CB,DB179,1113,1113,1113,1113,1113,1113
1167,19205,Taquan Mizzell,NYG,null,28,RB,RB163,1114,1114,1114,1114,1114,1114
1168,19225,Hardy Nickerson,HOU,null,28,ILB,LB111,1115,1115,1115,1115,1115,1115
1169,19228,Josh Tupou,CIN,10,28,DT,DL163,null,null,null,null,null,1116
1170,19252,Cameron Malveaux,CLE,14,27,DE,DL164,1117,1117,1117,1117,1117,1117
1171,19254,Torry McTyer,WAS,null,27,CB,DB180,1118,1118,1118,1118,1118,1118
1172,19259,Maurice Smith,TEN,null,26,DB,DB181,1119,1119,1119,1119,1119,1119
1173,19261,Tashawn Bower,NE,8,27,DL,DL165,1120,1120,1120,1120,1120,1120
1174,19273,Eric Wilson,PHI,null,27,OLB,LB112,1121,1121,1121,1121,1121,1121
1175,19275,Adam Butler,MIA,14,28,DT,DL166,1122,1122,1122,1122,1122,1122
1176,19280,Cody Hollister,TEN,13,28,WR,WR252,null,null,null,null,null,1123
1177,19286,Harvey Langi,NE,14,29,OLB,LB113,1124,1124,1124,1124,1124,1124
1178,19287,Kenny Moore II,IND,14,26,CB,DB182,1125,1125,1125,1125,1125,1125
1179,19293,Austin Calitro,CHI,null,28,OLB,LB114,1126,1126,1126,1126,1126,1126
1180,19300,Breon Borders,TEN,null,26,CB,DB183,1127,1127,1127,1127,1127,1127
1181,19314,Isaac Whitney,ARI,null,27,WR,WR253,1128,1128,1128,1128,1128,1128
1182,19317,Victor Bolden,DET,null,27,WR,WR254,1129,1129,1129,1129,1129,1129
1183,19326,Cole Hikutini,NYG,null,27,TE,TE134,1130,1130,1130,1130,1130,1130
1184,19344,Greg Mabin,TEN,null,27,CB,DB184,1131,1131,1131,1131,1131,1131
1185,19373,Devaroe Lawrence,WAS,null,29,DT,DL167,1132,1132,1132,1132,1132,1132
1186,19375,Arthur Maulet,PIT,7,28,CB,DB185,1133,1133,1133,1133,1133,1133
1187,19403,Krishawn Hogan,ARI,null,26,WR,WR255,1134,1134,1134,1134,1134,1134
1188,19448,Kai Nacua,SF,6,27,FS,DB186,1135,1135,1135,1135,1135,1135
1189,19458,Joe Jones,TB,null,28,ILB,LB115,1136,1136,1136,1136,1136,1136
1190,19481,Alex Barrett,SF,6,28,DE,DL168,1137,1137,1137,1137,1137,1137
1191,19492,Jeremiah Valoaga,NYJ,null,27,DE,DL169,1138,1138,1138,1138,1138,1138
1192,19493,Eli Ankou,BUF,7,27,DT,DL170,1139,1139,1139,1139,1139,1139
1193,19494,Evan Baylis,KC,null,28,TE,TE135,1140,1140,1140,1140,1140,1140
1194,19501,Justin Hardee,NYJ,6,28,CB,DB187,1141,1141,1141,1141,1141,1141
1195,19508,Daniel Ross,JAX,null,29,DT,DL171,1142,1142,1142,1142,1142,1142
1196,19511,Dee Virgin,NE,null,28,CB,DB188,1143,1143,1143,1143,1143,1143
1197,19538,Calvin Munson,MIA,14,27,LB,LB116,1144,1144,1144,1144,1144,1144
1198,19559,Sean Culkin,KC,null,28,TE,TE136,1145,1145,1145,1145,1145,1145
1199,19560,Michael Davis,LAC,7,27,CB,DB189,1146,1146,1146,1146,1146,1146
1200,19567,James Onwualu,LV,null,27,OLB,LB117,1147,1147,1147,1147,1147,1147
1201,19579,Tyrone Swoopes,WAS,null,27,TE,TE137,1148,1148,1148,1148,1148,1148
1202,19591,Jamal Carter,ARI,13,28,S,DB190,1149,1149,1149,1149,1149,1149
1203,19671,Fred Brown,TEN,null,28,WR,WR256,1150,1150,1150,1150,1150,1150
1204,19732,Rashard Davis,TEN,null,26,WR,WR257,1151,1151,1151,1151,1151,1151
1205,19749,Christian Kuntz,PIT,7,28,OLB,LB118,1152,1152,1152,1152,1152,1152
1206,19811,Marcell Ateman,LV,null,27,WR,WR258,1153,1153,1153,1153,1153,1153
1207,19822,Kerryon Johnson,PHI,null,24,RB,RB164,1154,1154,1154,1154,1154,1154
1208,19827,Roquan Smith,CHI,10,25,ILB,LB119,1155,1155,1155,1155,1155,1155
1209,19829,Minkah Fitzpatrick,PIT,7,25,FS,DB191,1156,1156,1156,1156,1156,1156
1210,19830,Denzel Ward,CLE,13,25,CB,DB192,1157,1157,1157,1157,1157,1157
1211,19832,Bradley Chubb,DEN,11,25,OLB,LB120,1158,1158,1158,1158,1158,1158
1212,19834,Vita Vea,TB,9,27,NT,DL172,1159,1159,1159,1159,1159,1159
1213,19835,Marcus Davenport,NO,6,25,DE,DL173,1160,1160,1160,1160,1160,1160
1214,19836,Tremaine Edmunds,BUF,7,24,LB,LB121,1161,1161,1161,1161,1161,1161
1215,19837,Derwin James Jr.,LAC,7,25,SS,DB193,1162,1162,1162,1162,1162,1162
1216,19838,Leighton Vander Esch,DAL,7,26,OLB,LB122,1163,1163,1163,1163,1163,1163
1217,19839,Jaire Alexander,GB,13,25,CB,DB194,1164,1164,1164,1164,1164,1164
1218,19841,Daron Payne,WAS,9,24,NT,DL174,1165,1165,1165,1165,1165,1165
1219,19842,Rashaan Evans,TEN,6,26,ILB,LB123,1166,1166,1166,1166,1166,1166
1220,19846,Taven Bryan,JAX,13,26,DT,DL175,1167,1167,1167,1167,1167,1167
1221,19847,Mike Hughes,KC,9,25,CB,DB195,1168,1168,1168,1168,1168,1168
1222,19849,Terrell Edmunds,PIT,7,25,SS,DB196,1169,1169,1169,1169,1169,1169
1223,19852,Darius Leonard,IND,14,26,OLB,LB124,1170,1170,1170,1170,1170,1170
1224,19856,Josh Jackson,NYG,null,26,CB,DB197,1171,1171,1171,1171,1171,1171
1225,19859,Uchenna Nwosu,LAC,9,25,OLB,LB125,1172,1172,1172,1172,1172,1172
1226,19862,Harold Landry III,TEN,null,25,OLB,LB126,1173,1173,1173,1173,1173,1173
1227,19866,Justin Reid,HOU,12,25,SS,DB198,1174,1174,1174,1174,1174,1174
1228,19868,Isaiah Oliver,ATL,6,25,CB,DB199,1175,1175,1175,1175,1175,1175
1229,19870,Donte Jackson,CAR,13,26,CB,DB200,1176,1176,1176,1176,1176,1176
1230,19871,Sam Hubbard,CIN,10,26,DE,DL176,null,null,null,null,null,1177
1231,19872,Malik Jefferson,IND,14,25,OLB,LB127,1178,1178,1178,1178,1178,1178
1232,19873,Jessie Bates III,CIN,10,25,FS,DB201,null,null,null,null,null,1179
1233,19876,Tracy Walker III,DET,9,27,FS,DB202,1180,1180,1180,1180,1180,1180
1234,19878,Tyquan Lewis,IND,14,27,DL,DL177,1181,1181,1181,1181,1181,1181
1235,19879,Kemoko Turay,IND,6,26,DE,DL178,1182,1182,1182,1182,1182,1182
1236,19880,Derrick Nnadi,KC,12,25,DT,DL179,1183,1183,1183,1183,1183,1183
1237,19881,Justin Jones,LAC,10,25,DT,DL180,1184,1184,1184,1184,1184,1184
1238,19882,Jerome Baker,MIA,14,25,LB,LB128,1185,1185,1185,1185,1185,1185
1239,19884,Duke Dawson Jr.,DEN,null,26,CB,DB203,1186,1186,1186,1186,1186,1186
1240,19885,B.J. Hill,CIN,10,27,DE,DL181,null,null,null,null,null,1187
1241,19886,Lorenzo Carter,NYG,6,26,OLB,LB129,1188,1188,1188,1188,1188,1188
1242,19887,Nathan Shepherd,NYJ,6,28,DE,DL182,1189,1189,1189,1189,1189,1189
1243,19889,P.J. Hall,HOU,null,27,DT,DL183,1190,1190,1190,1190,1190,1190
1244,19890,Rasheem Green,SEA,null,24,OLB,LB130,1191,1191,1191,1191,1191,1191
1245,19891,Fred Warner,SF,6,25,ILB,LB131,1192,1192,1192,1192,1192,1192
1246,19892,Carlton Davis III,TB,9,25,CB,DB204,1193,1193,1193,1193,1193,1193
1247,19893,M.J. Stewart Jr.,CLE,10,26,CB,DB205,1194,1194,1194,1194,1194,1194
1248,19896,Arden Key,SF,7,26,DE,DL184,1195,1195,1195,1195,1195,1195
1249,19899,Deadrin Senat,ATL,9,27,DT,DL185,1196,1196,1196,1196,1196,1196
1250,19900,Harrison Phillips,BUF,7,26,DT,DL186,1197,1197,1197,1197,1197,1197
1251,19901,Isaac Yiadom,GB,10,26,CB,DB206,1198,1198,1198,1198,1198,1198
1252,19902,Oren Burks,GB,6,27,ILB,LB132,1199,1199,1199,1199,1199,1199
1253,19904,Ronnie Harrison Jr.,CLE,13,25,SS,DB207,1200,1200,1200,1200,1200,1200
1254,19905,Dorian O'Daniel,KC,null,27,LB,LB133,1201,1201,1201,1201,1201,1201
1255,19907,Tarvarius Moore,SF,null,25,FS,DB208,1202,1202,1202,1202,1202,1202
1256,19911,Jalyn Holmes,MIN,null,26,DE,DL187,1203,1203,1203,1203,1203,1203
1257,19913,Kyle Lauletta,JAX,null,27,QB,QB95,1204,1204,1204,1204,1204,1204
1258,19916,DaeSean Hamilton,DEN,10,27,WR,WR259,null,null,null,null,null,1205
1259,19917,Antonio Callaway,KC,null,25,WR,WR260,1206,1206,1206,1206,1206,1206
1260,19918,Josh Sweat,PHI,14,25,DE,DL188,1207,1207,1207,1207,1207,1207
1261,19924,Ito Smith,MIN,null,26,RB,RB165,1208,1208,1208,1208,1208,1208
1262,19925,Jaleel Scott,NYJ,null,27,WR,WR261,1209,1209,1209,1209,1209,1209
1263,19926,Kenny Young,LAR,null,27,ILB,LB134,1210,1210,1210,1210,1210,1210
1264,19927,Anthony Averett,BAL,8,27,CB,DB209,1211,1211,1211,1211,1211,1211
1265,19928,Taron Johnson,BUF,7,25,CB,DB210,1212,1212,1212,1212,1212,1212
1266,19929,Marquis Haynes Sr.,CAR,13,28,DE,DL189,1213,1213,1213,1213,1213,1213
1267,19930,Bilal Nichols,CHI,8,25,NT,DL190,1214,1214,1214,1214,1214,1214
1268,19931,Joel Iyiegbuniwe,CHI,9,26,ILB,LB135,1215,1215,1215,1215,1215,1215
1269,19932,Dorance Armstrong,DAL,7,24,DE,DL191,1216,1216,1216,1216,1216,1216
1270,19933,Josey Jewell,DEN,11,27,ILB,LB136,1217,1217,1217,1217,1217,1217
1271,19939,Armani Watts,KC,14,26,FS,DB211,1218,1218,1218,1218,1218,1218
1272,19940,Kyzir White,LAC,14,26,ILB,LB137,1219,1219,1219,1219,1219,1219
1273,19942,John Franklin-Myers,NYJ,6,25,DE,DL192,1220,1220,1220,1220,1220,1220
1274,19944,Ja'Whaun Bentley,NE,14,25,LB,LB138,1221,1221,1221,1221,1221,1221
1275,19946,R.J. McIntosh,NYG,14,25,DT,DL193,1222,1222,1222,1222,1222,1222
1276,19949,Avonte Maddox,PHI,14,26,CB,DB212,1223,1223,1223,1223,1223,1223
1277,19951,Tre Flowers,SEA,10,26,CB,DB213,null,null,null,null,null,1224
1278,19952,Kentavius Street,SF,6,25,DE,DL194,1225,1225,1225,1225,1225,1225
1279,19953,D.J. Reed,SEA,6,25,CB,DB214,1226,1226,1226,1226,1226,1226
1280,19954,Jordan Whitehead,TB,6,25,SS,DB215,1227,1227,1227,1227,1227,1227
1281,19955,Troy Apke,WAS,9,27,FS,DB216,1228,1228,1228,1228,1228,1228
1282,19957,John Kelly,CLE,13,25,RB,RB166,null,null,null,null,null,1229
1283,19960,DeShon Elliott,BAL,9,25,FS,DB217,1230,1230,1230,1230,1230,1230
1284,19963,Siran Neal,BUF,null,27,CB,DB218,1231,1231,1231,1231,1231,1231
1285,19964,Jermaine Carter,CAR,12,27,ILB,LB139,1232,1232,1232,1232,1232,1232
1286,19965,Kylie Fitts,ARI,12,27,OLB,LB140,1233,1233,1233,1233,1233,1233
1287,19966,Andrew Brown,IND,7,26,DT,DL195,1234,1234,1234,1234,1234,1234
1288,19968,Darius Phillips,CIN,8,26,CB,DB219,1235,1235,1235,1235,1235,1235
1289,19969,Damion Ratley,DET,null,27,WR,WR262,1236,1236,1236,1236,1236,1236
1290,19970,Genard Avery,PHI,7,27,LB,LB141,1237,1237,1237,1237,1237,1237
1291,19978,Duke Ejiofor,HOU,null,27,DL,DL196,1238,1238,1238,1238,1238,1238
1292,19980,Deon Cain,BAL,14,25,WR,WR263,1239,1239,1239,1239,1239,1239
1293,19985,Sebastian Joseph-Day,LAR,7,27,NT,DL197,null,null,null,null,null,1240
1294,19986,Micah Kiser,LAR,8,27,ILB,LB142,1241,1241,1241,1241,1241,1241
1295,19993,Folorunso Fatukasi,NYJ,7,27,NT,DL198,1242,1242,1242,1242,1242,1242
1296,19997,Marcus Allen,PIT,7,25,LB,LB143,1243,1243,1243,1243,1243,1243
1297,19999,Jacob Martin,HOU,6,26,DL,DL199,1244,1244,1244,1244,1244,1244
1298,20000,Marcell Harris,SF,null,27,LB,LB144,1245,1245,1245,1245,1245,1245
1299,20001,Dane Cruikshank,TEN,10,27,SS,DB220,1246,1246,1246,1246,1246,1246
1300,20002,Tim Settle,WAS,7,24,NT,DL200,1247,1247,1247,1247,1247,1247
1301,20007,Foyesade Oluokun,ATL,7,26,ILB,LB145,1248,1248,1248,1248,1248,1248
1302,20010,Andre Smith,BUF,7,25,LB,LB146,1249,1249,1249,1249,1249,1249
1303,20011,Javon Wims,CHI,13,27,WR,WR264,null,null,null,null,null,1250
1304,20018,Nick Bawden,DET,6,25,FB,RB167,null,null,null,null,null,1251
1305,20020,Jordan Thomas,IND,null,25,TE,TE138,1252,1252,1252,1252,1252,1252
1306,20021,Peter Kalambayi,DEN,null,26,ILB,LB147,1253,1253,1253,1253,1253,1253
1307,20023,Matthew Adams,IND,10,26,OLB,LB148,1254,1254,1254,1254,1254,1254
1308,20024,Zaire Franklin,IND,14,25,OLB,LB149,1255,1255,1255,1255,1255,1255
1309,20026,Leon Jacobs,JAX,null,26,OLB,LB150,1256,1256,1256,1256,1256,1256
1310,20027,Kahlil McKenzie,CIN,8,25,DT,DL201,1257,1257,1257,1257,1257,1257
1311,20028,Tremon Smith,HOU,10,25,CB,DB221,1258,1258,1258,1258,1258,1258
1312,20030,Travin Howard,LAR,11,25,ILB,LB151,null,null,null,null,null,1259
