Rank,PlayerID,Name,Team,ByeWeek,Age,Position,PositionRank,Week1ADP,Week2ADP,Week3ADP,HighestADP,LowestADP,AverageDraftPosition
674,4738,Mike Tolbert,BUF,null,36,FB,RB173,null,null,null,null,null,655
675,16867,Jeremy Langford,MIA,null,30,RB,RB174,null,null,null,null,null,656
676,14731,Lance Dunbar,LAR,null,32,RB,RB175,null,null,null,null,null,657
677,1589,John Kuhn,NO,null,39,FB,RB176,null,null,null,null,null,658
678,15224,Andre Ellington,HOU,null,33,RB,RB177,null,null,null,null,null,659
679,18299,Kenneth Farrow,LAC,null,29,RB,RB178,null,null,null,null,null,660
680,15185,Kenjon Barner,NE,9,33,RB,RB179,null,null,null,null,null,661
681,17089,Terron Ward,ATL,null,30,RB,RB180,null,null,null,null,null,662
682,18217,Josh Ferguson,HOU,null,28,RB,RB181,null,null,null,null,null,663
683,17066,Terrell Watson,NYG,null,28,RB,RB182,null,null,null,null,null,664
684,17026,John Crockett,BAL,null,30,RB,RB183,null,null,null,null,null,665
685,19129,Khalfani Muhammad,TEN,null,27,RB,RB184,null,null,null,null,null,666
686,18256,Byron Marshall,WAS,null,28,RB,RB185,null,null,null,null,null,667
687,16955,Malcolm Johnson,SF,null,29,FB,RB186,null,null,null,null,null,668
688,16402,Andre Williams,LAC,null,29,RB,RB187,null,null,null,null,null,669
689,18452,Joe Kerridge,GB,null,29,FB,RB188,null,null,null,null,null,670
690,17067,Bronson Hill,GB,null,29,RB,RB189,null,null,null,null,null,671
691,16309,George Atkinson,KC,null,29,RB,RB190,null,null,null,null,null,672
692,19096,Sam Rogers,LAR,null,27,FB,RB191,null,null,null,null,null,673
693,18488,Tra Carson,GB,null,29,RB,RB192,null,null,null,null,null,674
694,19524,I'Tavius Mathers,JAX,null,28,RB,RB193,null,null,null,null,null,675
695,18132,Darius Jackson,DAL,null,28,RB,RB194,963,963,963,963,963,676
696,18158,Keith Marshall,WAS,null,28,RB,RB195,null,null,null,null,null,677
697,15631,Derrick Coleman,ARI,null,31,FB,RB196,null,null,null,null,null,678
698,11737,Cedric Peerman,CIN,null,35,RB,RB197,null,null,null,null,null,679
699,15497,George Winn,IND,null,31,RB,RB198,null,null,null,null,null,680
700,15202,Mike James,DET,null,31,RB,RB199,null,null,null,null,null,681
701,13102,Jordan Todman,HOU,null,32,RB,RB200,null,null,null,null,null,682
702,11270,Dez Bryant,DAL,null,33,WR,WR221,null,null,null,null,null,683
703,8914,Jeremy Maclin,BAL,null,33,WR,WR222,null,null,null,null,null,685
704,17480,Eli Rogers,PIT,null,29,WR,WR223,null,null,null,null,null,686
705,16831,Jaelen Strong,JAX,null,29,WR,WR224,null,null,null,null,null,687
706,12722,Kamar Aiken,PHI,null,32,WR,WR225,null,null,null,null,null,688
707,16728,Dontrelle Inman,CHI,null,33,WR,WR226,789,789,789,789,789,689
708,14478,Michael Floyd,NO,null,32,WR,WR227,null,null,null,null,null,690
709,18257,Jalin Marshall,NYJ,null,26,WR,WR228,null,null,null,null,null,691
710,14920,Cobi Hamilton,IND,null,31,WR,WR229,null,null,null,null,null,692
711,19046,Deangelo Yancey,GB,null,27,WR,WR230,null,null,null,null,null,693
712,11501,Arrelious Benn,JAX,null,33,WR,WR231,null,null,null,null,null,694
713,16899,Rashad Greene,JAX,null,29,WR,WR232,null,null,null,null,null,695
714,16080,Jeremy Butler,BUF,null,31,WR,WR233,null,null,null,null,null,696
715,6211,Harry Douglas,TEN,null,36,WR,WR234,null,null,null,null,null,697
716,15714,Brenton Bersin,CAR,null,31,WR,WR235,null,null,null,null,null,698
717,16893,DeAndre Smelter,JAX,null,30,WR,WR236,null,null,null,null,null,699
718,19131,Robert Davis,WAS,null,27,WR,WR237,null,null,null,null,null,700
719,17070,Darius Jennings,TEN,null,29,WR,WR238,null,null,null,null,null,701
720,18686,Jake Lampman,TB,null,28,WR,WR239,null,null,null,null,null,702
721,8373,Brandon Tate,NO,null,34,WR,WR240,null,null,null,null,null,703
722,3601,Eric Weems,TEN,null,36,WR,WR241,null,null,null,null,null,704
723,19120,David Moore,SEA,10,27,WR,WR242,null,null,null,null,null,705
724,18146,Daniel Braverman,KC,null,28,WR,WR243,null,null,null,null,null,706
725,16884,Vince Mayle,LAC,null,30,WR,WR244,null,null,null,null,null,707
726,18516,Jace Billingsley,DET,null,28,WR,WR245,null,null,null,null,null,708
727,18145,Demarcus Ayers,CHI,null,27,WR,WR246,null,null,null,null,null,709
728,16274,Isaiah Burse,LAC,null,30,WR,WR247,null,null,null,null,null,710
729,18596,Paul Turner,NE,null,28,WR,WR248,null,null,null,null,null,711
730,15725,Brittan Golden,ARI,null,33,WR,WR249,null,null,null,null,null,712
731,18154,Devin Fuller,ATL,null,28,WR,WR250,null,null,null,null,null,713
732,16922,Kenny Bell,DEN,null,30,WR,WR251,null,null,null,null,null,714
733,16012,Matt Hazel,CLE,null,30,WR,WR252,null,null,null,null,null,715
734,18141,Devin Lucien,TB,null,28,WR,WR253,null,null,null,null,null,716
735,17271,Bradley Marquez,DET,null,29,WR,WR254,null,null,null,null,null,717
736,18221,Rashawn Scott,MIA,null,30,WR,WR255,null,null,null,null,null,718
737,18211,Cayleb Jones,MIN,null,29,WR,WR256,null,null,null,null,null,719
738,7651,Matthew Slater,NE,14,36,WR,WR257,null,null,null,null,null,720
739,15118,Marquess Wilson,PHI,null,29,WR,WR258,null,null,null,null,null,721
740,1061,Charles Johnson,CAR,null,35,DE,DL1,null,null,null,null,null,722
741,17975,Hunter Henry,LAC,14,27,TE,TE112,null,null,null,null,null,723
742,13997,Coby Fleener,NO,null,33,TE,TE113,null,null,null,null,null,724
743,1181,Martellus Bennett,NE,null,35,TE,TE114,null,null,null,null,null,725
744,7884,Antonio Gates,LAC,null,41,TE,TE115,null,null,null,null,null,726
745,13027,Julius Thomas,MIA,null,33,TE,TE116,null,null,null,null,null,727
746,16816,Maxx Williams,BAL,12,28,TE,TE117,null,null,null,null,null,728
747,15072,Mychal Rivera,JAX,null,31,TE,TE118,null,null,null,null,null,729
748,18999,Jordan Leggett,NYJ,null,27,TE,TE119,null,null,null,null,null,730
749,18133,Rico Gathers,DAL,null,28,TE,TE120,null,null,null,null,null,731
750,16057,Jace Amaro,KC,null,29,TE,TE121,null,null,null,null,null,732
751,16979,Neal Sterling,NYJ,null,30,WR,WR259,null,null,null,null,null,733
752,18468,Joshua Perkins,PHI,null,28,TE,TE122,null,null,null,null,null,734
753,18522,Cole Wick,SF,null,28,TE,TE123,null,null,null,null,null,735
754,5511,Brent Celek,PHI,null,37,TE,TE124,null,null,null,null,null,736
755,18900,Mo Alie-Cox,IND,14,28,TE,TE125,null,null,null,null,null,737
756,16958,Randall Telfer,IND,null,29,TE,TE126,null,null,null,null,null,738
757,18642,Alex Ellis,KC,12,29,TE,TE127,null,null,null,null,null,739
758,15561,Brandon Williams,IND,null,34,TE,TE128,null,null,null,null,null,740
759,1545,Anthony Fasano,MIA,null,38,TE,TE129,null,null,null,null,null,741
760,16327,Scott Simonson,CAR,null,30,TE,TE130,null,null,null,null,null,742
761,14847,Ifeanyi Momah,ARI,null,32,WR,WR260,null,null,null,null,null,743
762,15937,Phillip Supernaw,TEN,null,32,TE,TE131,null,null,null,null,null,744
763,14820,Sean McGrath,DET,null,34,TE,TE132,null,null,null,null,null,745
764,16903,MyCole Pruitt,TEN,null,30,TE,TE133,515,515,515,515,515,746
765,16964,Darren Waller,BAL,8,29,TE,TE134,null,null,null,null,null,747
766,18399,Hakeem Valles,DET,null,29,TE,TE135,null,null,null,null,null,748
767,18147,Thomas Duarte,MIA,null,27,TE,TE136,null,null,null,null,null,749
768,18317,Braedon Bowman,LAC,null,28,TE,TE137,null,null,null,null,null,750
769,16663,Asante Cleveland,LAC,null,31,TE,TE138,null,null,null,null,null,751
770,16083,Crockett Gillmore,BAL,null,30,TE,TE139,null,null,null,null,null,752
771,15082,Gavin Escobar,MIA,null,31,TE,TE140,null,null,null,null,null,753
772,13861,Orson Charles,CLE,null,31,TE,TE141,null,null,null,null,null,754
773,10992,Jeff Cumberland,LAC,null,35,TE,TE142,null,null,null,null,null,755
774,11317,Clay Harbor,NO,null,34,TE,TE143,null,null,null,null,null,756
775,8848,John Phillips,NO,null,34,TE,TE144,null,null,null,null,null,757
776,17415,Matt LaCosse,DEN,null,29,TE,TE145,null,null,null,null,null,758
777,14463,Blair Walsh,SEA,null,32,K,K37,null,null,null,null,null,759
778,11694,Nick Folk,TB,14,37,K,K38,null,null,null,null,null,760
779,4354,Nick Novak,LAC,null,40,K,K39,null,null,null,null,null,761
780,11735,Mike Nugent,LV,null,40,K,K40,null,null,null,null,null,762
781,18473,Nick Rose,HOU,null,27,K,K41,null,null,null,null,null,763
782,8777,Louis Murphy,SF,null,34,WR,WR261,null,null,null,null,null,764
783,14715,Chris Owusu,MIA,null,32,WR,WR262,null,null,null,null,null,765
784,14866,Chris Gragg,NYJ,null,31,TE,TE146,null,null,null,null,null,766
785,15141,Charles Johnson,CAR,null,33,WR,WR263,null,null,null,null,null,767
786,15398,Terrell Sinkfield,NYJ,null,31,WR,WR264,null,null,null,null,null,768
787,15659,Rashad Ross,ARI,null,32,WR,WR265,null,null,null,null,null,769
788,16122,James Wright,IND,null,30,WR,WR266,null,null,null,null,null,770
789,16178,Bishop Sankey,MIN,null,29,RB,RB201,null,null,null,null,null,771
790,16536,Bernard Reedy,NE,null,30,WR,WR267,null,null,null,null,null,772
791,16557,Tyler Gaffney,JAX,null,31,RB,RB202,null,null,null,null,null,773
792,16603,Patrick Murray,TB,null,30,K,K42,null,null,null,null,null,774
793,16798,Devin Smith,NYJ,null,30,WR,WR268,804,804,804,804,804,775
794,16836,Garrett Grayson,ATL,null,30,QB,QB103,null,null,null,null,null,776
795,16878,Blake Bell,JAX,12,30,TE,TE147,null,null,null,null,null,777
796,16916,Tony Lippett,MIA,null,29,WR,WR269,null,null,null,null,null,778
797,16994,Kenny Hilliard,WAS,null,30,RB,RB203,null,null,null,null,null,779
798,17016,Terrence Magee,ATL,null,27,RB,RB204,null,null,null,null,null,780
799,17052,Dres Anderson,DAL,null,29,WR,WR270,null,null,null,null,null,781
800,17063,Tim Semisch,TEN,null,30,TE,TE148,null,null,null,null,null,782
801,17072,Manasseh Garner,WAS,null,30,WR,WR271,null,null,null,null,null,783
802,17101,Trey Williams,DAL,null,29,RB,RB205,null,null,null,null,null,784
803,17113,Quinton Dunbar,WAS,null,29,CB,DB1,853,853,853,853,853,785
804,17121,Brian Parker,DEN,null,29,TE,TE149,null,null,null,null,null,786
805,17179,Taylor Heinicke,CAR,9,29,QB,QB104,null,null,null,null,null,787
806,17218,DeAndre Carter,PHI,7,29,WR,WR272,null,null,null,null,null,788
807,17221,Rasheed Bailey,CAR,null,28,WR,WR273,null,null,null,null,null,789
808,17237,Larry Pinkard,JAX,null,30,WR,WR274,null,null,null,null,null,790
809,17252,Jameill Showers,DAL,null,30,FS,DB2,null,null,null,null,null,791
810,17257,Lucky Whitehead,NYJ,null,29,WR,WR275,null,null,null,null,null,792
811,17289,Jake Kumerow,GB,null,30,WR,WR276,314,314,314,314,314,794
812,17348,Zach Laskey,LAR,null,29,RB,RB206,null,null,null,null,null,795
813,17411,Desmond Lawrence,DET,null,27,WR,WR277,null,null,null,null,null,796
814,17799,Jordan Leslie,DEN,null,30,WR,WR278,null,null,null,null,null,798
815,18127,Kelvin Taylor,CLE,null,28,RB,RB207,null,null,null,null,null,799
816,18181,Mekale McKay,CHI,null,28,WR,WR279,null,null,null,null,null,800
817,18204,Josh Woodrum,BAL,null,29,QB,QB105,null,null,null,null,null,801
818,18236,David Grinnage,JAX,null,28,TE,TE150,null,null,null,null,null,802
819,18250,Henry Krieger-Coble,LAR,null,29,TE,TE151,null,null,null,null,null,803
820,18255,Marshall Koehn,NYG,null,29,K,K43,null,null,null,null,null,804
821,18266,Devon Cajuste,CLE,null,29,WR,WR280,null,null,null,null,null,805
822,18271,Dom Williams,PHI,null,31,WR,WR281,null,null,null,null,null,806
823,18307,Jamaal Jones,CAR,null,29,WR,WR282,null,null,null,null,null,807
824,18328,Canaan Severin,NYG,null,29,WR,WR283,null,null,null,null,null,808
825,18409,Mose Frazier,CAR,null,28,WR,WR284,null,null,null,null,null,809
826,18435,Lawrence Thomas,NYJ,null,29,RB,RB208,null,null,null,null,null,810
827,18539,Herb Waters,GB,null,29,WR,WR285,null,null,null,null,null,811
828,18540,Tevin Jones,PIT,null,29,WR,WR286,null,null,null,null,null,812
829,18574,Brandon Shippen,KC,null,27,WR,WR287,null,null,null,null,null,813
830,18581,Darius Powe,NYG,null,28,WR,WR288,null,null,null,null,null,815
831,18587,Jason Vander Laan,IND,null,29,TE,TE152,null,null,null,null,null,816
832,18619,Jon Brown,CIN,null,29,K,K44,1006,1006,1006,1006,1006,818
833,18633,Marcus Tucker,PIT,null,29,WR,WR289,null,null,null,null,null,819
834,18636,Taniela Tupou,ATL,null,29,FB,RB209,null,null,null,null,null,820
835,18654,KJ Brent,IND,null,28,WR,WR290,null,null,null,null,null,821
836,18662,Ryan O'Malley,NYG,null,28,TE,TE153,null,null,null,null,null,822
837,18680,Jalen Simmons,NYG,null,30,RB,RB210,null,null,null,null,null,823
838,18711,Marquis Bundy,NYG,null,27,WR,WR291,null,null,null,null,null,824
839,18716,Garrett Griffin,NO,9,28,TE,TE154,null,null,null,null,null,825
840,18896,Cyril Grayson Jr.,SEA,9,28,WR,WR292,null,null,null,null,null,826
841,19068,Brad Kaaya,IND,null,26,QB,QB106,null,null,null,null,null,827
842,19072,Alex Armah,CAR,null,27,FB,RB211,413,413,413,413,413,828
843,19089,Malachi Dupre,BUF,null,26,WR,WR293,null,null,null,null,null,829
844,19098,Isaiah Ford,MIA,null,26,WR,WR294,328,328,328,328,328,830
845,19140,Deante Burton,ATL,null,27,CB,DB3,1113,1113,1113,1113,1113,832
846,19156,Alek Torgersen,DET,null,27,QB,QB107,null,null,null,null,null,833
847,19158,Scott Orndoff,CIN,null,28,TE,TE155,null,null,null,null,null,834
848,19165,Johnny Mundt,LAR,7,27,TE,TE156,null,null,null,null,null,835
849,19172,Zach Pascal,IND,14,27,WR,WR295,null,null,null,null,null,836
850,19177,Trey Griffey,PIT,null,28,WR,WR296,null,null,null,null,null,837
851,19179,Bug Howard,CLE,null,27,WR,WR297,null,null,null,null,null,838
852,19184,JoJo Natson,NYJ,null,28,WR,WR298,588,588,588,588,588,839
853,19186,Brandon Radcliff,MIA,null,29,RB,RB212,null,null,null,null,null,840
854,19191,P.J. Walker,IND,13,27,QB,QB108,null,null,null,null,null,841
855,19198,Quincy Adeboyejo,BAL,null,26,WR,WR299,null,null,null,null,null,842
856,19200,C.J. Board,CLE,null,28,WR,WR300,462,462,462,462,462,843
857,19206,Ricky Ortiz,ATL,null,28,FB,RB213,null,null,null,null,null,844
858,19207,Tim Patrick,DEN,11,28,WR,WR301,null,null,null,null,null,845
859,19212,Tim White,BAL,null,27,WR,WR302,null,null,null,null,null,846
860,19215,Austin Duke,CAR,null,28,WR,WR303,null,null,null,null,null,847
861,19217,Fred Ross,CAR,null,26,WR,WR304,null,null,null,null,null,848
862,19219,Cethan Carter,CIN,14,26,TE,TE157,null,null,null,null,null,849
863,19229,Jarveon Williams,CIN,null,27,RB,RB214,null,null,null,null,null,850
864,19233,Michael Clark,GB,null,26,WR,WR305,null,null,null,null,null,851
865,19238,Taysom Hill,NO,6,31,QB,QB109,null,null,null,null,null,852
866,19251,Malcolm Lewis,MIA,null,28,WR,WR306,null,null,null,null,null,853
867,19255,Drew Morgan,MIA,null,27,WR,WR307,null,null,null,null,null,854
868,19257,De'Veon Smith,MIA,null,27,RB,RB215,null,null,null,null,null,855
869,19260,Damore'ea Stringfellow,SEA,null,27,WR,WR308,null,null,null,null,null,856
870,19278,Leshun Daniels Jr.,WAS,null,26,RB,RB216,null,null,null,null,null,857
871,19280,Cody Hollister,NE,13,28,WR,WR309,null,null,null,null,null,858
872,19295,Brisly Estime,NYJ,null,null,WR,WR310,null,null,null,null,null,859
873,19296,Anthony Firkser,KC,6,27,TE,TE158,null,null,null,null,null,860
874,19298,Connor Harris,CIN,null,28,FB,RB217,null,null,null,null,null,861
875,19304,Pharaoh Brown,LV,10,27,TE,TE159,null,null,null,null,null,862
876,19306,Keon Hatcher,LV,null,27,WR,WR311,null,null,null,null,null,863
877,19309,Anthony Kukwa,LAC,null,29,LS,LS1,null,null,null,null,null,864
878,19314,Isaac Whitney,LV,null,27,WR,WR312,1128,1128,1128,1128,1128,865
879,19317,Victor Bolden,SF,null,27,WR,WR313,1129,1129,1129,1129,1129,866
880,19330,Nick Mullens,SF,8,27,QB,QB110,null,null,null,null,null,867
881,19358,Gehrig Dieter,KC,12,29,WR,WR314,null,null,null,null,null,868
882,19361,Marcus Kemp,KC,null,26,WR,WR315,286,286,286,286,286,869
883,19390,Emanuel Byrd,GB,null,27,TE,TE160,null,null,null,null,null,870
884,19393,Travin Dural,NO,null,28,WR,WR316,null,null,null,null,null,871
885,19398,Carlton Agudosi,ARI,null,28,WR,WR317,null,null,null,null,null,872
886,19403,Krishawn Hogan,IND,null,26,WR,WR318,1134,1134,1134,1134,1134,873
887,19412,James Summers,PIT,null,27,RB,RB218,null,null,null,null,null,874
888,19415,Jason Croom,BUF,null,28,TE,TE161,null,null,null,null,null,875
889,19424,Keith Towbridge,BUF,null,26,TE,TE162,null,null,null,null,null,876
890,19428,Joel Bouagnon,DET,null,27,RB,RB219,null,null,null,null,null,877
891,19440,Kermit Whitfield,CIN,null,28,WR,WR319,null,null,null,null,null,878
892,19454,Brian Brown,DAL,null,27,WR,WR320,null,null,null,null,null,879
893,19463,Jahad Thomas,NYJ,null,26,RB,RB220,null,null,null,null,null,880
894,19475,Kyle Sloter,MIN,null,28,QB,QB111,null,null,null,null,null,881
895,19482,Dontez Ford,DET,null,28,WR,WR321,null,null,null,null,null,882
896,19483,Tion Green,IND,null,28,RB,RB221,null,null,null,null,null,883
897,19491,Robert Tonyan,GB,13,28,TE,TE163,null,null,null,null,null,884
898,19500,Deante' Gray,HOU,null,28,WR,WR322,null,null,null,null,null,885
899,19501,Justin Hardee,NO,6,28,CB,DB4,1141,1141,1141,1141,1141,886
900,19504,Riley McCarron,NE,null,28,WR,WR323,null,null,null,null,null,887
901,19516,Tim Cook,JAX,null,28,RB,RB222,null,null,null,null,null,888
902,19520,Amba Etta-Tawo,NYG,null,28,WR,WR324,null,null,null,null,null,889
903,19531,Lenard Tillery,LAR,null,28,RB,RB223,null,null,null,null,null,890
904,19536,Keeon Johnson,NYG,null,27,WR,WR325,null,null,null,null,null,891
905,19542,Colin Thompson,CHI,13,28,TE,TE164,null,null,null,null,null,892
906,19547,Billy Brown,PHI,null,29,TE,TE165,null,null,null,null,null,893
907,19705,Greg Ward,PHI,14,26,WR,WR326,null,null,null,null,null,894
908,19568,Andre Patton,LAC,null,27,WR,WR327,null,null,null,null,null,895
909,19569,Artavis Scott,LAC,null,27,WR,WR328,null,null,null,null,null,896
910,19579,Tyrone Swoopes,SEA,null,27,TE,TE166,1148,1148,1148,1148,1148,897
911,19610,Tyler Ferguson,TEN,null,28,QB,QB112,null,null,null,null,null,898
912,19614,Akeem Judd,NYJ,null,29,RB,RB224,null,null,null,null,null,899
913,19626,Dare Ogunbowale,WAS,10,27,RB,RB225,null,null,null,null,null,900
914,19647,Alex Gray,ATL,null,31,TE,TE167,null,null,null,null,null,901
915,19655,Colby Pearson,ATL,null,27,WR,WR329,null,null,null,null,null,902
916,19659,Dan Arnold,NO,7,27,TE,TE168,null,null,null,null,null,903
917,19668,Lance Lenoir,DAL,null,27,WR,WR330,null,null,null,null,null,904
918,19671,Fred Brown,LAR,null,28,WR,WR331,1150,1150,1150,1150,1150,905
919,19686,Adam Zaruba,PHI,null,31,TE,TE169,null,null,null,null,null,906
920,19695,Levonte Whitfield,CIN,null,null,WR,WR332,null,null,null,null,null,907
921,19700,Darius Victor,ARI,null,28,RB,RB226,null,null,null,null,null,908
922,19711,Josh Rounds,CLE,null,28,RB,RB227,null,null,null,null,null,909
923,19732,Rashard Davis,PHI,null,26,WR,WR333,1151,1151,1151,1151,1151,910
924,19733,Daniel Williams,NYJ,null,26,WR,WR334,null,null,null,null,null,911
925,19735,Justice Liggins,IND,null,27,WR,WR335,null,null,null,null,null,912
926,19752,Francis Owusu,MIA,null,27,WR,WR336,null,null,null,null,null,913
927,19755,River Cracraft,DEN,14,27,WR,WR337,null,null,null,null,null,914
928,19761,Kent Taylor,CAR,null,null,TE,TE170,null,null,null,null,null,915
929,19764,Jevoni Robinson,HOU,null,29,TE,TE171,null,null,null,null,null,916
930,19771,Chris Bazile,WAS,null,30,TE,TE172,null,null,null,null,null,917
931,19779,Brandon Zylstra,MIN,13,29,WR,WR338,null,null,null,null,null,918
932,19793,Lamar Atkins,JAX,null,28,WR,WR339,null,null,null,null,null,919
933,15971,Josh Huff,NO,null,30,WR,WR340,null,null,null,null,null,920
934,18246,Kyle Carter,SEA,null,29,TE,TE173,null,null,null,null,null,921
935,13981,DeVier Posey,BAL,null,32,WR,WR341,null,null,null,null,null,922
936,19234,Montay Crockett,HOU,null,28,WR,WR342,null,null,null,null,null,923
937,15746,Matt McGloin,KC,null,32,QB,QB113,null,null,null,null,null,924
938,14594,Griff Whalen,LV,null,32,WR,WR343,null,null,null,null,null,925
939,18231,Taylor Bertolet,NYJ,null,29,K,K45,null,null,null,null,null,926
940,18249,Nelson Spruce,KC,null,29,WR,WR344,null,null,null,null,null,927
941,19269,Josiah Price,MIN,null,28,TE,TE174,null,null,null,null,null,928
942,19633,Justin Thomas,PIT,null,28,WR,WR345,null,null,null,null,null,929
943,19209,Patrick Ricard,BAL,8,27,FB,RB228,null,null,null,null,null,930
944,15854,Brett Maher,DAL,null,32,K,K46,723,723,723,723,723,931
945,15367,Tim Wright,KC,null,32,TE,TE175,null,null,null,null,null,932
946,18334,Bryce Williams,ARI,null,29,TE,TE176,null,null,null,null,null,933
947,18168,Beau Sandland,ARI,null,29,TE,TE177,null,null,null,null,null,934
948,15479,Marlon Brown,CHI,null,31,WR,WR346,null,null,null,null,null,935
949,19803,Mark Andrews,BAL,8,26,TE,TE178,null,null,null,null,null,937
950,19850,Mason Rudolph,PIT,7,26,QB,QB114,null,null,null,null,null,938
951,19913,Kyle Lauletta,NYG,null,27,QB,QB115,1204,1204,1204,1204,1204,939
952,19947,Chris Herndon,NYJ,null,26,TE,TE179,340,340,340,340,340,940
953,20004,Luke Falk,MIA,null,27,QB,QB116,null,null,null,null,null,941
954,20013,Cedrick Wilson Jr.,DAL,14,26,WR,WR347,null,null,null,null,null,942
955,20025,Tanner Lee,JAX,null,27,QB,QB117,null,null,null,null,null,943
956,20037,Danny Etling,NE,13,27,QB,QB118,null,null,null,null,null,944
957,20044,Alex McGough,SEA,null,26,QB,QB119,1264,1264,1264,1264,1264,945
958,20055,Logan Woodside,CIN,13,27,QB,QB120,null,null,null,null,null,946
959,20082,Corey Willis,ARI,null,27,WR,WR348,null,null,null,null,null,947
960,20107,Simmie Cobbs,WAS,null,26,WR,WR349,null,null,null,null,null,948
961,20361,Ross Dwelley,SF,6,27,TE,TE180,null,null,null,null,null,949
962,20387,Mikah Holder,WAS,null,26,WR,WR350,null,null,null,null,null,950
963,20467,Steven Dunbar,SF,null,26,WR,WR351,null,null,null,null,null,951
964,20468,Jack Heneghan,SF,null,26,QB,QB121,null,null,null,null,null,952
965,20476,Trevor Moore,TB,null,26,K,K47,null,null,null,null,null,953
966,18097,Moritz Böhringer,CIN,null,28,TE,TE181,null,null,null,null,null,954
967,20152,Cole Hunt,LAC,null,26,TE,TE182,null,null,null,null,null,955
968,20159,Mike Boone,MIN,11,26,RB,RB229,null,null,null,null,null,956
969,20160,Korey Robertson,MIN,null,26,WR,WR352,null,null,null,null,null,957
970,20161,Jake Wieneke,MIN,null,27,WR,WR353,null,null,null,null,null,958
971,20188,Jason Reese,TB,null,26,TE,TE183,null,null,null,null,null,959
972,20308,Nic Shimonek,LAC,null,27,QB,QB122,null,null,null,null,null,960
973,20309,Detrez Newsome,LAC,null,28,RB,RB230,null,null,null,null,null,961
974,20310,JJ Jones,LAC,null,29,WR,WR354,null,null,null,null,null,962
975,20311,Ben Johnson,LAC,null,27,TE,TE184,null,null,null,null,null,963
976,20326,Kamryn Pettway,MIN,null,null,RB,RB231,null,null,null,null,null,964
977,20327,Roc Thomas,MIN,null,26,RB,RB232,null,null,null,null,null,965
978,20328,Jeff Badet,MIN,null,27,WR,WR355,1316,1316,1316,1316,1316,966
979,20329,Tyler Hoppes,MIN,null,26,TE,TE185,null,null,null,null,null,967
980,20368,Austin Allen,TB,null,27,QB,QB123,null,null,null,null,null,968
981,20370,Donnie Ernsberger,TB,null,25,TE,TE186,null,null,null,null,null,969
982,20423,Kent Shelby,LAC,null,26,WR,WR356,null,null,null,null,null,970
983,20424,Anthony Manzo-Lewis,LAC,null,26,TE,TE187,null,null,null,null,null,971
984,20447,Armanti Foreman,MIN,null,null,WR,WR357,null,null,null,null,null,972
985,20453,Peter Pujals,MIN,null,27,QB,QB124,null,null,null,null,null,973
986,20472,Shaun Wilson,TB,null,26,RB,RB233,null,null,null,null,null,974
987,20504,Ervin Phillips,TB,null,27,RB,RB234,null,null,null,null,null,975
988,20505,Sergio Bailey,TB,null,27,WR,WR358,null,null,null,null,null,976
989,20506,Tanner Hudson,TB,6,27,TE,TE188,null,null,null,null,null,977
990,20524,John Diarse,DEN,null,27,WR,WR359,null,null,null,null,null,978
991,20067,Steven Mitchell Jr.,LAR,null,28,WR,WR360,1269,1269,1269,1269,1269,979
992,20078,Martez Carter,WAS,null,29,RB,RB235,null,null,null,null,null,980
993,20128,Phillip Lindsay,DEN,null,27,RB,RB236,110.2,110.2,110.2,110.2,110.2,981
994,20144,Michael Badgley,IND,null,26,K,K48,1283,1283,1283,1283,1283,982
995,20196,Matt Flanagan,WAS,null,27,TE,TE189,null,null,null,null,null,983
996,20273,Jimmy Williams,DEN,null,27,WR,WR361,null,null,null,null,null,984
997,20298,Steve Ishmael,IND,null,26,WR,WR362,null,null,null,null,null,985
998,20388,De'Mornay Pierson-El,WAS,null,26,WR,WR363,null,null,null,null,null,986
999,20525,Laquvionte Gonzalez,LAR,null,null,WR,WR364,null,null,null,null,null,987
1000,20526,Ricky Jeune,LAR,null,28,WR,WR365,null,null,null,null,null,988
1001,20528,Shay Fields,WAS,null,25,WR,WR366,null,null,null,null,null,989
1002,20529,Cam Sims,WAS,9,26,WR,WR367,null,null,null,null,null,990
1003,20360,Jeff Wilson Jr.,SF,6,26,RB,RB237,null,null,null,null,null,991
1004,20389,Elijah Wellman,WAS,null,27,FB,RB238,null,null,null,null,null,992
1005,20053,Kyle Allen,CAR,10,26,QB,QB125,null,null,null,null,null,993
1006,20081,Trent Sherfield,ARI,14,26,WR,WR368,null,null,null,null,null,994
1007,20083,Andrew Vollert,ARI,null,27,TE,TE190,null,null,null,null,null,995
1008,20089,Kurt Benkert,ATL,null,26,QB,QB126,1277,1277,1277,1277,1277,996
1009,20090,Demario Richard,ATL,null,25,RB,RB239,null,null,null,null,null,997
1010,20091,Malik Williams,ATL,null,25,RB,RB240,null,null,null,null,null,998
1011,20092,Luke McNitt,ATL,null,28,FB,RB241,null,null,null,null,null,999
1012,20098,Jaelon Acklin,BAL,null,26,WR,WR369,null,null,null,null,null,1000
1013,20103,Reggie Bonnafon,CAR,9,26,RB,RB242,null,null,null,null,null,1001
1014,20121,Dalton Sturm,DAL,null,26,QB,QB127,null,null,null,null,null,1002
1015,20122,Jordan Chunn,DAL,null,27,RB,RB243,null,null,null,null,null,1003
1016,20123,Malik Earl,DAL,null,null,WR,WR370,null,null,null,null,null,1004
