Rank,PlayerID,Name,Team,ByeWeek,Age,Position,PositionRank,Week1ADP,Week2ADP,Week3ADP,HighestADP,LowestADP,AverageDraftPosition
330,20925,Riley Ridley,CHI,null,25,WR,WR130,1441,1441,1441,1441,1441,273
331,14749,Jermaine Kearse,DET,null,32,WR,WR131,null,null,null,null,null,274
332,20740,Bruce Anderson III,TB,null,24,RB,RB96,null,null,null,null,null,275
333,17153,Jordan Taylor,MIN,null,30,WR,WR132,null,null,null,null,null,276
334,18116,Cody Core,NYG,14,28,WR,WR133,null,null,null,null,null,277
335,8283,Ryan Fitzpatrick,MIA,null,39,QB,QB35,157.1,157.1,157.1,157.1,157.1,278
336,16797,T.J. Yeldon,BUF,null,28,RB,RB97,null,null,null,null,null,279
337,20789,Kelvin Harmon,WAS,9,25,WR,WR134,null,null,null,null,null,280
338,16728,Dontrelle Inman,LAC,null,33,WR,WR135,789,789,789,789,789,281
339,14918,Tyler Eifert,CIN,null,31,TE,TE25,680,680,680,680,680,282
340,18971,Taywan Taylor,CLE,null,27,WR,WR136,1057,1057,1057,1057,1057,283
341,19979,Jordan Wilkins,IND,13,27,RB,RB98,null,null,null,null,null,285
342,20741,Rodney Anderson,CIN,null,25,RB,RB99,null,null,null,null,null,286
343,17218,DeAndre Carter,HOU,7,29,WR,WR137,null,null,null,null,null,287
344,17360,Rod Smith,NYG,null,30,RB,RB100,null,null,null,null,null,288
345,16868,Justin Hardy,ATL,null,30,WR,WR138,827,827,827,827,827,289
346,722,Jason Witten,DAL,null,39,TE,TE26,null,null,null,null,null,290
347,19811,Marcell Ateman,LV,null,27,WR,WR139,1153,1153,1153,1153,1153,291
348,14795,Josh Bellamy,NYJ,null,32,WR,WR140,null,null,null,null,null,292
349,12830,Torrey Smith,CAR,null,33,WR,WR141,null,null,null,null,null,293
350,19172,Zach Pascal,IND,14,27,WR,WR142,null,null,null,null,null,295
351,19569,Artavis Scott,LAC,null,27,WR,WR143,null,null,null,null,null,296
352,20943,Darius Slayton,NYG,10,25,WR,WR144,null,null,null,null,null,297
353,18058,Tajaé Sharpe,TEN,null,27,WR,WR145,350,350,350,350,350,298
354,20841,Daniel Jones,NYG,10,24,QB,QB36,null,null,null,null,null,299
355,19348,Jesus Wilson,TB,null,27,WR,WR146,null,null,null,null,null,300
356,19950,Will Dissly,SEA,9,25,TE,TE27,null,null,null,null,null,301
357,16919,J.J. Nelson,LV,null,30,WR,WR147,null,null,null,null,null,302
358,15066,Brice Butler,MIA,null,32,WR,WR148,null,null,null,null,null,303
359,20500,Darrel Williams,KC,null,27,RB,RB101,145.3,145.3,145.3,145.3,145.3,304
360,16593,Cameron Brate,TB,9,30,TE,TE28,null,null,null,null,null,305
361,20071,Keith Kirkwood,NO,13,27,WR,WR149,null,null,null,null,null,306
362,13171,Aldrick Robinson,CAR,null,33,WR,WR150,null,null,null,null,null,307
363,19969,Damion Ratley,CLE,null,27,WR,WR151,1236,1236,1236,1236,1236,308
364,20900,Qadree Ollison,ATL,6,25,RB,RB102,null,null,null,null,null,309
365,18299,Kenneth Farrow,MIA,null,29,RB,RB103,null,null,null,null,null,310
366,18990,Jonnu Smith,TEN,14,26,TE,TE29,null,null,null,null,null,311
367,20398,Equanimeous St. Brown,GB,10,25,WR,WR152,null,null,null,null,null,312
368,12777,Lee Smith,BUF,null,34,TE,TE30,557,557,557,557,557,313
369,17480,Eli Rogers,PIT,null,29,WR,WR153,null,null,null,null,null,314
370,18061,DeAndre Washington,LV,null,29,RB,RB104,null,null,null,null,null,315
371,19006,Josh Malone,CIN,13,26,WR,WR154,null,null,null,null,null,316
372,20295,Vyncint Smith,HOU,9,25,WR,WR155,null,null,null,null,null,318
373,18974,Chad Williams,ARI,null,27,WR,WR156,1059,1059,1059,1059,1059,319
374,20810,Travis Homer,SEA,9,23,RB,RB105,null,null,null,null,null,320
375,13693,Terrelle Pryor,JAX,null,32,WR,WR157,null,null,null,null,null,321
376,5084,Vernon Davis,WAS,null,38,TE,TE31,null,null,null,null,null,322
377,15261,Spencer Ware,IND,null,30,RB,RB106,null,null,null,null,null,323
378,20487,Brandon Powell,ATL,11,26,WR,WR158,null,null,null,null,null,324
379,20373,Deontay Burnett,NYJ,null,24,WR,WR159,null,null,null,null,null,325
380,19080,Noah Brown,DAL,null,26,WR,WR160,311,311,311,311,311,326
381,16278,Cody Latimer,NYG,null,29,WR,WR161,null,null,null,null,null,327
382,18508,Andy Jones,DET,null,27,WR,WR162,null,null,null,null,null,328
383,18132,Darius Jackson,DAL,null,28,RB,RB107,963,963,963,963,963,329
384,15974,Jordan Matthews,SF,6,29,TE,TE32,null,null,null,null,null,330
385,11756,Benjamin Watson,NE,null,41,TE,TE33,null,null,null,null,null,331
386,20117,Da'Mari Scott,NYG,null,26,WR,WR163,null,null,null,null,null,332
387,18985,Amara Darboh,SEA,null,28,WR,WR164,null,null,null,null,null,333
388,20477,Derrick Willies,CLE,null,27,WR,WR165,1333,1333,1333,1333,1333,334
389,14783,James Develin,NE,null,33,FB,RB108,null,null,null,null,null,335
390,17972,Paul Perkins,NYG,null,27,RB,RB109,null,null,null,null,null,336
391,19008,Ryan Switzer,PIT,null,27,WR,WR166,null,null,null,null,null,337
392,19915,Mark Walton,MIA,null,25,RB,RB110,null,null,null,null,null,338
393,15966,David Fluellen,TEN,null,30,RB,RB111,null,null,null,null,null,339
394,16917,C.J. Uzomah,CIN,6,29,TE,TE34,null,null,null,null,null,340
395,20984,Dexter Williams,GB,13,25,RB,RB112,null,null,null,null,null,341
396,17914,Laquon Treadwell,MIN,7,26,WR,WR167,null,null,null,null,null,342
397,18197,Alex Erickson,CIN,null,29,WR,WR168,372,372,372,372,372,343
398,19410,Ricky Seals-Jones,CLE,10,27,TE,TE35,null,null,null,null,null,344
399,13418,Anthony Sherman,KC,null,33,FB,RB113,null,null,null,null,null,345
400,19457,Blake Jarwin,DAL,null,27,TE,TE36,319,319,319,319,319,346
401,18935,Gerald Everett,LAR,7,27,TE,TE37,null,null,null,null,null,347
402,16920,Jesse James,DET,null,27,TE,TE38,516,516,516,516,516,348
403,21132,Chandler Cox,MIA,null,25,FB,RB114,null,null,null,null,null,349
404,18019,Nick Vannett,SEA,6,29,TE,TE39,null,null,null,null,null,350
405,20762,Travis Fulgham,DET,11,26,WR,WR169,null,null,null,null,null,351
406,17965,C.J. Prosise,SEA,null,27,RB,RB115,900,900,900,900,900,352
407,20159,Mike Boone,MIN,11,26,RB,RB116,null,null,null,null,null,353
408,18032,Tyler Higbee,LAR,11,29,TE,TE40,null,null,null,null,null,354
409,17415,Matt LaCosse,NE,null,29,TE,TE41,null,null,null,null,null,355
410,19910,Ian Thomas,CAR,null,25,TE,TE42,445,445,445,445,445,356
411,21138,Scotty Miller,TB,9,24,WR,WR170,null,null,null,null,null,357
412,13741,Brandon Bolden,NE,8,32,RB,RB117,null,null,null,null,null,358
413,19547,Billy Brown,IND,null,29,TE,TE43,null,null,null,null,null,359
414,19853,Mike Gesicki,MIA,14,26,TE,TE44,null,null,null,null,null,360
415,17217,Raheem Mostert,SF,14,30,RB,RB118,null,null,null,null,null,361
416,19599,Trey Edmunds,PIT,7,27,RB,RB119,null,null,null,null,null,362
417,17005,Geoff Swaim,JAX,13,28,TE,TE45,null,null,null,null,null,364
418,20075,Josh Adams,PHI,6,25,RB,RB120,null,null,null,null,null,365
419,20768,Myles Gaskin,MIA,14,25,RB,RB121,null,null,null,null,null,366
420,18285,Roger Lewis,IND,null,28,WR,WR171,null,null,null,null,null,367
421,20850,Dawson Knox,BUF,7,25,TE,TE46,null,null,null,null,null,368
422,18217,Josh Ferguson,HOU,null,28,RB,RB122,null,null,null,null,null,369
423,17167,Cameron Meredith,NE,null,29,WR,WR172,null,null,null,null,null,370
424,14496,Garrett Celek,SF,null,33,TE,TE47,null,null,null,null,null,371
425,18900,Mo Alie-Cox,IND,14,28,TE,TE48,null,null,null,null,null,372
426,20859,Drew Lock,DEN,9,25,QB,QB37,null,null,null,null,null,373
427,19843,Hayden Hurst,BAL,10,28,TE,TE49,null,null,null,null,null,374
428,19072,Alex Armah,CAR,null,27,FB,RB123,413,413,413,413,413,375
429,20829,Gary Jennings,SEA,null,25,WR,WR173,1405,1405,1405,1405,1405,376
430,17215,Jason Myers,SEA,9,30,K,K16,null,null,null,null,null,377
431,19935,J'Mon Moore,GB,null,26,WR,WR174,null,null,null,null,null,378
432,16456,TJ Jones,NYG,null,29,WR,WR175,null,null,null,null,null,379
433,20904,Devine Ozigbo,JAX,14,25,RB,RB124,null,null,null,null,null,380
434,16116,AJ McCarron,HOU,null,31,QB,QB38,null,null,null,null,null,381
435,16846,Tyler Kroft,BUF,null,29,TE,TE50,362,362,362,362,362,382
436,20309,Detrez Newsome,LAC,null,28,RB,RB125,null,null,null,null,null,384
437,17197,Corey Grant,GB,null,30,RB,RB126,null,null,null,null,null,385
438,20006,Russell Gage,ATL,9,26,WR,WR176,null,null,null,null,null,386
439,20949,Irv Smith Jr.,MIN,7,23,TE,TE51,null,null,null,null,null,387
440,18931,Adam Shaheen,CHI,14,27,TE,TE52,null,null,null,null,null,388
441,20935,Jordan Scarlett,CAR,null,26,RB,RB127,1444,1444,1444,1444,1444,389
442,12751,Charles Clay,ARI,null,33,TE,TE53,null,null,null,null,null,390
443,20835,KeeSean Johnson,ARI,6,25,WR,WR177,null,null,null,null,null,391
444,14867,Dustin Hopkins,WAS,null,31,K,K17,393,393,393,393,393,392
445,19989,Daniel Carlson,LV,8,27,K,K18,null,null,null,null,null,393
446,16644,Chandler Catanzaro,NYJ,null,31,K,K19,null,null,null,null,null,394
447,19238,Taysom Hill,NO,6,31,QB,QB39,null,null,null,null,null,395
448,20081,Trent Sherfield,ARI,14,26,WR,WR178,null,null,null,null,null,396
449,18645,Aldrick Rosas,NYG,9,27,K,K20,null,null,null,null,null,397
450,12594,Stephen Hauschka,BUF,null,36,K,K21,null,null,null,null,null,398
451,18617,Elijhaa Penny,NYG,10,28,RB,RB128,null,null,null,null,null,399
452,14996,Brandon McManus,DEN,11,30,K,K22,null,null,null,null,null,400
453,15555,Zach Line,NO,null,32,FB,RB129,null,null,null,null,null,401
454,8750,Ryan Succop,TEN,9,35,K,K23,null,null,null,null,null,402
455,19358,Gehrig Dieter,KC,12,29,WR,WR179,null,null,null,null,null,403
456,16191,Chris Boswell,PIT,7,31,K,K24,null,null,null,null,null,404
457,20952,Jace Sternberger,GB,7,25,TE,TE54,null,null,null,null,null,405
458,12153,Ed Dickson,SEA,null,34,TE,TE55,null,null,null,null,null,406
459,20990,Trayveon Williams,CIN,10,24,RB,RB130,null,null,null,null,null,407
460,10333,Graham Gano,CAR,10,35,K,K25,null,null,null,null,null,408
461,19980,Deon Cain,IND,14,25,WR,WR180,1239,1239,1239,1239,1239,409
462,20899,Josh Oliver,JAX,8,25,TE,TE56,null,null,null,null,null,410
463,20566,Dontrell Hilliard,CLE,13,27,RB,RB131,null,null,null,null,null,411
464,19209,Patrick Ricard,BAL,8,27,FB,RB132,null,null,null,null,null,412
465,17139,Josh Lambo,JAX,null,31,K,K26,396,396,396,396,396,413
466,20033,Jason Sanders,MIA,14,26,K,K27,null,null,null,null,null,414
467,19079,Zane Gonzalez,ARI,null,26,K,K28,491,491,491,491,491,415
468,13961,Randy Bullock,CIN,13,32,K,K29,null,null,null,null,null,416
469,19033,Brian Hill,ATL,null,26,RB,RB133,null,null,null,null,null,417
470,15305,Demetrius Harris,CLE,null,30,TE,TE57,510,510,510,510,510,418
471,19205,Taquan Mizzell,CHI,null,28,RB,RB134,1114,1114,1114,1114,1114,419
472,20360,Jeff Wilson Jr.,SF,6,26,RB,RB135,null,null,null,null,null,420
473,20325,Greg Joseph,CLE,7,27,K,K30,null,null,null,null,null,421
474,15866,Josh Hill,NO,null,31,TE,TE58,724,724,724,724,724,422
475,18993,Samaje Perine,CIN,10,26,RB,RB136,null,null,null,null,null,423
476,14850,Russell Shepard,NYG,null,31,WR,WR181,null,null,null,null,null,424
477,19032,T.J. Logan,TB,null,27,RB,RB137,null,null,null,null,null,425
478,20769,Matt Gay,TB,11,28,K,K31,null,null,null,null,null,426
479,16395,Xavier Grimble,PIT,null,29,TE,TE59,760,760,760,760,760,427
480,18152,Dwayne Washington,NO,6,28,RB,RB138,null,null,null,null,null,428
481,19961,Ray-Ray McCloud,CAR,6,25,WR,WR182,null,null,null,null,null,429
482,18973,C.J. Beathard,SF,7,28,QB,QB40,null,null,null,null,null,430
483,20881,Dillon Mitchell,MIN,null,24,WR,WR183,null,null,null,null,null,431
484,19023,Mack Hollins,PHI,8,28,WR,WR184,null,null,null,null,null,432
485,21115,Juwann Winfree,DEN,13,25,WR,WR185,null,null,null,null,null,433
486,17050,Thomas Rawls,JAX,null,28,RB,RB139,null,null,null,null,null,434
487,18652,C.J. Ham,MIN,7,28,FB,RB140,null,null,null,null,null,435
488,20976,Mike Weber,DAL,null,24,RB,RB141,null,null,null,null,null,436
489,20020,Jordan Thomas,HOU,null,25,TE,TE60,1252,1252,1252,1252,1252,437
490,20011,Javon Wims,CHI,13,27,WR,WR186,null,null,null,null,null,438
491,13856,Deonte Thompson,NYJ,null,33,WR,WR187,null,null,null,null,null,439
492,19957,John Kelly,LAR,13,25,RB,RB142,null,null,null,null,null,440
493,18080,Trevor Davis,GB,null,28,WR,WR188,948,948,948,948,948,441
494,16933,James O'Shaughnessy,JAX,10,30,TE,TE61,null,null,null,null,null,442
495,14985,Ryan Griffin,NYJ,10,32,TE,TE62,null,null,null,null,null,443
496,19276,Austin Carr,NO,null,28,WR,WR189,null,null,null,null,null,444
497,20038,Braxton Berrios,NYJ,6,26,WR,WR190,null,null,null,null,null,445
498,18868,DeShone Kizer,LV,null,26,QB,QB41,1013,1013,1013,1013,1013,446
499,18253,D.J. Foster,ARI,null,28,RB,RB143,null,null,null,null,null,447
500,16816,Maxx Williams,ARI,12,28,TE,TE63,null,null,null,null,null,448
501,16301,Cairo Santos,TEN,10,30,K,K32,null,null,null,null,null,449
502,20974,Kahale Warring,HOU,7,25,TE,TE64,null,null,null,null,null,450
503,20506,Tanner Hudson,TB,6,27,TE,TE65,null,null,null,null,null,451
504,18093,Andy Janovich,DEN,10,28,FB,RB144,null,null,null,null,null,452
505,16245,Blake Bortles,LAR,null,30,QB,QB42,null,null,null,null,null,453
506,19903,Jordan Akins,HOU,10,30,TE,TE66,null,null,null,null,null,454
507,20073,Saeed Blacknall,MIA,null,26,WR,WR191,null,null,null,null,null,455
508,20013,Cedrick Wilson Jr.,DAL,14,26,WR,WR192,null,null,null,null,null,456
509,13987,Dwayne Allen,MIA,null,32,TE,TE67,null,null,null,null,null,457
510,11345,Logan Paulsen,HOU,null,35,TE,TE68,null,null,null,null,null,458
511,20880,Gardner Minshew,JAX,14,25,QB,QB43,null,null,null,null,null,459
512,16931,Nick Boyle,BAL,8,29,TE,TE69,null,null,null,null,null,460
513,19529,Justin Davis,LAR,null,26,RB,RB145,null,null,null,null,null,461
514,20077,Richie James,SF,10,26,WR,WR193,null,null,null,null,null,462
515,20149,Eddy Piñeiro,CHI,6,26,K,K33,null,null,null,null,null,463
516,13016,Virgil Green,LAC,null,33,TE,TE70,null,null,null,null,null,465
517,20040,Trenton Cannon,NYJ,13,27,RB,RB146,null,null,null,null,null,466
518,16768,Kevin White,ARI,6,28,WR,WR194,null,null,null,null,null,467
519,16989,Marcus Murphy,BUF,null,30,RB,RB147,null,null,null,null,null,468
520,14445,Rhett Ellison,NYG,null,33,TE,TE71,null,null,null,null,null,469
521,18717,Marvin Hall,CHI,null,29,WR,WR195,1011,1011,1011,1011,1011,470
522,20988,Preston Williams,MIA,14,25,WR,WR196,null,null,null,null,null,471
523,18057,Seth DeValve,JAX,null,29,TE,TE72,null,null,null,null,null,472
524,20679,KhaDarel Hodge,CLE,6,27,WR,WR197,null,null,null,null,null,473
525,19314,Isaac Whitney,HOU,null,27,WR,WR198,1128,1128,1128,1128,1128,474
526,20837,Ty Johnson,DET,6,24,RB,RB148,null,null,null,null,null,475
527,21105,Elliott Fry,BAL,null,27,K,K34,1497,1497,1497,1497,1497,476
528,13799,Ryan Tannehill,TEN,13,33,QB,QB44,null,null,null,null,null,477
529,12982,Blaine Gabbert,TB,9,32,QB,QB45,null,null,null,null,null,478
530,21071,Greg Dortch,NYJ,12,23,WR,WR199,null,null,null,null,null,479
531,14257,Robert Griffin III,BAL,null,32,QB,QB46,null,null,null,null,null,480
532,18256,Byron Marshall,BUF,null,28,RB,RB149,null,null,null,null,null,481
533,16534,Roosevelt Nix,PIT,null,30,FB,RB150,null,null,null,null,null,482
534,3061,Marcedes Lewis,GB,13,37,TE,TE73,null,null,null,null,null,483
535,14424,Brian Quick,WAS,null,32,WR,WR200,null,null,null,null,null,484
536,15378,Levine Toilolo,SF,null,30,TE,TE74,null,null,null,null,null,485
537,12831,Tyrod Taylor,LAC,10,32,QB,QB47,null,null,null,null,null,486
538,14786,Patrick DiMarco,BUF,null,33,FB,RB151,null,null,null,null,null,487
539,19330,Nick Mullens,SF,8,27,QB,QB48,null,null,null,null,null,488
540,17070,Darius Jennings,TEN,null,29,WR,WR201,null,null,null,null,null,489
541,19779,Brandon Zylstra,CAR,13,29,WR,WR202,null,null,null,null,null,490
542,11565,Andre Roberts,BUF,null,34,WR,WR203,315,315,315,315,315,491
543,16878,Blake Bell,KC,12,30,TE,TE75,null,null,null,null,null,492
544,15185,Kenjon Barner,ATL,9,33,RB,RB152,null,null,null,null,null,493
545,18104,Nate Sudfeld,PHI,6,28,QB,QB49,null,null,null,null,null,494
546,18123,Jeff Driskel,CIN,10,29,QB,QB50,null,null,null,null,null,495
547,20057,Auden Tate,CIN,6,25,WR,WR204,null,null,null,null,null,496
548,13063,Taiwan Jones,HOU,7,33,RB,RB153,null,null,null,null,null,497
549,13370,Luke Stocker,ATL,null,33,TE,TE76,633,633,633,633,633,498
550,20977,Trevon Wesco,NYJ,6,26,TE,TE77,null,null,null,null,null,499
551,18587,Jason Vander Laan,CAR,null,29,TE,TE78,null,null,null,null,null,500
552,19755,River Cracraft,DEN,14,27,WR,WR205,null,null,null,null,null,501
553,16907,Brett Hundley,ARI,null,28,QB,QB51,835,835,835,835,835,502
554,17223,Eric Tomlinson,NYG,11,30,TE,TE79,null,null,null,null,null,503
555,20779,Will Grier,CAR,7,27,QB,QB52,null,null,null,null,null,504
556,17219,Daniel Brown,NYJ,null,29,TE,TE80,519,519,519,519,519,505
557,14789,Jamize Olawale,DAL,null,33,FB,RB154,null,null,null,null,null,506
558,12787,Nick Bellore,SEA,9,32,FB,RB155,null,null,null,null,null,507
559,16954,Nick O'Leary,MIA,null,29,TE,TE81,null,null,null,null,null,508
560,13386,Lance Kendricks,NE,null,34,TE,TE82,null,null,null,null,null,509
561,17009,Trevor Siemian,NYJ,10,30,QB,QB53,null,null,null,null,null,510
562,20759,Ryan Finley,CIN,null,27,QB,QB54,1379,1379,1379,1379,1379,511
563,9902,Chase Daniel,CHI,7,35,QB,QB55,null,null,null,null,null,512
564,18209,Marcus Johnson,IND,6,27,WR,WR206,null,null,null,null,null,513
565,16946,Geremy Davis,LAC,null,30,WR,WR207,null,null,null,null,null,514
566,20529,Cam Sims,WAS,9,26,WR,WR208,null,null,null,null,null,515
567,20836,Bisi Johnson,MIN,7,25,WR,WR209,null,null,null,null,null,516
568,21114,Austin Seibert,CLE,9,25,K,K35,null,null,null,null,null,517
569,16378,Keith Smith,ATL,6,30,FB,RB156,null,null,null,null,null,518
570,15640,Derek Carrier,LV,null,31,TE,TE83,523,523,523,523,523,519
571,19060,Shelton Gibson,PHI,null,27,WR,WR210,null,null,null,null,null,520
572,18157,Charone Peake,NYJ,null,29,WR,WR211,null,null,null,null,null,521
573,16903,MyCole Pruitt,TEN,null,30,TE,TE84,515,515,515,515,515,522
574,16497,Teddy Bridgewater,NO,14,29,QB,QB56,null,null,null,null,null,523
575,14855,Matt Barkley,BUF,7,31,QB,QB57,null,null,null,null,null,524
576,19981,Daurice Fountain,IND,null,26,WR,WR212,386,386,386,386,386,525
577,13117,Dwayne Harris,LV,null,34,WR,WR213,null,null,null,null,null,526
578,19959,Jordan Lasley,DET,null,25,WR,WR214,null,null,null,null,null,527
579,18115,Derek Watt,LAC,7,29,FB,RB157,null,null,null,null,null,528
580,19925,Jaleel Scott,BAL,null,27,WR,WR215,1209,1209,1209,1209,1209,529
581,19361,Marcus Kemp,KC,null,26,WR,WR216,286,286,286,286,286,530
582,18654,KJ Brent,TB,null,28,WR,WR217,null,null,null,null,null,531
583,11047,Colt McCoy,WAS,12,35,QB,QB58,null,null,null,null,null,532
584,20039,Boston Scott,PHI,14,27,RB,RB158,null,null,null,null,null,533
585,18764,Troymaine Pope,LAC,null,28,RB,RB159,null,null,null,null,null,534
586,17966,Cody Kessler,PHI,null,28,QB,QB59,null,null,null,null,null,535
587,17929,Paxton Lynch,SEA,null,28,QB,QB60,null,null,null,null,null,536
588,19021,Chad Hansen,HOU,6,27,WR,WR218,null,null,null,null,null,537
589,19850,Mason Rudolph,PIT,7,26,QB,QB61,null,null,null,null,null,538
590,18041,Tyler Ervin,JAX,null,28,RB,RB160,null,null,null,null,null,540
591,18999,Jordan Leggett,TB,null,27,TE,TE85,null,null,null,null,null,541
592,19920,Dalton Schultz,DAL,7,25,TE,TE86,null,null,null,null,null,542
593,20150,Byron Pringle,KC,10,28,WR,WR219,null,null,null,null,null,543
594,14478,Michael Floyd,BAL,null,32,WR,WR220,null,null,null,null,null,544
595,20830,Anthony Johnson,TB,null,27,WR,WR221,1406,1406,1406,1406,1406,545
596,20562,De'Lance Turner,BAL,null,26,RB,RB161,null,null,null,null,null,546
597,19206,Ricky Ortiz,ATL,null,28,FB,RB162,null,null,null,null,null,547
598,20472,Shaun Wilson,WAS,null,26,RB,RB163,null,null,null,null,null,548
599,18488,Tra Carson,GB,null,29,RB,RB164,null,null,null,null,null,549
600,20018,Nick Bawden,DET,6,25,FB,RB165,null,null,null,null,null,550
601,16853,Jeff Heuerman,DEN,null,29,TE,TE87,null,null,null,null,null,551
602,20884,Foster Moreau,LV,8,24,TE,TE88,null,null,null,null,null,552
603,18401,Tommylee Lewis,DET,null,29,WR,WR222,989,989,989,989,989,553
604,16327,Scott Simonson,NYG,null,30,TE,TE89,null,null,null,null,null,554
605,20931,Drew Sample,CIN,10,26,TE,TE90,null,null,null,null,null,555
606,19296,Anthony Firkser,TEN,6,27,TE,TE91,null,null,null,null,null,556
607,19015,Jehu Chesson,WAS,null,29,WR,WR223,null,null,null,null,null,557
608,20327,Roc Thomas,JAX,null,26,RB,RB166,null,null,null,null,null,558
609,19065,Jeremy McNichols,TEN,null,26,RB,RB167,null,null,null,null,null,559
610,8358,Brian Hoyer,IND,14,36,QB,QB62,null,null,null,null,null,560
611,16928,Michael Burton,NO,12,30,FB,RB168,null,null,null,null,null,561
612,2405,Chad Henne,KC,12,36,QB,QB63,null,null,null,null,null,562
613,18073,Jonathan Williams,IND,null,28,RB,RB169,540,540,540,540,540,563
614,16850,Sean Mannion,MIN,7,30,QB,QB64,null,null,null,null,null,564
615,19461,Cooper Rush,DAL,7,28,QB,QB65,null,null,null,null,null,565
616,16211,Tom Savage,DET,null,32,QB,QB66,null,null,null,null,null,566
617,18099,Keenan Reynolds,SEA,null,27,WR,WR224,null,null,null,null,null,567
618,19078,Matt Dayes,NO,null,27,RB,RB170,null,null,null,null,null,568
619,18262,Stephen Anderson,NE,12,29,TE,TE92,null,null,null,null,null,569
620,18229,Ben Braunecker,CHI,null,28,TE,TE93,null,null,null,null,null,570
621,16831,Jaelen Strong,CLE,null,29,WR,WR225,null,null,null,null,null,571
622,18241,Johnny Holton,PIT,null,30,WR,WR226,null,null,null,null,null,572
623,18997,Jake Butt,DEN,null,26,TE,TE94,1069,1069,1069,1069,1069,573
624,20770,Zach Gentry,PIT,7,25,TE,TE95,null,null,null,null,null,574
625,16441,Senorise Perry,BUF,null,30,RB,RB171,null,null,null,null,null,575
626,19491,Robert Tonyan,GB,13,28,TE,TE96,null,null,null,null,null,576
627,19659,Dan Arnold,NO,7,27,TE,TE97,null,null,null,null,null,577
628,20478,Darvin Kidsy,WAS,null,27,WR,WR227,1334,1334,1334,1334,1334,578
629,4737,Drew Stanton,CLE,null,37,QB,QB67,null,null,null,null,null,579
630,17179,Taylor Heinicke,CAR,9,29,QB,QB68,null,null,null,null,null,580
631,18105,David Morgan,MIN,null,28,TE,TE98,null,null,null,null,null,581
632,19335,Antony Auclair,TB,10,28,TE,TE99,null,null,null,null,null,582
633,20946,Kaden Smith,SF,null,25,TE,TE100,475,475,475,475,475,583
634,20993,Caleb Wilson,ARI,null,25,TE,TE101,null,null,null,null,null,584
635,4633,Matt Schaub,ATL,null,40,QB,QB69,null,null,null,null,null,585
636,15201,Mike Glennon,LV,null,32,QB,QB70,514,514,514,514,514,586
637,19025,Joshua Dobbs,PIT,13,27,QB,QB71,null,null,null,null,null,587
638,19943,Durham Smythe,MIA,14,26,TE,TE102,null,null,null,null,null,588
639,6739,Alex Smith,WAS,null,37,QB,QB72,null,null,null,null,null,589
640,19668,Lance Lenoir,DAL,null,27,WR,WR228,null,null,null,null,null,590
641,18422,Kalif Raymond,TEN,9,27,WR,WR229,null,null,null,null,null,591
642,17964,Braxton Miller,CLE,null,29,WR,WR230,null,null,null,null,null,592
643,20511,Chris Lacy,DET,null,26,WR,WR231,1338,1338,1338,1338,1338,593
644,20957,Tommy Sweeney,BUF,7,26,TE,TE103,null,null,null,null,null,594
645,16656,Logan Thomas,DET,9,30,TE,TE104,null,null,null,null,null,595
646,18283,Hunter Sharp,CIN,null,28,WR,WR232,null,null,null,null,null,596
647,19035,Eric Saubert,NE,null,28,TE,TE105,530,530,530,530,530,597
648,19431,Tanner Gentry,CHI,7,27,WR,WR233,null,null,null,null,null,598
649,19306,Keon Hatcher,LV,null,27,WR,WR234,null,null,null,null,null,599
650,19317,Victor Bolden,BUF,null,27,WR,WR235,1129,1129,1129,1129,1129,600
651,20599,Cam Phillips,BUF,null,26,WR,WR236,null,null,null,null,null,601
652,19988,Tyler Conklin,MIN,6,26,TE,TE106,null,null,null,null,null,602
653,20874,Trace McSorley,BAL,12,26,QB,QB73,null,null,null,null,null,603
654,18114,Danny Vitale,GB,null,28,FB,RB172,956,956,956,956,956,604
655,17762,Chris Manhertz,CAR,7,30,TE,TE107,null,null,null,null,null,605
656,19098,Isaiah Ford,MIA,null,26,WR,WR237,328,328,328,328,328,606
657,20145,Allen Lazard,GB,13,26,WR,WR238,null,null,null,null,null,607
658,16829,Clive Walford,MIA,null,30,TE,TE108,null,null,null,null,null,608
659,20865,Alizé Mack,NO,13,25,TE,TE109,null,null,null,null,null,609
660,21497,C.J. Conrad,NYG,null,25,TE,TE110,null,null,null,null,null,610
661,20893,Isaac Nauta,DET,null,24,TE,TE111,1428,1428,1428,1428,1428,611
662,16111,Ryan Hewitt,TEN,null,31,TE,TE112,null,null,null,null,null,612
663,16798,Devin Smith,DAL,null,30,WR,WR239,804,804,804,804,804,613
664,18660,Maxwell McCaffrey,SF,null,27,WR,WR240,null,null,null,null,null,614
665,18039,Pharoh Cooper,CIN,null,27,WR,WR241,null,null,null,null,null,615
666,20684,Malik Turner,SEA,6,26,WR,WR242,null,null,null,null,null,616
667,19212,Tim White,NYJ,null,27,WR,WR243,null,null,null,null,null,617
668,18445,Mike Thomas,LAR,10,27,WR,WR244,null,null,null,null,null,618
669,15725,Brittan Golden,NYG,null,33,WR,WR245,null,null,null,null,null,619
670,19129,Khalfani Muhammad,DEN,null,27,RB,RB173,null,null,null,null,null,620
671,18468,Joshua Perkins,PHI,null,28,TE,TE113,null,null,null,null,null,621
672,18133,Rico Gathers,CLE,null,28,TE,TE114,null,null,null,null,null,622
