Rank,PlayerID,Name,Team,ByeWeek,Age,Position,PositionRank,Week1ADP,Week2ADP,Week3ADP,HighestADP,LowestADP,AverageDraftPosition
1,16847,David Johnson,ARI,null,30,RB,RB1,103.8,103.8,103.8,103.8,103.8,1.6
2,14967,Le'Veon Bell,PIT,null,30,RB,RB2,476,476,476,476,476,2.2
3,13291,Julio Jones,ATL,null,33,WR,WR1,43.1,43.1,43.1,43.1,43.1,5.3
4,11056,Antonio Brown,PIT,null,33,WR,WR2,78.1,78.1,78.1,78.1,78.1,6
5,11932,LeSean McCoy,BUF,null,33,RB,RB3,null,null,null,null,null,6.2
6,16524,Devonta Freeman,ATL,null,30,RB,RB4,777,777,777,777,777,6.5
7,16389,Odell Beckham Jr.,NYG,null,29,WR,WR3,68.6,68.6,68.6,68.6,68.6,6.8
8,16776,Melvin Gordon III,LAC,11,29,RB,RB5,null,null,null,null,null,7.4
9,16597,Mike Evans,TB,9,28,WR,WR4,null,null,null,null,null,8.4
10,17923,Ezekiel Elliott,DAL,7,26,RB,RB6,null,null,null,null,null,10.1
11,12845,A.J. Green,CIN,12,33,WR,WR5,null,null,null,null,null,10.4
12,16909,Jay Ajayi,MIA,null,28,RB,RB7,null,null,null,null,null,10.7
13,4556,Jordy Nelson,GB,null,36,WR,WR6,null,null,null,null,null,12.5
14,13124,DeMarco Murray,TEN,null,34,RB,RB8,null,null,null,null,null,13.4
15,18067,Jordan Howard,CHI,null,27,RB,RB9,306,306,306,306,306,14.8
16,17960,Michael Thomas,NO,6,29,WR,WR7,null,null,null,null,null,15.8
17,16771,Todd Gurley II,LAR,null,27,RB,RB10,null,null,null,null,null,16.8
18,10974,Rob Gronkowski,NE,null,32,TE,TE1,81,81,81,81,81,17.9
19,11270,Dez Bryant,DAL,null,33,WR,WR8,null,null,null,null,null,18.8
20,2593,Aaron Rodgers,GB,13,38,QB,QB1,null,null,null,null,null,19.8
21,16568,Brandin Cooks,NE,10,28,WR,WR9,null,null,null,null,null,19.9
22,16765,Amari Cooper,LV,13,27,WR,WR10,null,null,null,null,null,21.4
23,18803,Leonard Fournette,JAX,9,27,RB,RB11,null,null,null,null,null,22
24,13460,Doug Baldwin,SEA,null,33,WR,WR11,null,null,null,null,null,23.6
25,16127,Isaiah Crowell,CLE,null,29,RB,RB12,null,null,null,null,null,24.2
26,12386,Marshawn Lynch,LV,null,36,RB,RB13,null,null,null,null,null,24.6
27,18877,Christian McCaffrey,CAR,13,25,RB,RB14,null,null,null,null,null,26.7
28,18944,Kareem Hunt,KC,13,26,RB,RB15,null,null,null,null,null,27
29,4314,Tom Brady,NE,9,44,QB,QB2,null,null,null,null,null,27.4
30,18872,Dalvin Cook,MIN,7,26,RB,RB16,null,null,null,null,null,28
31,14005,T.Y. Hilton,IND,null,32,WR,WR12,null,null,null,null,null,29.6
32,13791,Lamar Miller,HOU,null,31,RB,RB17,647,647,647,647,647,31.2
33,16668,Carlos Hyde,SF,null,31,RB,RB18,202,202,202,202,202,32.5
33,15076,Keenan Allen,LAC,7,30,WR,WR13,null,null,null,null,null,32.5
35,14986,DeAndre Hopkins,HOU,12,29,WR,WR14,null,null,null,null,null,34.2
36,13693,Terrelle Pryor,WAS,null,32,WR,WR15,null,null,null,null,null,34.3
37,16855,Ty Montgomery,GB,14,29,WR,WR16,null,null,null,null,null,35.7
38,18858,Joe Mixon,CIN,10,25,RB,RB19,null,null,null,null,null,37.5
39,7242,Drew Brees,NO,null,43,QB,QB3,null,null,null,null,null,37.7
40,11197,Demaryius Thomas,DEN,null,34,WR,WR17,null,null,null,null,null,38.2
41,14187,Alshon Jeffery,PHI,null,32,WR,WR18,null,null,null,null,null,39.8
42,15048,Travis Kelce,KC,12,32,TE,TE2,null,null,null,null,null,39.9
43,16550,Kelvin Benjamin,CAR,null,31,WR,WR19,null,null,null,null,null,42
44,15020,CJ Anderson,DEN,null,31,RB,RB20,null,null,null,null,null,43.5
45,16146,Martavis Bryant,PIT,null,30,WR,WR20,null,null,null,null,null,43.7
46,18082,Tyreek Hill,KC,14,28,WR,WR21,null,null,null,null,null,44.7
47,16470,Davante Adams,GB,8,29,WR,WR22,null,null,null,null,null,44.8
48,14385,Doug Martin,TB,null,33,RB,RB21,null,null,null,null,null,45.6
49,16815,Ameer Abdullah,DET,8,28,RB,RB22,null,null,null,null,null,48.4
50,9331,Michael Crabtree,LV,null,34,WR,WR23,null,null,null,null,null,48.9
51,16263,Allen Robinson II,JAX,11,28,WR,WR24,null,null,null,null,null,50.3
52,1658,Greg Olsen,CAR,null,37,TE,TE3,null,null,null,null,null,50.4
53,13337,Mark Ingram II,NO,6,32,RB,RB23,null,null,null,null,null,51.6
54,15100,Jordan Reed,WAS,null,31,TE,TE4,null,null,null,null,null,53.3
55,11611,Golden Tate,DET,null,33,WR,WR25,null,null,null,null,null,54
56,14872,Mike Gillislee,NE,null,31,RB,RB24,null,null,null,null,null,54.3
57,732,Matt Ryan,ATL,14,36,QB,QB4,null,null,null,null,null,54.6
58,5571,Larry Fitzgerald,ARI,null,38,WR,WR26,null,null,null,null,null,56.2
59,11488,Jimmy Graham,SEA,null,35,TE,TE5,343,343,343,343,343,57
60,16775,DeVante Parker,MIA,14,29,WR,WR27,null,null,null,null,null,57.4
61,12800,Bilal Powell,NYJ,null,33,RB,RB25,null,null,null,null,null,57.8
62,4807,Adrian Peterson,NO,null,37,RB,RB26,null,null,null,null,null,58.7
63,11667,Brandon Marshall,NYG,null,38,WR,WR28,null,null,null,null,null,62.6
64,16906,Stefon Diggs,MIN,7,28,WR,WR29,null,null,null,null,null,62.8
65,14536,Russell Wilson,SEA,11,33,QB,QB5,null,null,null,null,null,63.5
66,8066,Darren McFadden,DAL,null,34,RB,RB27,null,null,null,null,null,63.9
67,18451,Rob Kelley,WAS,null,29,RB,RB28,null,null,null,null,null,64.5
68,17959,Derrick Henry,TEN,13,28,RB,RB29,null,null,null,null,null,66.3
69,16003,Sammy Watkins,LAR,13,28,WR,WR30,null,null,null,null,null,66.4
70,14918,Tyler Eifert,CIN,null,31,TE,TE6,680,680,680,680,680,67.8
71,16866,Jamison Crowder,WAS,7,28,WR,WR31,null,null,null,null,null,69.3
72,16311,Derek Carr,LV,8,31,QB,QB6,null,null,null,null,null,69.4
73,12296,LeGarrette Blount,PHI,null,35,RB,RB30,null,null,null,null,null,70.7
74,16020,Jarvis Landry,MIA,null,29,WR,WR32,118.3,118.3,118.3,118.3,118.3,73.2
75,16834,Tevin Coleman,ATL,6,29,RB,RB31,null,null,null,null,null,74
76,1181,Martellus Bennett,GB,null,35,TE,TE7,null,null,null,null,null,74.4
77,11063,Emmanuel Sanders,DEN,null,35,WR,WR33,174,174,174,174,174,76.3
78,16762,Jameis Winston,TB,6,28,QB,QB7,null,null,null,null,null,76.4
78,16763,Marcus Mariota,TEN,6,28,QB,QB8,null,null,null,null,null,76.4
80,17972,Paul Perkins,NYG,null,27,RB,RB32,null,null,null,null,null,77.8
81,16141,Willie Snead IV,NO,null,29,WR,WR34,null,null,null,null,null,78.7
82,7175,Delanie Walker,TEN,null,37,TE,TE8,null,null,null,null,null,79
83,5820,Frank Gore,IND,null,38,RB,RB33,null,null,null,null,null,80.4
84,16142,Terrance West,BAL,null,31,RB,RB34,null,null,null,null,null,81
85,13320,Cam Newton,CAR,null,32,QB,QB9,631,631,631,631,631,81.4
86,6767,Pierre Garcon,SF,null,35,WR,WR35,null,null,null,null,null,82.6
87,14252,Kirk Cousins,WAS,7,33,QB,QB10,null,null,null,null,null,84.3
88,3943,DeSean Jackson,TB,null,35,WR,WR36,188,188,188,188,188,86.5
89,12317,Danny Woodhead,BAL,null,37,RB,RB35,null,null,null,null,null,87
90,17050,Thomas Rawls,SEA,null,28,RB,RB36,null,null,null,null,null,87.2
91,14856,Zach Ertz,PHI,12,31,TE,TE9,null,null,null,null,null,87.8
92,11182,Eric Decker,TEN,null,35,WR,WR37,null,null,null,null,null,88.1
93,13275,Kyle Rudolph,MIN,null,32,TE,TE10,375,375,375,375,375,89.2
94,15138,Eddie Lacy,SEA,null,31,RB,RB37,null,null,null,null,null,90
95,5451,Jonathan Stewart,CAR,null,35,RB,RB38,null,null,null,null,null,91.5
96,8914,Jeremy Maclin,BAL,null,33,WR,WR38,null,null,null,null,null,93.6
97,13299,Jacquizz Rodgers,TB,null,32,RB,RB39,null,null,null,null,null,93.9
98,13227,Randall Cobb,GB,13,31,WR,WR39,null,null,null,null,null,94.4
99,17048,Tyrell Williams,LAC,null,30,WR,WR40,172,172,172,172,172,96.1
100,14008,Andrew Luck,IND,null,32,QB,QB11,null,null,null,null,null,96.6
101,14828,Chris Hogan,NE,null,34,WR,WR41,503,503,503,503,503,97.6
102,49,Denver Broncos,DEN,11,null,DST,DST1,null,null,null,null,null,98.5
103,3807,Ben Roethlisberger,PIT,null,40,QB,QB12,142.7,142.7,142.7,142.7,142.7,99.3
104,17938,Corey Coleman,CLE,12,27,WR,WR42,null,null,null,null,null,99.6
105,8244,Philip Rivers,LAC,null,40,QB,QB13,null,null,null,null,null,101.8
106,17975,Hunter Henry,LAC,14,27,TE,TE11,null,null,null,null,null,102.3
107,18995,Jamaal Williams,GB,9,27,RB,RB40,null,null,null,null,null,102.8
108,13870,Marvin Jones Jr.,DET,7,32,WR,WR43,null,null,null,null,null,103.7
109,16112,Jeremy Hill,CIN,null,29,RB,RB41,null,null,null,null,null,105.6
110,16640,John Brown,ARI,null,32,WR,WR44,null,null,null,null,null,108.1
111,18055,Dak Prescott,DAL,7,28,QB,QB14,null,null,null,null,null,108.2
112,18993,Samaje Perine,WAS,10,26,RB,RB42,null,null,null,null,null,108.5
113,13,Houston Texans,HOU,10,null,DST,DST2,null,null,null,null,null,108.8
114,16232,Donte Moncrief,IND,null,28,WR,WR45,740,740,740,740,740,108.9
115,55,Kansas City Chiefs,KC,12,null,DST,DST3,null,null,null,null,null,111
116,18879,Corey Davis,TEN,6,27,WR,WR46,null,null,null,null,null,112.2
117,9038,Matthew Stafford,DET,11,34,QB,QB15,null,null,null,null,null,113.6
118,15126,Theo Riddick,DET,null,30,RB,RB43,693,693,693,693,693,113.9
119,16838,Duke Johnson,CLE,7,28,RB,RB44,null,null,null,null,null,114
120,90,Seattle Seahawks,SEA,9,null,DST,DST4,null,null,null,null,null,115.2
121,14917,Rex Burkhead,NE,10,31,RB,RB45,null,null,null,null,null,115.3
122,15534,Adam Thielen,MIN,7,31,WR,WR47,null,null,null,null,null,117
123,7969,Jamaal Charles,DEN,null,35,RB,RB46,null,null,null,null,null,117.4
124,13788,Rishard Matthews,TEN,null,32,WR,WR48,null,null,null,null,null,118.7
125,15974,Jordan Matthews,BUF,6,29,TE,TE12,null,null,null,null,null,121.3
126,21,New England Patriots,NE,14,null,DST,DST5,null,null,null,null,null,121.7
127,12109,Ted Ginn Jr.,NO,null,37,WR,WR49,null,null,null,null,null,123.9
128,2699,Matt Forte,NYJ,null,36,RB,RB47,null,null,null,null,null,124.1
129,15602,Jack Doyle,IND,null,31,TE,TE13,356,356,356,356,356,124.5
130,18882,Cooper Kupp,LAR,11,28,WR,WR50,null,null,null,null,null,124.8
131,12841,Andy Dalton,CIN,6,34,QB,QB16,null,null,null,null,null,125.1
132,8532,Kenny Britt,CLE,null,33,WR,WR51,null,null,null,null,null,125.9
133,1,Arizona Cardinals,ARI,12,null,DST,DST6,null,null,null,null,null,127.5
134,18926,Zay Jones,BUF,7,27,WR,WR52,null,null,null,null,null,128.5
135,4932,Eli Manning,NYG,null,41,QB,QB17,null,null,null,null,null,128.9
136,67,Minnesota Vikings,MIN,7,null,DST,DST7,null,null,null,null,null,129.3
137,15071,Latavius Murray,MIN,null,32,RB,RB48,126.5,126.5,126.5,126.5,126.5,129.9
138,18998,Marlon Mack,IND,10,26,RB,RB49,null,null,null,null,null,130.8
139,8529,Mike Wallace,BAL,null,35,WR,WR53,null,null,null,null,null,132.3
140,17920,Carson Wentz,PHI,9,29,QB,QB18,null,null,null,null,null,132.7
141,75,New York Giants,NYG,10,null,DST,DST8,null,null,null,null,null,136.1
142,16768,Kevin White,CHI,6,28,WR,WR54,null,null,null,null,null,136.4
143,2428,Carson Palmer,ARI,null,42,QB,QB19,null,null,null,null,null,137.2
144,17965,C.J. Prosise,SEA,null,27,RB,RB50,900,900,900,900,900,139.2
145,14688,Justin Tucker,BAL,8,32,K,K1,null,null,null,null,null,139.4
146,16451,Eric Ebron,DET,null,29,TE,TE14,320,320,320,320,320,140.1
147,17961,Sterling Shepard,NYG,10,29,WR,WR55,null,null,null,null,null,140.9
148,16056,James White,NE,14,30,RB,RB51,null,null,null,null,null,141.8
149,18073,Jonathan Williams,DEN,null,28,RB,RB52,540,540,540,540,540,143.1
150,2982,Stephen Gostkowski,NE,null,38,K,K2,null,null,null,null,null,143.5
150,18977,Kenny Golladay,DET,10,28,WR,WR56,null,null,null,null,null,143.5
152,18061,DeAndre Washington,LV,null,29,RB,RB53,null,null,null,null,null,146.3
153,5,Carolina Panthers,CAR,13,null,DST,DST9,null,null,null,null,null,146.4
154,18901,O.J. Howard,TB,7,27,TE,TE15,null,null,null,null,null,147.2
155,722,Jason Witten,DAL,null,39,TE,TE16,null,null,null,null,null,148.1
156,18957,D'Onta Foreman,HOU,13,26,RB,RB54,null,null,null,null,null,148.2
157,18187,Robby Anderson,NYJ,13,28,WR,WR57,null,null,null,null,null,148.3
158,16129,Taylor Gabriel,ATL,null,31,WR,WR58,null,null,null,null,null,150.1
159,28,Pittsburgh Steelers,PIT,7,null,DST,DST10,null,null,null,null,null,150.4
160,17963,Austin Hooper,ATL,13,27,TE,TE17,null,null,null,null,null,150.7
161,12831,Tyrod Taylor,BUF,10,32,QB,QB20,null,null,null,null,null,150.9
162,18070,Wendell Smallwood,PHI,null,28,RB,RB55,null,null,null,null,null,151.7
163,3388,Matt Bryant,ATL,null,46,K,K3,null,null,null,null,null,152.2
164,19119,Chris Carson,SEA,9,27,RB,RB56,null,null,null,null,null,152.5
165,12751,Charles Clay,BUF,null,33,TE,TE18,null,null,null,null,null,152.9
166,9906,Danny Amendola,NE,null,36,WR,WR59,249,249,249,249,249,153.8
167,14141,Cole Beasley,DAL,null,33,WR,WR60,152.6,152.6,152.6,152.6,152.6,154.7
168,14916,Giovani Bernard,CIN,9,30,RB,RB57,null,null,null,null,null,155
169,16593,Cameron Brate,TB,9,30,TE,TE19,null,null,null,null,null,155.1
170,18878,Alvin Kamara,NO,6,26,RB,RB58,null,null,null,null,null,155.8
171,15196,Kenny Stills,MIA,null,30,WR,WR61,703,703,703,703,703,155.9
172,15261,Spencer Ware,KC,null,30,RB,RB59,null,null,null,null,null,156.1
173,13027,Julius Thomas,MIA,null,33,TE,TE20,null,null,null,null,null,156.5
174,8972,Jay Cutler,MIA,null,39,QB,QB21,null,null,null,null,null,156.7
175,13109,Dan Bailey,DAL,null,34,K,K4,null,null,null,null,null,157.3
176,16307,Charcandrick West,KC,null,30,RB,RB60,null,null,null,null,null,158.6
177,18478,Wil Lutz,NO,6,27,K,K5,null,null,null,null,null,158.7
178,17939,Josh Doctson,WAS,null,29,WR,WR62,884,884,884,884,884,158.9
179,18885,Joe Williams,SF,null,28,RB,RB61,null,null,null,null,null,160
180,6739,Alex Smith,KC,null,37,QB,QB22,null,null,null,null,null,160.7
180,1694,Mason Crosby,GB,13,37,K,K6,null,null,null,null,null,160.7
182,6198,Darren Sproles,PHI,null,38,RB,RB62,null,null,null,null,null,160.9
183,18857,Deshaun Watson,HOU,13,26,QB,QB23,null,null,null,null,null,161.1
184,13997,Coby Fleener,NO,null,33,TE,TE21,null,null,null,null,null,161.2
185,18983,James Conner,PIT,12,26,RB,RB63,null,null,null,null,null,161.3
186,12708,Dion Lewis,NE,null,31,RB,RB64,null,null,null,null,null,161.6
187,7884,Antonio Gates,LAC,null,41,TE,TE22,null,null,null,null,null,162.1
188,11527,Sam Bradford,MIN,null,34,QB,QB24,null,null,null,null,null,162.4
189,16830,Tyler Lockett,SEA,9,29,WR,WR63,null,null,null,null,null,162.7
190,12830,Torrey Smith,PHI,null,33,WR,WR64,null,null,null,null,null,162.8
190,18912,Evan Engram,NYG,7,27,TE,TE23,null,null,null,null,null,162.8
192,13878,Mohamed Sanu Sr.,ATL,null,32,WR,WR65,246,246,246,246,246,162.9
193,26,Philadelphia Eagles,PHI,14,null,DST,DST11,null,null,null,null,null,163
194,2,Atlanta Falcons,ATL,6,null,DST,DST12,null,null,null,null,null,163.1
195,36,Baltimore Ravens,BAL,8,null,DST,DST13,null,null,null,null,null,163.2
195,13887,Travis Benjamin,LAC,null,32,WR,WR66,498,498,498,498,498,163.2
197,13957,Kendall Wright,CHI,null,32,WR,WR67,null,null,null,null,null,163.9
197,18881,John Ross,CIN,null,26,WR,WR68,null,null,null,null,null,163.9
199,32,Los Angeles Rams,LAR,11,null,DST,DST14,null,null,null,null,null,165.8
200,3253,Sebastian Janikowski,LV,null,44,K,K7,null,null,null,null,null,168.4
201,16301,Cairo Santos,KC,10,30,K,K8,null,null,null,null,null,168.8
201,52,Jacksonville Jaguars,JAX,7,null,DST,DST15,null,null,null,null,null,168.8
203,37,Buffalo Bills,BUF,7,null,DST,DST16,null,null,null,null,null,169.1
204,3258,Adam Vinatieri,IND,null,49,K,K9,null,null,null,null,null,169.4
205,14996,Brandon McManus,DEN,11,30,K,K10,null,null,null,null,null,169.5
206,14463,Blair Walsh,SEA,null,32,K,K11,null,null,null,null,null,169.7
207,549,Matt Prater,DET,12,37,K,K12,null,null,null,null,null,170.9
208,84,Los Angeles Chargers,LAC,7,null,DST,DST17,null,null,null,null,null,171.2
209,16191,Chris Boswell,PIT,7,31,K,K13,null,null,null,null,null,172.4
210,10333,Graham Gano,CAR,10,35,K,K14,null,null,null,null,null,172.7
211,95,Tampa Bay Buccaneers,TB,9,null,DST,DST18,null,null,null,null,null,173
211,14749,Jermaine Kearse,NYJ,null,32,WR,WR69,null,null,null,null,null,173
213,14867,Dustin Hopkins,WAS,null,31,K,K15,393,393,393,393,393,173.9
214,16802,Devin Funchess,CAR,null,27,WR,WR70,807,807,807,807,807,174
215,83,Las Vegas Raiders,LV,8,null,DST,DST19,null,null,null,null,null,175
215,16787,Breshad Perriman,BAL,9,28,WR,WR71,null,null,null,null,null,175
217,12,Green Bay Packers,GB,13,null,DST,DST20,null,null,null,null,null,176
217,16253,Allen Hurns,JAX,null,30,WR,WR72,null,null,null,null,null,176
219,97,Washington Commanders,WAS,9,null,DST,DST21,null,null,null,null,null,177
219,16258,Marqise Lee,JAX,null,30,WR,WR73,743,743,743,743,743,177
221,7,Cincinnati Bengals,CIN,10,null,DST,DST22,null,null,null,null,null,178
221,14865,Marquise Goodwin,SF,null,31,WR,WR74,234,234,234,234,234,178
223,64,Miami Dolphins,MIA,14,null,DST,DST23,null,null,null,null,null,179
223,15102,Chris Thompson,WAS,null,31,RB,RB65,null,null,null,null,null,179
225,69,New Orleans Saints,NO,6,null,DST,DST24,null,null,null,null,null,180
225,16919,J.J. Nelson,ARI,null,30,WR,WR75,null,null,null,null,null,180
227,34,Tennessee Titans,TEN,13,null,DST,DST25,null,null,null,null,null,181
227,15088,Terrance Williams,DAL,null,32,WR,WR76,null,null,null,null,null,181
229,93,San Francisco 49ers,SF,6,null,DST,DST26,null,null,null,null,null,182
229,12780,Shane Vereen,NYG,null,33,RB,RB66,null,null,null,null,null,182
231,611,Joe Flacco,BAL,6,37,QB,QB25,null,null,null,null,null,183
