Rank,PlayerID,Name,Team,ByeWeek,Age,Position,PositionRank,Week1ADP,Week2ADP,Week3ADP,HighestADP,LowestADP,AverageDraftPosition
670,52,Jacksonville Jaguars,JAX,7,null,DST,DST23,null,null,null,null,null,615
670,11151,Tyson Alualu,PIT,7,34,DE,DL7,608,608,608,608,608,615
672,13,Houston Texans,HOU,10,null,DST,DST24,null,null,null,null,null,616
672,11197,Demaryius Thomas,NYJ,null,34,WR,WR229,null,null,null,null,null,616
674,11276,Sean Lee,DAL,null,35,OLB,LB2,null,null,null,null,null,617
675,11302,Linval Joseph,LAC,null,33,DT,DL8,610,610,610,610,610,618
676,11315,Brandon Graham,PHI,14,34,DE,DL9,611,611,611,611,611,619
676,82,New York Jets,NYJ,6,null,DST,DST25,null,null,null,null,null,619
678,11382,Ndamukong Suh,TB,null,35,NT,DL10,612,612,612,612,612,620
679,97,Washington Commanders,WAS,9,null,DST,DST26,null,null,null,null,null,621
679,11414,Everson Griffen,DAL,null,34,DE,DL11,613,613,613,613,613,621
681,11422,Joe Webb,HOU,null,35,QB,QB87,null,null,null,null,null,622
682,7,Cincinnati Bengals,CIN,10,null,DST,DST27,null,null,null,null,null,623
682,11437,Corey Peters,ARI,null,33,DT,DL12,614,614,614,614,614,623
684,5,Carolina Panthers,CAR,13,null,DST,DST28,null,null,null,null,null,624
684,11493,Patrick Robinson,NO,null,34,CB,DB9,615,615,615,615,615,624
686,2,Atlanta Falcons,ATL,6,null,DST,DST29,null,null,null,null,null,625
686,11514,Gerald McCoy,DAL,null,34,DT,DL13,616,616,616,616,616,625
688,11579,Tramaine Brock Sr.,JAX,null,33,CB,DB10,null,null,null,null,null,626
689,11,Detroit Lions,DET,9,null,DST,DST30,null,null,null,null,null,627
689,11612,Earl Thomas III,BAL,null,32,FS,DB11,null,null,null,null,null,627
691,75,New York Giants,NYG,10,null,DST,DST31,null,null,null,null,null,628
691,11767,Steve McLendon,NYJ,null,36,NT,DL14,617,617,617,617,617,628
693,12247,Jason Pierre-Paul,TB,null,33,OLB,LB3,618,618,618,618,618,629
693,83,Las Vegas Raiders,LV,8,null,DST,DST32,null,null,null,null,null,629
695,12330,Clark Harris,CIN,null,37,LS,LS1,619,619,619,619,619,630
696,12386,Marshawn Lynch,SEA,null,36,RB,RB161,null,null,null,null,null,631
697,12450,Al Woods,JAX,9,35,DT,DL15,620,620,620,620,620,632
698,12554,Andrew Sendejo,CLE,null,34,FS,DB12,null,null,null,null,null,633
699,12751,Charles Clay,ARI,null,33,TE,TE120,null,null,null,null,null,634
700,12800,Bilal Powell,NYJ,null,33,RB,RB162,null,null,null,null,null,635
701,12815,Josh Bynes,CIN,8,32,ILB,LB4,621,621,621,621,621,636
702,12822,Pernell McPhee,BAL,null,33,OLB,LB5,622,622,622,622,622,637
703,12829,Jimmy Smith,BAL,null,33,CB,DB13,623,623,623,623,623,638
704,12881,Buster Skrine,CHI,13,33,CB,DB14,null,null,null,null,null,639
705,12902,Cameron Heyward,PIT,7,32,DT,DL16,624,624,624,624,624,640
706,12912,Jurrell Casey,DEN,null,32,DE,DL17,null,null,null,null,null,641
707,12955,J.J. Watt,HOU,12,33,DE,DL18,625,625,625,625,625,642
708,13016,Virgil Green,LAC,null,33,TE,TE121,null,null,null,null,null,643
709,13018,Chris Harris Jr.,LAC,null,32,CB,DB15,626,626,626,626,626,644
710,13022,Von Miller,DEN,7,33,OLB,LB6,null,null,null,null,null,645
711,13029,Allen Bailey,ATL,null,33,DE,DL19,null,null,null,null,null,646
712,13036,Justin Houston,IND,null,33,OLB,LB7,628,628,628,628,628,647
713,13117,Dwayne Harris,LV,null,34,WR,WR230,null,null,null,null,null,648
714,13135,Prince Amukamara,LV,null,32,CB,DB16,null,null,null,null,null,649
715,13166,Ryan Kerrigan,WAS,null,33,DE,DL20,629,629,629,629,629,650
716,13181,Mario Addison,BUF,null,34,DE,DL21,630,630,630,630,630,651
717,13338,Cameron Jordan,NO,6,32,DE,DL22,632,632,632,632,632,652
718,13355,Adrian Clayborn,CLE,null,33,DE,DL23,null,null,null,null,null,653
719,13386,Lance Kendricks,LAC,null,34,TE,TE122,null,null,null,null,null,654
720,13393,Robert Quinn,CHI,10,31,OLB,LB8,634,634,634,634,634,655
721,13415,Patrick Peterson,ARI,7,31,CB,DB17,635,635,635,635,635,656
722,13453,Aldon Smith,DAL,null,32,DE,DL24,636,636,636,636,636,657
723,13479,Richard Sherman,SF,null,34,CB,DB18,null,null,null,null,null,658
724,13480,Malcolm Smith,CLE,null,32,OLB,LB9,637,637,637,637,637,659
725,13484,K.J. Wright,SEA,null,32,OLB,LB10,638,638,638,638,638,660
726,13721,Fletcher Cox,PHI,14,31,DT,DL25,639,639,639,639,639,661
727,13722,Vinny Curry,PHI,6,33,DE,DL26,640,640,640,640,640,662
728,13741,Brandon Bolden,NE,8,32,RB,RB163,null,null,null,null,null,663
729,13744,Nate Ebner,NYG,null,33,SS,DB19,642,642,642,642,642,664
730,13748,Dont'a Hightower,NE,null,32,LB,LB11,643,643,643,643,643,665
731,13749,Chandler Jones,ARI,8,32,OLB,LB12,644,644,644,644,644,666
732,13753,Tavon Wilson,IND,6,32,SS,DB20,645,645,645,645,645,667
733,13756,Nigel Bradham,NO,null,32,ILB,LB13,null,null,null,null,null,668
734,13761,Stephon Gilmore,NE,14,31,CB,DB21,646,646,646,646,646,669
735,13810,Demario Davis,NO,6,33,OLB,LB14,648,648,648,648,648,670
736,13871,Dre Kirkpatrick,ARI,null,32,CB,DB22,null,null,null,null,null,671
737,13878,Mohamed Sanu Sr.,NE,null,32,WR,WR231,246,246,246,246,246,672
738,13886,Johnson Bademosi,NO,null,31,DB,DB23,null,null,null,null,null,673
739,13892,L.J. Fort,BAL,null,32,OLB,LB15,null,null,null,null,null,674
740,13894,Tashaun Gipson Sr.,CHI,null,31,FS,DB24,649,649,649,649,649,675
741,13977,Whitney Mercilus,HOU,null,31,OLB,LB16,651,651,651,651,651,676
742,14037,Julian Stanford,CAR,13,31,ILB,LB17,652,652,652,652,652,677
743,14048,Malik Jackson,PHI,null,32,DT,DL27,653,653,653,653,653,678
744,14057,Danny Trevathan,CHI,null,32,ILB,LB18,null,null,null,null,null,679
745,14059,Derek Wolfe,BAL,8,32,DE,DL28,654,654,654,654,654,680
746,14081,Dontari Poe,DAL,null,31,DT,DL29,null,null,null,null,null,681
747,14096,Jack Crawford,TEN,12,33,DE,DL30,null,null,null,null,null,682
748,14128,Melvin Ingram III,LAC,null,33,LB,LB19,655,655,655,655,655,683
749,14146,Tyrone Crawford,DAL,null,32,DT,DL31,null,null,null,null,null,684
750,14167,Kyle Wilber,LV,null,33,OLB,LB20,656,656,656,656,656,685
751,14225,Tahir Whitehead,CAR,null,32,OLB,LB21,null,null,null,null,null,686
752,14280,Mike Daniels,CIN,10,32,DT,DL32,658,658,658,658,658,687
753,14285,Casey Hayward Jr.,LAC,6,32,CB,DB25,659,659,659,659,659,688
754,14340,Josh Norman,BUF,6,34,CB,DB26,660,660,660,660,660,689
755,14358,Akiem Hicks,CHI,null,32,DT,DL33,661,661,661,661,661,690
756,14375,Lavonte David,TB,9,32,ILB,LB22,662,662,662,662,662,691
757,14397,Michael Brockers,LAR,9,31,DL,DL34,663,663,663,663,663,692
758,14412,Jackrabbit Jenkins,NO,null,33,CB,DB27,664,664,664,664,664,693
759,14419,Rodney McLeod,PHI,14,31,FS,DB28,665,665,665,665,665,694
760,14461,Harrison Smith,MIN,7,33,SS,DB29,666,666,666,666,666,695
761,14465,Jarius Wright,CAR,null,32,WR,WR232,null,null,null,null,null,696
762,14469,Justin Bethel,NE,14,31,CB,DB30,667,667,667,667,667,697
763,14496,Garrett Celek,SF,null,33,TE,TE123,null,null,null,null,null,698
764,14534,Bobby Wagner,SEA,11,31,ILB,LB23,668,668,668,668,668,699
765,14583,Bruce Irvin,SEA,null,34,OLB,LB24,null,null,null,null,null,700
766,14590,Beau Brinkley,TEN,6,32,LS,LS2,null,null,null,null,null,701
767,14635,Mark Barron,DEN,null,32,ILB,LB25,null,null,null,null,null,702
768,14646,Olivier Vernon,CLE,null,31,DE,DL35,null,null,null,null,null,703
769,14657,Alex Tanney,NYG,null,34,QB,QB88,null,null,null,null,null,704
770,14711,Craig Robertson,NO,null,34,OLB,LB26,null,null,null,null,null,705
771,14730,Neiko Thorpe,SEA,null,32,CB,DB31,null,null,null,null,null,706
772,14740,Kai Forbath,DAL,null,34,K,K40,null,null,null,null,null,707
773,14743,Lawrence Guy,NE,14,32,DE,DL36,669,669,669,669,669,708
774,14767,Anthony Levine Sr.,BAL,null,35,DB,DB32,670,670,670,670,670,709
775,14783,James Develin,NE,null,33,FB,RB164,null,null,null,null,null,710
776,14786,Patrick DiMarco,BUF,null,33,FB,RB165,null,null,null,null,null,711
777,14795,Josh Bellamy,NYJ,null,32,WR,WR233,null,null,null,null,null,712
778,14850,Russell Shepard,NYG,null,31,WR,WR234,null,null,null,null,null,713
779,14851,Damion Square,LAC,null,33,DT,DL37,671,671,671,671,671,714
780,14860,Jordan Poyer,BUF,7,31,SS,DB33,673,673,673,673,673,715
781,14864,Kiko Alonso,NO,null,31,ILB,LB27,null,null,null,null,null,716
782,14865,Marquise Goodwin,PHI,null,31,WR,WR235,234,234,234,234,234,717
783,14875,Dion Jordan,SF,null,32,DE,DL38,null,null,null,null,null,718
784,14878,Jamar Taylor,SF,null,31,CB,DB34,null,null,null,null,null,719
785,14885,Jamie Collins Sr.,DET,null,32,LB,LB28,674,674,674,674,674,720
786,14887,Duron Harmon,DET,8,31,SS,DB35,675,675,675,675,675,721
787,14888,Logan Ryan,NYG,9,31,DB,DB36,676,676,676,676,676,722
788,14894,Sheldon Richardson,CLE,null,31,DT,DL39,677,677,677,677,677,723
789,14904,John Simon,NE,7,31,DE,DL40,678,678,678,678,678,724
790,14906,Brandon Williams,BAL,null,33,NT,DL41,679,679,679,679,679,725
791,14922,Margus Hunt,NO,null,34,DE,DL42,681,681,681,681,681,726
792,14925,Shawn Williams,CIN,null,30,SS,DB37,682,682,682,682,682,727
793,14949,Barkevious Mingo,CHI,null,31,OLB,LB29,683,683,683,683,683,728
794,14974,Nick Williams,DET,null,32,DT,DL43,684,684,684,684,684,729
795,14975,Vince Williams,PIT,null,32,ILB,LB30,685,685,685,685,685,730
796,14983,Blidi Wreh-Wilson,ATL,null,32,CB,DB38,686,686,686,686,686,731
797,14989,D.J. Swearinger,NO,null,30,FS,DB39,null,null,null,null,null,732
798,15011,Chris Banjo,ARI,null,32,FS,DB40,687,687,687,687,687,733
799,15029,Lerentee McCray,JAX,7,31,DE,DL44,688,688,688,688,688,734
800,15067,D.J. Hayden,JAX,9,31,CB,DB41,null,null,null,null,null,735
801,15086,B.W. Webb,ARI,null,32,CB,DB42,689,689,689,689,689,736
802,15087,J.J. Wilcox,ATL,null,31,DB,DB43,null,null,null,null,null,737
803,15090,Johnathan Hankins,LV,8,30,DT,DL45,690,690,690,690,690,738
804,15092,Damontre Moore,SEA,null,29,DE,DL46,691,691,691,691,691,739
805,15113,Jon Bostic,WAS,null,30,ILB,LB31,692,692,692,692,692,740
806,15127,Darius Slay,PHI,14,31,CB,DB44,694,694,694,694,694,741
807,15136,Micah Hyde,BUF,7,31,S,DB45,695,695,695,695,695,742
808,15137,Datone Jones,LV,null,31,DE,DL47,null,null,null,null,null,743
809,15151,Xavier Rhodes,IND,null,31,CB,DB46,696,696,696,696,696,744
810,15177,Robert Alford,ARI,null,33,CB,DB47,697,697,697,697,697,745
811,15183,Desmond Trufant,DET,null,31,CB,DB48,698,698,698,698,698,746
812,15186,A.J. Klein,BUF,null,30,OLB,LB32,699,699,699,699,699,747
813,15188,Star Lotulelei,BUF,null,32,DT,DL48,700,700,700,700,700,748
814,15189,Kawann Short,CAR,null,33,DT,DL49,null,null,null,null,null,749
815,15194,John Jenkins,CHI,14,32,NT,DL50,702,702,702,702,702,750
816,15197,Kenny Vaccaro,TEN,null,31,SS,DB49,null,null,null,null,null,751
817,15200,William Gholston,TB,null,30,DE,DL51,704,704,704,704,704,752
818,15203,Steven Means,ATL,null,31,OLB,LB33,705,705,705,705,705,753
819,15206,Daren Bates,HOU,null,31,ILB,LB34,null,null,null,null,null,754
820,15208,Cody Davis,NE,14,32,SS,DB50,707,707,707,707,707,755
821,15215,Tavon Austin,SF,null,32,WR,WR236,null,null,null,null,null,756
822,15226,Tyrann Mathieu,KC,null,29,SS,DB51,709,709,709,709,709,757
823,15227,Kevin Minter,TB,null,31,ILB,LB35,710,710,710,710,710,758
824,15228,Alex Okafor,KC,null,31,DE,DL52,711,711,711,711,711,759
825,15261,Spencer Ware,KC,null,30,RB,RB166,null,null,null,null,null,760
826,15293,Tyler Bray,CHI,null,30,QB,QB89,null,null,null,null,null,761
827,15302,Bradley McDougald,NYJ,null,31,SS,DB52,713,713,713,713,713,762
828,15305,Demetrius Harris,CHI,null,30,TE,TE124,510,510,510,510,510,763
829,15327,Will Compton,TEN,null,32,ILB,LB36,null,null,null,null,null,764
830,15359,Rashaan Melvin,JAX,13,32,CB,DB53,714,714,714,714,714,765
831,15375,Mike Purcell,DEN,11,31,NT,DL53,715,715,715,715,715,766
832,15380,Jordan Dangerfield,PIT,null,31,SS,DB54,null,null,null,null,null,767
833,15423,Brandon Copeland,NE,null,30,LB,LB37,716,716,716,716,716,768
834,15441,Abry Jones,JAX,null,30,NT,DL54,717,717,717,717,717,769
835,15450,LaRoy Reynolds,ATL,null,31,OLB,LB38,718,718,718,718,718,770
836,15469,Nickell Robey-Coleman,PHI,null,30,CB,DB55,719,719,719,719,719,771
837,15478,A.J. Bouye,DEN,null,30,CB,DB56,720,720,720,720,720,772
838,15509,Jaron Brown,SF,null,32,WR,WR237,null,null,null,null,null,773
839,15555,Zach Line,NO,null,32,FB,RB167,null,null,null,null,null,774
840,15576,Jeff Heath,LV,null,30,SS,DB57,721,721,721,721,721,775
841,15589,Michael Thomas,HOU,10,32,SS,DB58,null,null,null,null,null,776
842,15814,Benson Mayowa,SEA,null,30,DE,DL55,722,722,722,722,722,777
843,15960,Beau Allen,NE,null,30,DT,DL56,null,null,null,null,null,778
844,15966,David Fluellen,TEN,null,30,RB,RB168,null,null,null,null,null,779
845,15981,Jaylen Watkins,HOU,null,30,FS,DB59,null,null,null,null,null,780
846,15988,Ross Cockrell,NYG,9,30,CB,DB60,726,726,726,726,726,781
847,16005,Walt Aikens,TEN,null,30,FS,DB61,null,null,null,null,null,782
848,16035,Malcolm Butler,TEN,14,32,CB,DB62,727,727,727,727,727,783
849,16063,Quincy Enunwa,NYJ,null,29,WR,WR238,null,null,null,null,null,784
850,16067,Kerry Hyder Jr.,SF,6,31,DE,DL57,728,728,728,728,728,785
851,16078,Terrence Brooks,NE,10,30,DB,DB63,729,729,729,729,729,786
852,16093,C.J. Mosley,NYJ,6,29,ILB,LB39,730,730,730,730,730,787
853,16100,Brent Urban,CHI,null,30,DE,DL58,731,731,731,731,731,788
854,16105,Will Clarke,DET,null,30,DE,DL59,null,null,null,null,null,789
855,16107,Darqueze Dennard,ATL,6,30,CB,DB64,732,732,732,732,732,790
856,16112,Jeremy Hill,LV,null,29,RB,RB169,null,null,null,null,null,791
857,16127,Isaiah Crowell,LV,null,29,RB,RB170,null,null,null,null,null,792
858,16128,Pierre Desir,NYJ,null,31,CB,DB65,733,733,733,733,733,793
859,16133,Christian Kirksey,GB,10,29,OLB,LB40,734,734,734,734,734,794
860,16143,K'Waun Williams,SF,11,30,CB,DB66,735,735,735,735,735,795
861,16153,Josh Mauro,JAX,null,31,DE,DL60,736,736,736,736,736,796
862,16154,Dan McCullers,PIT,null,29,NT,DL61,null,null,null,null,null,797
863,16159,Stephon Tuitt,PIT,7,28,DE,DL62,null,null,null,null,null,798
864,16171,DaQuan Jones,TEN,7,30,DT,DL63,737,737,737,737,737,799
865,16182,Avery Williamson,NYJ,null,30,ILB,LB41,null,null,null,null,null,800
866,16194,Jadeveon Clowney,TEN,null,29,DE,DL64,738,738,738,738,738,801
867,16226,Zach Kerr,CAR,10,31,DT,DL65,null,null,null,null,null,802
868,16245,Blake Bortles,LAR,null,30,QB,QB90,null,null,null,null,null,803
869,16253,Allen Hurns,MIA,null,30,WR,WR239,null,null,null,null,null,804
870,16258,Marqise Lee,NE,null,30,WR,WR240,743,743,743,743,743,805
871,16265,Chris Smith,LV,null,30,DL,DL66,744,744,744,744,744,806
872,16271,Shaquil Barrett,TB,9,29,OLB,LB42,745,745,745,745,745,807
873,16278,Cody Latimer,WAS,null,29,WR,WR241,null,null,null,null,null,808
874,16283,Bradley Roby,HOU,6,30,CB,DB67,747,747,747,747,747,809
875,16294,Dee Ford,SF,6,31,DE,DL67,748,748,748,748,748,810
876,16297,Phillip Gaines,HOU,null,31,CB,DB68,null,null,null,null,null,811
877,16303,Daniel Sorensen,KC,6,32,FS,DB69,749,749,749,749,749,812
878,16305,De'Anthony Thomas,BAL,null,29,WR,WR242,null,null,null,null,null,813
879,16308,Albert Wilson,MIA,null,29,WR,WR243,243,243,243,243,243,814
880,16310,Denico Autry,IND,13,31,DL,DL68,750,750,750,750,750,815
881,16312,T.J. Carrie,IND,null,31,CB,DB70,751,751,751,751,751,816
882,16315,Justin Ellis,BAL,10,31,DT,DL69,752,752,752,752,752,817
883,16319,Shelby Harris,DEN,9,30,DE,DL70,753,753,753,753,753,818
884,16323,Khalil Mack,CHI,7,31,OLB,LB43,754,754,754,754,754,819
885,16334,Jeremiah Attaochu,DEN,10,29,OLB,LB44,755,755,755,755,755,820
886,16353,Jason Verrett,SF,null,30,CB,DB71,756,756,756,756,756,821
887,16364,Anthony Hitchens,KC,null,29,LB,LB45,757,757,757,757,757,822
888,16366,DeMarcus Lawrence,DAL,7,30,DE,DL71,758,758,758,758,758,823
889,16370,Terrance Mitchell,CLE,14,29,CB,DB72,759,759,759,759,759,824
890,16395,Xavier Grimble,IND,null,29,TE,TE125,760,760,760,760,760,825
891,16396,Bennett Jackson,NYJ,null,30,CB,DB73,761,761,761,761,761,826
892,16397,Devon Kennard,ARI,12,30,OLB,LB46,762,762,762,762,762,827
893,16407,Bashaud Breeland,KC,null,30,CB,DB74,763,763,763,763,763,828
894,16411,Ryan Grant,GB,null,31,WR,WR244,null,null,null,null,null,829
895,16420,Trent Murphy,BUF,null,31,DE,DL72,null,null,null,null,null,830
896,16429,Brandon Dunn,HOU,null,29,DL,DL73,764,764,764,764,764,831
897,16432,Kyle Fuller,CHI,null,30,CB,DB75,765,765,765,765,765,832
898,16434,Christian Jones,DET,null,31,OLB,LB47,766,766,766,766,766,833
899,16457,Nevin Lawson,LV,null,31,CB,DB76,767,767,767,767,767,834
900,16463,Caraun Reid,JAX,null,30,DT,DL74,768,768,768,768,768,835
901,16467,Kyle Van Noy,MIA,null,31,LB,LB48,769,769,769,769,769,836
902,16473,Ha Ha Clinton-Dix,DAL,11,29,SS,DB77,770,770,770,770,770,837
903,16486,Mike Pennel,KC,null,30,DT,DL75,771,771,771,771,771,838
904,16492,Joe Thomas,DAL,10,30,OLB,LB49,773,773,773,773,773,839
905,16496,Anthony Barr,MIN,null,30,OLB,LB50,774,774,774,774,774,840
906,16515,Shamar Stephen,MIN,null,31,DT,DL76,775,775,775,775,775,841
907,16520,Ricardo Allen,ATL,null,30,FS,DB78,776,776,776,776,776,842
908,16534,Roosevelt Nix,IND,null,30,FB,RB171,null,null,null,null,null,843
909,16552,Tre Boston,CAR,null,29,FS,DB79,null,null,null,null,null,844
910,16558,Adarius Taylor,CAR,null,31,OLB,LB51,null,null,null,null,null,845
911,16618,Aaron Donald,LAR,11,30,DT,DL77,null,null,null,null,null,846
912,16620,E.J. Gaines,BUF,null,30,CB,DB80,null,null,null,null,null,847
913,16621,Garrett Gilbert,CLE,8,30,QB,QB91,null,null,null,null,null,848
914,16625,Lamarcus Joyner,LV,6,31,FS,DB81,781,781,781,781,781,849
915,16642,Deone Bucannon,ATL,null,29,ILB,LB52,783,783,783,783,783,850
916,16644,Chandler Catanzaro,NYG,null,31,K,K41,null,null,null,null,null,851
917,16669,Dontae Johnson,SF,6,30,CB,DB82,784,784,784,784,784,852
918,16670,Aaron Lynch,JAX,null,29,OLB,LB53,null,null,null,null,null,853
919,16678,Jimmie Ward,SF,6,30,FS,DB83,785,785,785,785,785,854
920,16688,Cassius Marsh,JAX,null,29,DE,DL78,786,786,786,786,786,855
921,16690,Kevin Pierre-Louis,WAS,10,30,ILB,LB54,787,787,787,787,787,856
922,16694,Paul Richardson,SEA,null,30,WR,WR245,null,null,null,null,null,857
923,16724,Adrian Phillips,NE,14,30,SS,DB84,788,788,788,788,788,858
924,16764,Dante Fowler Jr.,ATL,7,27,OLB,LB55,790,790,790,790,790,859
925,16767,Leonard Williams,NYG,10,27,DE,DL79,791,791,791,791,791,860
926,16769,Vic Beasley Jr.,TEN,null,29,OLB,LB56,null,null,null,null,null,861
927,16772,Trae Waynes,CIN,null,29,CB,DB85,792,792,792,792,792,862
928,16773,Danny Shelton,DET,null,28,DT,DL80,793,793,793,793,793,863
929,16777,Kevin Johnson,CLE,null,29,CB,DB86,794,794,794,794,794,864
930,16778,Arik Armstead,SF,6,28,DE,DL81,795,795,795,795,795,865
931,16779,Marcus Peters,BAL,8,29,CB,DB87,796,796,796,796,796,866
932,16783,Bud Dupree,PIT,13,29,OLB,LB57,797,797,797,797,797,867
933,16786,Shaq Thompson,CAR,13,28,ILB,LB58,798,798,798,798,798,868
934,16788,Byron Jones,MIA,14,29,CB,DB88,799,799,799,799,799,869
935,16791,Damarious Randall,LV,null,29,CB,DB89,800,800,800,800,800,870
936,16793,Malcom Brown,NO,7,28,DT,DL82,801,801,801,801,801,871
937,16794,Landon Collins,WAS,null,28,SS,DB90,802,802,802,802,802,872
938,16796,Mario Edwards Jr.,CHI,10,28,DE,DL83,803,803,803,803,803,873
939,16798,Devin Smith,DAL,null,30,WR,WR246,804,804,804,804,804,874
940,16799,Preston Smith,GB,13,29,OLB,LB59,805,805,805,805,805,875
941,16800,Eddie Goldman,CHI,null,28,NT,DL84,806,806,806,806,806,876
942,16802,Devin Funchess,GB,null,27,WR,WR247,807,807,807,807,807,877
943,16804,Benardrick McKinney,HOU,null,29,ILB,LB60,808,808,808,808,808,878
944,16806,Eric Kendricks,MIN,7,30,ILB,LB61,809,809,809,809,809,879
945,16807,Jaquiski Tartt,SF,null,30,S,DB91,810,810,810,810,810,880
946,16808,Eric Rowe,MIA,14,29,SS,DB92,811,811,811,811,811,881
947,16809,Denzel Perryman,LAC,8,29,ILB,LB62,812,812,812,812,812,882
948,16811,Ronald Darby,WAS,11,28,CB,DB93,813,813,813,813,813,883
949,16812,Nate Orchard,WAS,null,29,DE,DL85,null,null,null,null,null,884
950,16813,Jordan Phillips,ARI,7,29,DE,DL86,null,null,null,null,null,885
951,16819,Markus Golden,NYG,12,31,OLB,LB63,814,814,814,814,814,886
952,16824,Frank Clark,KC,12,28,DE,DL87,816,816,816,816,816,887
953,16825,Jordan Richards,BAL,null,29,SS,DB94,817,817,817,817,817,888
954,16839,P.J. Williams,NO,6,28,CB,DB95,818,818,818,818,818,889
955,16845,Jordan Hicks,ARI,7,29,ILB,LB64,819,819,819,819,819,890
956,16846,Tyler Kroft,BUF,null,29,TE,TE126,362,362,362,362,362,891
957,16849,Danielle Hunter,MIN,7,27,DE,DL88,820,820,820,820,820,892
958,16851,Carl Davis,JAX,14,30,DT,DL89,822,822,822,822,822,893
959,16853,Jeff Heuerman,DEN,null,29,TE,TE127,null,null,null,null,null,894
960,16854,Henry Anderson,NYJ,14,30,DE,DL90,823,823,823,823,823,895
961,16859,Steven Nelson,PIT,10,29,CB,DB96,824,824,824,824,824,896
962,16861,Angelo Blackson,HOU,10,29,DE,DL91,825,825,825,825,825,897
963,16862,Trey Flowers,DET,null,28,DE,DL92,826,826,826,826,826,898
964,16868,Justin Hardy,ATL,null,30,WR,WR248,827,827,827,827,827,899
965,16876,Ibraheim Campbell,TEN,14,29,SS,DB97,829,829,829,829,829,900
966,16877,Rodney Gunter,JAX,null,30,DT,DL93,null,null,null,null,null,901
967,16883,Za'Darius Smith,GB,7,29,OLB,LB65,830,830,830,830,830,902
968,16885,Kwon Alexander,SF,null,27,OLB,LB66,831,831,831,831,831,903
969,16888,Damien Wilson,KC,13,28,LB,LB67,832,832,832,832,832,904
970,16890,Jake Ryan,BAL,null,30,OLB,LB68,null,null,null,null,null,905
971,16902,Adrian Amos,GB,13,29,FS,DB98,833,833,833,833,833,906
972,16905,Bobby McCain,MIA,9,28,CB,DB99,834,834,834,834,834,907
973,16913,Kyle Emanuel,LV,null,30,OLB,LB69,null,null,null,null,null,908
974,16914,Tyeler Davison,ATL,6,29,DT,DL94,837,837,837,837,837,909
975,16919,J.J. Nelson,SF,null,30,WR,WR249,null,null,null,null,null,910
976,16929,David Mayo,NYG,9,28,OLB,LB70,838,838,838,838,838,911
977,16930,Tye Smith,TEN,7,29,CB,DB100,839,839,839,839,839,912
978,16946,Geremy Davis,DET,null,30,WR,WR250,null,null,null,null,null,913
979,16960,Quandre Diggs,SEA,9,29,SS,DB101,null,null,null,null,null,914
980,16972,Anthony Chickillo,NO,null,29,OLB,LB71,null,null,null,null,null,915
981,16976,Christian Covington,CIN,7,28,DE,DL95,843,843,843,843,843,916
982,16983,Bryce Hager,LV,null,29,ILB,LB72,null,null,null,null,null,917
983,16989,Marcus Murphy,CAR,null,30,RB,RB172,null,null,null,null,null,918
984,16991,Edmond Robinson,ATL,null,30,OLB,LB73,844,844,844,844,844,919
985,16995,Mark Nzeocha,SF,6,32,OLB,LB74,null,null,null,null,null,920
986,17006,Darryl Roberts,DET,null,31,CB,DB102,845,845,845,845,845,921
987,17008,Akeem King,BUF,null,29,CB,DB103,null,null,null,null,null,922
988,17037,Justin Coleman,DET,9,29,CB,DB104,847,847,847,847,847,923
989,17059,Grady Jarrett,ATL,6,29,DT,DL96,848,848,848,848,848,924
990,17070,Darius Jennings,LAC,null,29,WR,WR251,null,null,null,null,null,925
991,17081,Tyrell Adams,HOU,null,30,LB,LB75,849,849,849,849,849,926
992,17082,T.Y. McGill,PHI,7,29,DT,DL97,850,850,850,850,850,927
993,17085,Alex Singleton,PHI,11,28,OLB,LB76,851,851,851,851,851,928
994,17098,Jordan Williams,TEN,null,29,LB,LB77,null,null,null,null,null,929
995,17111,Deshazor Everett,WAS,null,30,FS,DB105,852,852,852,852,852,930
996,17113,Quinton Dunbar,SEA,null,29,CB,DB106,853,853,853,853,853,931
997,17123,Nick Dzubnar,TEN,null,30,OLB,LB78,855,855,855,855,855,933
998,17136,Xavier Williams,NE,null,30,DT,DL98,856,856,856,856,856,934
999,17145,Neville Hewitt,NYJ,10,29,ILB,LB79,857,857,857,857,857,935
1000,17147,Dean Marlowe,BUF,6,29,SS,DB107,858,858,858,858,858,936
1001,17154,Khari Lee,ATL,null,30,TE,TE128,null,null,null,null,null,937
1002,17157,Todd Davis,DEN,null,29,ILB,LB80,859,859,859,859,859,938
1003,17187,Anthony Harris,MIN,14,30,FS,DB108,860,860,860,860,860,939
1004,17192,Brandon King,NE,14,28,LB,LB81,861,861,861,861,861,940
1005,17223,Eric Tomlinson,NYG,11,30,TE,TE129,null,null,null,null,null,941
1006,17246,James Vaughters,CHI,6,28,OLB,LB82,862,862,862,862,862,942
1007,17264,Efe Obada,CAR,9,30,DE,DL99,863,863,863,863,863,943
1008,17294,Troy Hill,LAR,13,30,CB,DB109,864,864,864,864,864,944
1009,17295,DeShawn Williams,DEN,11,29,NT,DL100,865,865,865,865,865,945
1010,17307,Justin March-Lillard,DAL,8,28,ILB,LB83,866,866,866,866,866,946
1011,17328,Bryce Callahan,DEN,null,30,CB,DB110,868,868,868,868,868,947
