Rank,PlayerID,Name,Team,Position,Played,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGame,FantasyPoints
506,20975,Armon Watts,MIN,NT,17,0,0,0,0,0,0,0,0,5,0,2,0,3.8,65.4
507,16788,Byron Jones,MIA,CB,16,0,0,0,0,0,0,0,0,0,0,1,0,4.1,65
508,22493,Trey Lance,SF,QB,6,603,5,2,168,1,0,0,0,0,0,0,0,10.8,64.92
509,16764,Dante Fowler Jr.,ATL,OLB,14,0,0,0,0,0,0,0,0,4.5,0,3,0,4.6,64.9
509,22563,Khalil Herbert,CHI,RB,17,0,0,0,433,2,14,96,0,0,0,0,0,3.8,64.9
509,22865,Ernest Jones,LAR,LB,15,0,0,0,0,0,0,0,0,1,2,0,0,4.3,64.9
512,20411,Frankie Luvu,CAR,OLB,16,0,0,0,0,0,0,0,0,1.5,0,1,3,4,64.5
513,20064,Justin Jackson,LAC,RB,14,0,0,0,364,2,22,178,0,0,0,0,0,4.6,64.2
514,21697,Laviska Shenault Jr.,JAX,WR,16,0,0,0,41,0,63,619,0,0,0,0,0,4,64
515,13181,Mario Addison,BUF,DE,17,0,0,0,0,0,0,0,0,7,0,2,0,3.8,63.9
516,22085,Derrick Brown,CAR,DT,16,0,0,0,0,0,0,0,0,3,0,0,0,4,63.8
517,17981,Jarran Reed,KC,DT,17,0,0,0,0,0,0,0,0,2.5,0,2,1,3.7,63.6
518,17187,Anthony Harris,PHI,FS,14,0,0,0,0,0,0,0,0,0,1,0,0,4.5,63.5
518,16775,DeVante Parker,MIA,WR,10,0,0,0,0,0,40,515,2,0,0,0,0,6.4,63.5
520,3341,Calais Campbell,BAL,DE,15,0,0,0,0,0,0,0,0,1.5,0,0,1,4.2,63.35
521,19842,Rashaan Evans,TEN,ILB,12,0,0,0,0,0,0,0,0,0,2,1,1,5.2,63
522,19904,Ronnie Harrison Jr.,CLE,SS,12,0,0,0,0,0,0,0,0,1,1,0,0,5.2,62.8
523,19020,Deatrich Wise Jr.,NE,DE,16,0,0,0,0,0,0,0,0,3,0,1,0,3.9,62.75
524,20840,Lonnie Johnson Jr.,HOU,CB,14,0,0,0,0,0,0,0,0,0,3,0,0,4.5,62.5
524,16849,Danielle Hunter,MIN,DE,7,0,0,0,0,0,0,0,0,6,0,0,0,8.9,62.5
524,22048,Cameron Dantzler,MIN,CB,14,0,0,0,0,0,0,0,0,0,1,1,0,4.5,62.5
527,14743,Lawrence Guy,NE,DE,17,0,0,0,0,0,0,0,0,1.5,0,0,1,3.7,62.4
528,13748,Dont'a Hightower,NE,LB,15,0,0,0,0,0,0,0,0,1.5,0,0,0,4.2,62.35
529,19016,Samson Ebukam,SF,OLB,17,0,0,0,0,0,0,0,0,4.5,0,1,0,3.7,62.15
530,21111,Ugo Amadi,SEA,FS,17,0,0,0,0,0,0,0,0,0,1,1,0,3.6,62
530,20492,George Odum,IND,FS,17,0,0,0,0,0,0,0,0,0,1,1,1,3.6,62
530,2,Atlanta Falcons,ATL,DST,17,0,0,0,0,0,0,0,0,18,12,14,8,3.6,62
533,19834,Vita Vea,TB,NT,16,0,0,0,0,0,0,0,0,4,0,0,1,3.9,61.7
534,21960,Freddie Swain,SEA,WR,17,0,0,0,32,0,25,343,4,0,0,0,0,3.6,61.5
534,17950,Eli Apple,CIN,CB,16,0,0,0,0,0,0,0,0,0,2,0,0,3.8,61.5
536,21887,Julian Okwara,DET,OLB,13,0,0,0,0,0,0,0,0,5,1,1,1,4.7,61.3
537,19053,Davon Godchaux,NE,NT,17,0,0,0,0,0,0,0,0,1,0,1,0,3.6,61.2
537,21772,Cole Kmet,CHI,TE,17,0,0,0,0,0,60,612,0,0,0,0,0,3.6,61.2
539,20811,Amani Hooker,TEN,FS,12,0,0,0,0,0,1,6,0,0,1,1,0,5.1,61.1
540,22139,Isaiah Rodgers,IND,CB,17,0,0,0,0,0,0,0,0,0,3,0,0,3.6,61
540,16807,Jaquiski Tartt,SF,S,14,0,0,0,0,0,0,0,0,0,0,0,0,4.4,61
540,19976,Marquez Valdes-Scantling,GB,WR,11,0,0,0,0,0,26,430,3,0,0,0,0,5.5,61
540,18102,DeAndre Houston-Carson,CHI,S,13,0,0,0,0,0,0,0,0,0,1,0,2,4.7,61
544,17937,Reggie Ragland,NYG,LB,17,0,0,0,0,0,0,0,0,0,0,0,1,3.6,60.5
544,21694,Henry Ruggs III,LV,WR,7,0,0,0,16,0,24,469,2,0,0,0,0,8.6,60.5
544,18067,Jordan Howard,PHI,RB,7,0,0,0,406,3,2,19,0,0,0,0,0,8.6,60.5
547,22613,Joshua Palmer,LAC,WR,17,0,0,0,6,0,33,353,4,0,0,0,0,3.5,59.9
547,20498,Ben Niemann,KC,LB,17,0,0,0,0,0,0,0,0,1,0,0,2,3.5,59.9
549,11382,Ndamukong Suh,TB,NT,17,0,0,0,0,0,0,0,0,6,0,0,1,3.5,59.8
549,18088,Alex Collins,SEA,RB,11,0,0,0,411,2,9,87,0,0,0,0,0,5.4,59.8
551,19034,Damontae Kazee,DAL,SS,17,0,0,0,0,0,0,0,0,0,2,2,0,3.5,59.5
551,14285,Casey Hayward Jr.,LV,CB,17,0,0,0,0,0,0,0,0,0,1,0,0,3.5,59.5
553,18958,Tarell Basham,DAL,DE,17,0,0,0,0,0,0,0,0,3.5,0,1,1,3.5,59
553,17147,Dean Marlowe,DET,SS,16,0,0,0,0,0,0,0,0,0,0,0,1,3.7,59
553,82,New York Jets,NYJ,DST,17,0,0,0,0,0,0,0,0,33,7,13,7,3.5,59
556,16366,DeMarcus Lawrence,DAL,DE,7,0,0,0,0,0,0,0,0,3,1,2,0,8.4,58.9
556,18926,Zay Jones,LV,WR,17,0,0,0,3,0,47,546,1,0,0,0,0,3.5,58.9
558,15200,William Gholston,TB,DE,17,0,0,0,0,0,0,0,0,4.5,0,0,0,3.5,58.85
559,21142,Olamide Zaccheaus,ATL,WR,17,0,0,0,2,0,31,406,3,0,0,0,0,3.5,58.8
560,16866,Jamison Crowder,NYJ,WR,12,0,0,0,0,0,51,447,2,0,0,0,0,4.9,58.7
561,22943,AJ Parker,DET,CB,13,0,0,0,0,0,0,0,0,0,1,1,0,4.5,58.5
562,21717,Jauan Jennings,SF,WR,16,0,0,0,0,0,24,282,5,0,0,0,0,3.6,58.2
563,22068,James Pierre,PIT,CB,17,0,0,0,0,0,0,0,0,0,1,3,0,3.4,58
563,14412,Jackrabbit Jenkins,TEN,CB,14,0,0,0,0,0,0,0,0,0,1,1,0,4.1,58
563,15854,Brett Maher,NO,K,8,0,0,0,0,0,0,0,0,0,0,0,0,7.2,58
563,11,Detroit Lions,DET,DST,17,0,0,0,0,0,0,0,0,30,11,10,8,3.4,58
567,17294,Troy Hill,CLE,CB,12,0,0,0,0,0,0,0,0,2,0,0,0,4.8,57.8
568,22056,Jaylon Johnson,CHI,CB,15,0,0,0,0,0,0,0,0,0,1,1,0,3.8,57.5
568,22623,Rashod Bateman,BAL,WR,12,0,0,0,0,0,46,515,1,0,0,0,0,4.8,57.5
570,16861,Angelo Blackson,CHI,DE,17,0,0,0,0,0,0,0,0,2.5,1,0,0,3.4,57.45
570,18904,Solomon Thomas,LV,DT,17,0,0,0,0,0,0,0,0,3.5,0,2,0,3.4,57.45
572,22689,Kwity Paye,IND,DE,15,0,0,0,0,0,0,0,0,4,0,1,2,3.8,57.3
573,21133,Marcus Epps,PHI,FS,16,0,0,0,0,0,0,0,0,0,1,0,0,3.6,57
573,22807,Asante Samuel Jr.,LAC,CB,12,0,0,0,0,0,0,0,0,0,2,0,0,4.8,57
573,20985,Greedy Williams,CLE,CB,16,0,0,0,0,0,0,0,0,0,2,1,0,3.6,57
576,16824,Frank Clark,KC,DE,14,0,0,0,0,0,0,0,0,4.5,0,2,0,4.1,56.85
577,20956,Montez Sweat,WAS,DE,10,0,0,0,0,0,0,0,0,5,0,3,0,5.7,56.7
578,20185,Poona Ford,SEA,DT,17,0,0,0,0,0,0,0,0,2,0,0,0,3.3,56.65
578,19896,Arden Key,SF,DE,17,0,0,0,0,0,0,0,0,6.5,0,0,0,3.3,56.65
580,19867,Michael Gallup,DAL,WR,9,0,0,0,0,0,35,445,2,0,0,0,0,6.3,56.5
580,19172,Zach Pascal,IND,WR,16,0,0,0,21,0,38,384,3,0,0,0,0,3.5,56.5
580,17218,DeAndre Carter,WAS,WR,17,0,0,0,89,0,24,296,3,0,0,0,0,3.3,56.5
580,20366,Emmanuel Moseley,SF,CB,11,0,0,0,0,0,0,0,0,0,1,0,1,5.1,56.5
580,18912,Evan Engram,NYG,TE,15,0,0,0,-3,0,46,408,3,0,0,0,0,3.8,56.5
585,19069,Rudy Ford,JAX,SS,15,0,0,0,0,0,0,0,0,0.5,1,0,0,3.8,56.25
586,18911,Derek Barnett,PHI,DE,16,0,0,0,0,0,0,0,0,2,0,0,0,3.5,56.2
586,18993,Samaje Perine,CIN,RB,16,0,0,0,246,1,27,196,1,0,0,0,0,3.5,56.2
586,13894,Tashaun Gipson Sr.,CHI,FS,12,0,0,0,0,0,0,0,0,1,2,0,1,4.7,56.2
589,16793,Malcom Brown,JAX,DT,17,0,0,0,0,0,0,0,0,2,0,0,0,3.3,56.1
590,3943,DeSean Jackson,LV,WR,16,0,0,0,4,0,20,454,2,0,0,0,0,3.5,55.8
591,19897,Tre'Quan Smith,NO,WR,11,0,0,0,0,0,32,377,3,0,0,0,0,5.1,55.7
592,18900,Mo Alie-Cox,IND,TE,17,0,0,0,0,0,24,316,4,0,0,0,0,3.3,55.6
593,13415,Patrick Peterson,MIN,CB,13,0,0,0,0,0,0,0,0,0,1,0,0,4.3,55.5
593,13480,Malcolm Smith,CLE,OLB,15,0,0,0,0,0,0,0,0,0,2,0,0,3.7,55.5
595,20884,Foster Moreau,LV,TE,17,0,0,0,0,0,30,373,3,0,0,1,1,3.3,55.3
596,22626,Rondale Moore,ARI,WR,14,0,0,0,76,0,54,435,1,0,0,0,0,3.9,55.1
596,16838,Duke Johnson,MIA,RB,5,0,0,0,330,3,4,41,0,0,0,0,0,11,55.1
598,19892,Carlton Davis III,TB,CB,10,0,0,0,0,0,0,0,0,0,1,0,1,5.5,55
598,14419,Rodney McLeod,PHI,FS,13,0,0,0,0,0,0,0,0,0,2,0,0,4.2,55
598,22739,Marco Wilson,ARI,CB,14,0,0,0,0,0,0,0,0,0,0,2,0,3.9,55
598,22084,Kristian Fulton,TEN,CB,13,0,0,0,0,0,0,0,0,0,2,0,0,4.2,55
598,22863,Riley Patterson,DET,K,7,0,0,0,0,0,0,0,0,0,0,0,0,7.9,55
603,19900,Harrison Phillips,BUF,DT,14,0,0,0,0,0,0,0,0,1,0,0,1,3.9,54.5
603,20721,Tevaughn Campbell,LAC,CB,16,0,0,0,0,0,0,0,0,0,0,2,1,3.4,54.5
603,18986,Shaquill Griffin,JAX,CB,14,0,0,0,0,0,0,0,0,0,0,1,0,3.9,54.5
603,16811,Ronald Darby,DEN,CB,11,0,0,0,0,0,0,0,0,0,0,0,0,5,54.5
603,17963,Austin Hooper,CLE,TE,16,0,0,0,0,0,38,345,3,0,0,0,0,3.4,54.5
603,22688,Tre'Von Moehrig,LV,S,17,0,0,0,0,0,0,0,0,0,1,0,0,3.2,54.5
609,14895,Geno Smith,SEA,QB,4,702,5,1,42,1,0,0,0,0,0,0,0,13.6,54.28
610,12450,Al Woods,SEA,DT,16,0,0,0,0,0,0,0,0,1.5,0,0,0,3.4,54.25
611,22753,Pete Werner,NO,LB,15,0,0,0,0,0,0,0,0,0,0,0,0,3.6,54
611,20754,Rashad Fenton,KC,CB,14,0,0,0,0,0,0,0,0,0,0,1,0,3.9,54
613,20566,Dontrell Hilliard,TEN,RB,8,0,0,0,350,2,19,87,0,0,0,0,0,6.7,53.7
614,19375,Arthur Maulet,PIT,CB,16,0,0,0,0,0,0,0,0,0,0,1,0,3.3,53.5
615,17997,Maliek Collins,HOU,DL,15,0,0,0,0,0,0,0,0,2.5,1,0,1,3.5,53.2
616,20894,Anthony Nelson,TB,OLB,17,0,0,0,0,0,0,0,0,5,0,0,1,3.1,53
616,22703,Matt Ammendola,NYJ,K,11,0,0,0,0,0,0,0,0,0,0,0,0,4.8,53
616,22709,Christian Barmore,NE,DT,17,0,0,0,0,0,0,0,0,1.5,0,0,0,3.1,53
619,22775,Joe Tryon-Shoyinka,TB,OLB,17,0,0,0,0,0,0,0,0,4,0,0,0,3.1,52.7
620,16432,Kyle Fuller,DEN,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,3.3,52.5
621,18292,Roy Robertson-Harris,JAX,DE,14,0,0,0,0,0,0,0,0,3,0,0,0,3.7,52.3
622,18977,Kenny Golladay,NYG,WR,14,0,0,0,0,0,37,521,0,0,0,0,0,3.7,52.1
623,18149,Jalen Mills,NE,CB,16,0,0,0,0,0,0,0,0,0,0,0,1,3.2,52
624,19881,Justin Jones,LAC,DT,11,0,0,0,0,0,0,0,0,3,0,0,2,4.7,51.9
625,20538,Ryan Neal,SEA,SS,16,0,0,0,0,0,0,0,0,1,0,0,0,3.2,51.6
625,19017,Josh Reynolds,DET,WR,12,0,0,0,0,0,29,396,2,0,0,0,0,4.3,51.6
627,22873,Osa Odighizuwa,DAL,DT,16,0,0,0,0,0,0,0,0,2,0,0,0,3.2,51.5
627,16859,Steven Nelson,PHI,CB,16,0,0,0,0,0,0,0,0,0,1,0,0,3.2,51.5
627,11302,Linval Joseph,LAC,DT,14,0,0,0,0,0,0,0,0,1,0,0,0,3.7,51.5
627,17945,William Jackson III,WAS,CB,12,0,0,0,0,0,0,0,0,0,2,0,0,4.3,51.5
627,16815,Ameer Abdullah,CAR,RB,17,0,0,0,166,0,38,289,1,0,0,0,0,3,51.5
627,18027,Tavon Young,BAL,CB,17,0,0,0,0,0,0,0,0,2,1,0,0,3,51.5
633,18918,Tre'Davious White,BUF,CB,11,0,0,0,0,0,0,0,0,0.5,1,1,1,4.7,51.3
634,22746,Jonathon Cooper,DEN,OLB,16,0,0,0,0,0,0,0,0,2.5,0,0,1,3.2,51.2
635,14005,T.Y. Hilton,IND,WR,10,0,0,0,0,0,23,331,3,0,0,0,0,5.1,51.1
636,16067,Kerry Hyder Jr.,SEA,DE,15,0,0,0,0,0,0,0,0,1.5,0,0,2,3.4,50.95
637,19514,Keelan Cole,NYJ,WR,15,0,0,0,0,0,28,449,1,0,0,0,0,3.4,50.9
638,20859,Drew Lock,DEN,QB,6,787,2,2,53,2,1,1,0,0,0,0,0,8.5,50.88
639,22850,Quincy Roche,NYG,LB,14,0,0,0,0,0,0,0,0,2.5,0,1,0,3.6,50.7
640,21756,Nico Collins,HOU,WR,14,0,0,0,0,0,33,446,1,0,0,0,0,3.6,50.6
641,17145,Neville Hewitt,HOU,ILB,17,0,0,0,0,0,0,0,0,0,0,0,0,3,50.5
642,21984,Willie Gay,KC,LB,12,0,0,0,0,0,0,0,0,0.5,2,0,0,4.2,50.35
643,22047,Myles Bryant,NE,CB,12,0,0,0,0,0,0,0,0,1,1,1,0,4.2,50.3
644,15602,Jack Doyle,IND,TE,17,0,0,0,0,0,29,302,3,0,0,0,0,3,50.2
644,19014,Grover Stewart,IND,NT,17,0,0,0,0,0,0,0,0,1,0,1,0,3,50.2
644,18941,Malik McDowell,CLE,DT,15,0,0,0,0,0,0,0,0,3,0,0,1,3.3,50.2
644,21721,Devin Duvernay,BAL,WR,16,0,0,0,50,1,33,272,2,0,0,0,0,3.1,50.2
648,16976,Christian Covington,LAC,DE,16,0,0,0,0,0,0,0,0,1,0,1,0,3.1,50.1
649,22727,Baron Browning,DEN,LB,14,0,0,0,0,0,0,0,0,0,0,0,0,3.6,50
649,19893,M.J. Stewart Jr.,CLE,CB,13,0,0,0,0,0,0,0,0,0,0,1,0,3.8,50
649,16323,Khalil Mack,CHI,OLB,7,0,0,0,0,0,0,0,0,6,0,0,1,7.1,50
652,15151,Xavier Rhodes,IND,CB,13,0,0,0,0,0,0,0,0,0,1,0,1,3.8,49.5
652,19066,Jayon Brown,TEN,ILB,10,0,0,0,0,0,0,0,0,0,1,0,0,5,49.5
654,13291,Julio Jones,TEN,WR,10,0,0,0,0,0,31,434,1,0,0,0,0,4.9,49.4
654,17914,Laquon Treadwell,JAX,WR,12,0,0,0,0,0,33,434,1,0,0,0,0,4.1,49.4
656,16847,David Johnson,HOU,RB,13,0,0,0,228,0,32,225,1,0,0,0,0,3.8,49.3
657,21048,Austin Bryant,DET,DE,14,0,0,0,0,0,0,0,0,4.5,0,0,0,3.5,49.05
658,17949,Sheldon Rankins,NYJ,DT,16,0,0,0,0,0,0,0,0,3,0,0,2,3.1,49
658,16263,Allen Robinson II,CHI,WR,12,0,0,0,0,0,38,410,1,0,0,0,0,4.1,49
658,21900,Justin Madubuike,BAL,DT,15,0,0,0,0,0,0,0,0,2,0,0,0,3.3,49
661,16593,Cameron Brate,TB,TE,17,0,0,0,0,0,30,245,4,0,0,0,0,2.9,48.5
662,21869,DaVon Hamilton,JAX,DT,16,0,0,0,0,0,0,0,0,1,0,0,1,3,48.2
662,22079,Kindle Vildor,CHI,CB,17,0,0,0,0,0,0,0,0,1,0,0,0,2.8,48.2
664,18938,Dalvin Tomlinson,MIN,NT,16,0,0,0,0,0,0,0,0,2.5,0,0,1,3,48.1
664,21634,Derrick Gore,KC,RB,11,0,0,0,256,2,8,105,0,0,0,0,0,4.4,48.1
666,15988,Ross Cockrell,TB,CB,17,0,0,0,0,0,0,0,0,0,0,1,0,2.8,48
666,15186,A.J. Klein,BUF,OLB,15,0,0,0,0,0,0,0,0,0,1,0,1,3.2,48
666,18939,Marcus Maye,NYJ,FS,6,0,0,0,0,0,0,0,0,1,0,0,0,8,48
666,19999,Jacob Martin,HOU,DL,17,0,0,0,0,0,0,0,0,4,0,2,0,2.8,48
666,17985,Mackensie Alexander,MIN,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,3,48
671,22352,Blake Lynch,MIN,LB,16,0,0,0,0,0,0,0,0,2,1,1,1,3,47.6
672,18083,D.J. Reader,CIN,NT,15,0,0,0,0,0,0,0,0,2,0,0,0,3.2,47.5
672,21131,Nick Scott,LAR,FS,17,0,0,0,0,0,0,0,0,0,2,0,0,2.8,47.5
674,19012,Carlos Watkins,DAL,DE,15,0,0,0,0,0,0,0,0,1,1,0,1,3.2,47.3
675,18069,Matt Ioannidis,WAS,DT,16,0,0,0,0,0,0,0,0,2.5,0,0,0,2.9,47.05
676,21692,Jerry Jeudy,DEN,WR,10,0,0,0,3,0,38,467,0,0,0,0,0,4.7,47
677,22228,Myles Hartsfield,CAR,DB,10,0,0,0,0,0,0,0,0,1,0,0,0,4.7,46.7
678,18045,Deon Bush,CHI,FS,14,0,0,0,0,0,0,0,0,0,2,0,0,3.3,46.5
679,6489,Josh Johnson,BAL,QB,4,638,5,2,28,0,0,0,0,0,0,0,0,11.6,46.32
680,19023,Mack Hollins,MIA,WR,17,0,0,0,0,0,14,223,4,0,0,0,0,2.7,46.3
680,19985,Sebastian Joseph-Day,LAR,NT,7,0,0,0,0,0,0,0,0,3,0,0,0,6.6,46.3
682,18932,DeMarcus Walker,HOU,DE,13,0,0,0,0,0,0,0,0,2,0,1,0,3.6,46.2
683,12247,Jason Pierre-Paul,TB,OLB,12,0,0,0,0,0,0,0,0,2.5,0,1,0,3.8,46.1
684,19993,Folorunso Fatukasi,NYJ,NT,15,0,0,0,0,0,0,0,0,0,0,0,0,3.1,46
684,23011,Jerry Jacobs,DET,CB,13,0,0,0,0,0,0,0,0,0,0,1,0,3.5,46
684,19044,Jamal Agnew,JAX,WR,10,0,0,0,111,1,24,229,1,0,0,0,0,4.6,46
684,21422,Shy Tuttle,NO,NT,17,0,0,0,0,0,0,0,0,0,0,1,1,2.7,46
688,22556,Jaret Patterson,WAS,RB,17,0,0,0,266,2,10,73,0,0,0,0,0,2.7,45.9
689,14358,Akiem Hicks,CHI,DT,9,0,0,0,0,0,0,0,0,3.5,0,0,0,5.1,45.65
690,19065,Jeremy McNichols,TEN,RB,14,0,0,0,156,0,28,240,1,0,0,0,0,3.3,45.6
691,22081,Javelin Guidry,NYJ,CB,17,0,0,0,0,0,0,0,0,0,0,0,0,2.7,45.5
691,14397,Michael Brockers,DET,DL,16,0,0,0,0,0,0,0,0,1,0,0,0,2.8,45.5
691,21108,Sione Takitaki,CLE,ILB,15,0,0,0,0,0,0,0,0,0,0,1,1,3,45.5
694,22095,Mike Danna,KC,DE,17,0,0,0,0,0,0,0,0,3,0,2,0,2.7,45.4
695,22793,Caden Sterns,DEN,S,15,0,0,0,0,0,0,0,0,2,2,0,0,3,45.2
696,21686,Jalen Reagor,PHI,WR,17,0,0,0,32,0,33,299,2,0,0,0,0,2.7,45.1
696,19296,Anthony Firkser,TEN,TE,15,0,0,0,0,1,34,291,2,0,0,0,1,3,45.1
698,21896,Yetur Gross-Matos,CAR,DE,14,0,0,0,0,0,0,0,0,3.5,0,1,0,3.2,45.05
699,9906,Danny Amendola,HOU,WR,8,0,0,0,0,0,24,248,3,0,0,0,0,5.6,44.8
700,16031,Damien Williams,CHI,RB,12,0,0,0,164,2,16,103,1,0,0,0,0,3.7,44.7
701,20646,Robert Spillane,PIT,ILB,14,0,0,0,0,0,0,0,0,0,0,0,0,3.2,44.5
701,20861,David Long Jr.,LAR,CB,16,0,0,0,0,0,0,0,0,0,1,0,0,2.8,44.5
701,12554,Andrew Sendejo,IND,FS,12,0,0,0,0,0,0,0,0,0,0,1,1,3.7,44.5
701,20360,Jeff Wilson Jr.,SF,RB,9,0,0,0,294,2,7,31,0,0,0,0,1,4.9,44.5
705,18047,Demarcus Robinson,KC,WR,17,0,0,0,0,0,25,264,3,0,0,0,0,2.6,44.4
706,17993,Adam Gotsis,JAX,DE,16,0,0,0,0,0,0,0,0,3,0,0,0,2.8,44.2
707,19972,Mike White,NYJ,QB,4,953,5,8,-1,0,0,0,0,0,0,0,0,11,44.02
708,22875,Tre Norwood,PIT,S,17,0,0,0,0,0,0,0,0,0,1,0,0,2.6,44
708,22877,Greg Newsome II,CLE,CB,12,0,0,0,0,0,0,0,0,0,0,0,0,3.7,44
710,20173,Sean Chandler,CAR,SS,15,0,0,0,14,0,0,0,0,0,0,1,0,2.9,43.9
711,18555,Morgan Fox,CAR,DE,17,0,0,0,0,0,0,0,0,1.5,0,1,1,2.6,43.8
711,14901,Kyle Juszczyk,SF,FB,17,0,0,0,22,1,30,296,1,0,0,0,0,2.6,43.8
711,18960,Tanoh Kpassagnon,NO,DE,8,0,0,0,0,0,0,0,0,4,0,1,0,5.5,43.8
714,11414,Everson Griffen,MIN,DE,9,0,0,0,0,0,0,0,0,5,0,1,0,4.9,43.7
715,21050,Sean Murphy-Bunting,TB,CB,9,0,0,0,0,0,0,0,0,0,0,1,0,4.8,43.5
715,21989,Mykal Walker,ATL,LB,17,0,0,0,0,0,0,0,0,0,1,0,1,2.6,43.5
715,11043,Joe Haden,PIT,CB,12,0,0,0,0,0,0,0,0,0,0,1,1,3.6,43.5
715,13018,Chris Harris Jr.,LAC,CB,14,0,0,0,0,0,0,0,0,0,1,0,0,3.1,43.5
715,19880,Derrick Nnadi,KC,DT,17,0,0,0,0,0,0,0,0,3,0,0,0,2.6,43.5
715,16952,Darius Philon,LV,DT,11,0,0,0,0,0,0,0,0,2,0,0,2,4,43.5
721,16003,Sammy Watkins,BAL,WR,13,0,0,0,0,0,27,394,1,0,0,0,0,3.3,43.4
722,22614,Kadarius Toney,NYG,WR,10,19,0,0,6,0,39,420,0,0,0,0,0,4.3,43.36
723,18042,David Onyemata,NO,NT,11,0,0,0,0,0,0,0,0,2,0,0,1,3.9,43.2
724,20000,Marcell Harris,SF,LB,15,0,0,0,0,0,0,0,0,1,1,0,0,2.9,43.1
725,18920,Malik Hooker,DAL,FS,15,0,0,0,0,0,0,0,0,0,1,0,0,2.9,43
725,14128,Melvin Ingram III,KC,LB,15,0,0,0,0,0,0,0,0,2,0,1,0,2.9,43
725,22060,Dane Jackson,BUF,CB,17,0,0,0,0,0,0,0,0,0,0,0,0,2.5,43
725,21001,Rock Ya-Sin,IND,CB,13,0,0,0,0,0,0,0,0,0,0,1,1,3.3,43
725,21117,E.J. Speed,IND,OLB,17,0,0,0,0,0,0,0,0,0,0,1,0,2.5,43
725,20178,Chandon Sullivan,GB,CB,17,0,0,0,0,0,0,0,0,0,3,0,0,2.5,43
725,21794,Albert Okwuegbunam,DEN,TE,14,0,0,0,0,0,33,330,2,0,0,0,0,3.1,43
725,22401,Jonas Griffith,DEN,LB,13,0,0,0,0,0,0,0,0,0,0,0,1,3.3,43
733,14885,Jamie Collins Sr.,NE,LB,12,0,0,0,0,0,0,0,0,1,1,0,1,3.6,42.8
734,19952,Kentavius Street,SF,DE,17,0,0,0,0,0,0,0,0,3,0,1,0,2.5,42.7
735,16837,Chris Conley,HOU,WR,16,0,0,0,3,0,22,323,2,0,0,0,0,2.7,42.6
735,20715,Alexander Johnson,DEN,ILB,6,0,0,0,0,0,0,0,0,2,0,0,1,7.1,42.6
735,20943,Darius Slayton,NYG,WR,13,0,0,0,-13,0,26,339,2,0,0,0,0,3.3,42.6
738,18658,Antonio Hamilton,ARI,CB,17,0,0,0,0,0,0,0,0,0,0,0,1,2.5,42.5
739,19119,Chris Carson,SEA,RB,4,0,0,0,232,3,6,29,0,0,0,0,0,10.5,42.1
740,22744,Milton Williams,PHI,DE,17,0,0,0,0,0,0,0,0,2,0,0,0,2.5,41.9
741,19865,James Washington,PIT,WR,15,0,0,0,13,0,24,285,2,0,0,0,0,2.8,41.8
742,17961,Sterling Shepard,NYG,WR,7,0,0,0,-9,0,36,366,1,0,0,0,0,6,41.7
743,22824,Richie Grant,ATL,S,16,0,0,0,0,0,0,0,0,0,0,1,1,2.6,41.5
743,22783,Keith Taylor Jr.,CAR,CB,17,0,0,0,0,0,0,0,0,0,0,1,0,2.4,41.5
743,15177,Robert Alford,ARI,CB,13,0,0,0,0,0,0,0,0,0,1,0,0,3.2,41.5
743,22767,Divine Deablo,LV,LB,17,0,0,0,0,0,0,0,0,0,0,0,1,2.4,41.5
747,20128,Phillip Lindsay,MIA,RB,14,0,0,0,249,1,4,45,1,0,0,0,0,3,41.4
748,11047,Colt McCoy,ARI,QB,8,740,3,1,37,0,0,0,0,0,0,0,0,5.2,41.3
748,21783,Harrison Bryant,CLE,TE,16,0,0,0,0,0,21,233,3,0,0,0,0,2.6,41.3
750,16171,DaQuan Jones,CAR,DT,17,0,0,0,0,0,0,0,0,1,0,1,0,2.4,41.2
751,22269,Henry Black,GB,S,17,0,0,0,0,0,0,0,0,0,1,1,0,2.4,41
751,22390,Elijah Riley,NYJ,DB,8,0,0,0,0,0,0,0,0,1,0,0,0,5.1,41
751,23086,Brian Johnson,WAS,K,7,0,0,0,0,0,0,0,0,0,0,0,0,5.9,41
754,19970,Genard Avery,PHI,LB,16,0,0,0,0,0,0,0,0,1,0,0,0,2.6,40.8
754,19659,Dan Arnold,JAX,TE,11,0,0,0,0,0,35,408,0,0,0,0,0,3.7,40.8
756,15227,Kevin Minter,TB,ILB,16,0,0,0,0,0,0,0,0,1,0,0,0,2.5,40.7
757,15203,Steven Means,ATL,OLB,14,0,0,0,0,0,0,0,0,0,0,0,1,2.9,40.5
757,16834,Tevin Coleman,NYJ,RB,11,0,0,0,356,0,11,49,0,0,0,0,0,3.7,40.5
757,20001,Dane Cruikshank,TEN,SS,14,0,0,0,0,0,0,0,0,0,0,1,0,2.9,40.5
760,19802,Calvin Ridley,ATL,WR,5,0,0,0,0,0,31,281,2,0,0,0,0,8,40.1
