Rank,PlayerID,Name,Team,Position,Played,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGame,FantasyPoints
509,15151,Xavier Rhodes,IND,CB,16,0,0,0,0,0,0,0,0,0,2,0,0,3.9,63
509,18925,Kevin King,GB,CB,11,0,0,0,0,0,0,0,0,0,0,1,1,5.7,63
511,21934,L'Jarius Sneed,KC,DB,9,0,0,0,0,0,0,0,0,2,3,0,0,7,62.9
512,19926,Kenny Young,LAR,ILB,16,0,0,0,0,0,0,0,0,1,1,0,1,3.9,62.8
513,18047,Demarcus Robinson,KC,WR,16,0,0,0,0,0,45,466,3,0,0,0,0,3.9,62.6
513,14901,Kyle Juszczyk,SF,FB,16,0,0,0,64,2,19,202,4,0,0,0,0,3.9,62.6
515,17899,Erik Harris,LV,SS,14,0,0,0,0,0,0,0,0,0,0,1,0,4.5,62.5
515,20864,Julian Love,NYG,FS,16,0,0,0,0,0,0,0,0,0,1,0,0,3.9,62.5
517,21927,Brandon Jones,MIA,FS,16,0,0,0,0,0,0,0,0,1,0,1,0,3.9,62.4
517,20967,Jerry Tillery,LAC,DT,16,0,0,0,0,0,0,0,0,3,0,2,1,3.9,62.4
519,13227,Randall Cobb,HOU,WR,10,0,0,0,0,0,38,441,3,0,0,0,0,6.2,62.1
520,16141,Willie Snead IV,BAL,WR,13,0,0,0,0,0,33,432,3,0,0,0,0,4.7,61.2
521,20767,Rashan Gary,GB,OLB,15,0,0,0,0,0,0,0,0,5,0,0,1,4.1,61.1
522,19014,Grover Stewart,IND,NT,16,0,0,0,0,0,0,0,0,0.5,0,0,0,3.8,60.85
523,15201,Mike Glennon,JAX,QB,5,1072,7,5,17,0,0,0,0,0,0,0,0,12.1,60.58
524,22048,Cameron Dantzler,MIN,CB,11,0,0,0,0,0,0,0,0,0,2,1,1,5.5,60.5
525,9906,Danny Amendola,DET,WR,14,0,0,0,2,0,46,602,0,0,0,0,0,4.3,60.4
526,14904,John Simon,NE,DE,16,0,0,0,0,0,0,0,0,2,0,0,0,3.8,60.3
526,20038,Braxton Berrios,NYJ,WR,16,0,0,0,29,0,37,394,3,0,0,0,0,3.8,60.3
528,21897,Alex Highsmith,PIT,LB,16,0,0,0,0,0,0,0,0,2,1,0,0,3.8,60.1
528,21759,KJ Hamler,DEN,WR,13,0,0,0,40,0,30,381,3,0,0,0,0,4.6,60.1
530,20983,Christian Wilkins,MIA,DT,14,0,0,0,0,0,0,0,0,1.5,1,0,1,4.3,60
530,20903,Amani Oruwariye,DET,CB,16,0,0,0,0,0,0,0,0,0,1,0,0,3.8,60
530,19985,Sebastian Joseph-Day,LAR,NT,16,0,0,0,0,0,0,0,0,1,0,1,0,3.8,60
530,20769,Matt Gay,LAR,K,7,0,0,0,0,0,0,0,0,0,0,0,0,8.6,60
534,16690,Kevin Pierre-Louis,WAS,ILB,13,0,0,0,0,0,0,0,0,1,0,1,0,4.6,59.9
535,16171,DaQuan Jones,TEN,DT,16,0,0,0,0,0,0,0,0,2,0,1,0,3.7,59.8
536,19864,Anthony Miller,CHI,WR,16,0,0,0,12,0,49,485,2,0,0,0,0,3.7,59.7
536,16334,Jeremiah Attaochu,DEN,OLB,13,0,0,0,0,0,0,0,0,5,0,1,0,4.6,59.7
538,20838,Tyron Johnson,LAC,WR,12,0,0,0,17,0,20,398,3,0,0,0,0,5,59.5
539,18469,Brian Poole,NYJ,CB,9,0,0,0,0,0,0,0,0,1,2,0,0,6.6,59
539,19968,Darius Phillips,CIN,CB,12,0,0,0,0,0,0,0,0,0,1,2,0,4.9,59
539,20128,Phillip Lindsay,DEN,RB,11,0,0,0,502,1,7,28,0,0,0,0,0,5.4,59
542,21744,Michael Pittman Jr.,IND,WR,13,0,0,0,26,0,40,503,1,0,0,0,0,4.5,58.9
543,18015,Nick Vigil,LAC,OLB,15,0,0,0,0,0,0,0,0,2,0,1,2,3.9,58.8
544,14967,Le'Veon Bell,KC,RB,11,0,0,0,328,2,16,138,0,0,0,0,0,5.3,58.6
544,18106,Anthony Brown,DAL,CB,10,0,0,0,0,0,0,0,0,1,2,0,1,5.9,58.6
546,17264,Efe Obada,CAR,DE,16,0,0,0,0,0,0,0,0,5.5,0,1,2,3.7,58.5
546,21281,Andrew Wingard,JAX,FS,13,0,0,0,0,0,0,0,0,0,2,0,1,4.5,58.5
548,19993,Folorunso Fatukasi,NYJ,NT,15,0,0,0,0,0,0,0,0,2,0,1,1,3.9,58.2
548,21776,Joshua Kelley,LAC,RB,14,0,0,0,354,2,23,148,0,0,0,0,0,4.2,58.2
550,21694,Henry Ruggs III,LV,WR,13,0,0,0,49,0,26,452,2,0,0,0,0,4.5,58.1
550,18017,Javon Hargrave,PHI,DT,15,0,0,0,0,0,0,0,0,4.5,0,0,1,3.9,58.1
552,21843,Salvon Ahmed,MIA,RB,6,0,0,0,319,3,11,61,0,0,0,0,0,9.7,58
553,18952,Larry Ogunjobi,CLE,DT,15,0,0,0,0,0,0,0,0,2.5,0,1,0,3.9,57.8
554,12822,Pernell McPhee,BAL,OLB,15,0,0,0,0,0,0,0,0,3,0,0,0,3.8,57.7
555,16319,Shelby Harris,DEN,DE,11,0,0,0,0,0,0,0,0,2.5,0,1,0,5.2,57.6
556,22109,Julian Blackmon,IND,S,15,0,0,0,0,0,0,0,0,0,2,1,0,3.8,57.5
556,20959,Jahlani Tavai,DET,ILB,16,0,0,0,0,0,0,0,0,0,0,2,1,3.6,57.5
558,20204,Charvarius Ward,KC,CB,14,0,0,0,0,0,0,0,0,1,0,0,0,4.1,57.4
558,20185,Poona Ford,SEA,DT,16,0,0,0,0,0,0,0,0,2,0,1,0,3.6,57.4
558,13181,Mario Addison,BUF,DE,15,0,0,0,0,0,0,0,0,5,0,0,0,3.8,57.4
561,20898,Ed Oliver,BUF,DT,16,0,0,0,0,0,0,0,0,3,0,1,0,3.6,57.2
562,16837,Chris Conley,JAX,WR,15,0,0,0,0,0,40,471,2,0,0,0,0,3.8,57.1
563,22085,Derrick Brown,CAR,DT,16,0,0,0,0,0,0,0,0,2,0,0,0,3.6,57
563,20102,Levi Wallace,BUF,CB,12,0,0,0,0,0,0,0,0,0,2,0,0,4.8,57
563,67,Minnesota Vikings,MIN,DST,16,0,0,0,0,0,0,0,0,23,15,11,7,3.6,57
566,20988,Preston Williams,MIA,WR,8,0,0,0,0,0,18,288,4,0,0,0,0,7.1,56.8
567,19859,Uchenna Nwosu,LAC,OLB,13,0,0,0,0,0,0,0,0,4.5,0,0,0,4.4,56.6
568,17945,William Jackson III,CIN,CB,14,0,0,0,0,0,0,0,0,0,1,0,0,4,56.5
568,16407,Bashaud Breeland,KC,CB,11,0,0,0,0,0,0,0,0,0,2,1,1,5.1,56.5
570,16838,Duke Johnson,HOU,RB,11,0,0,0,235,1,28,249,1,0,0,0,0,5.1,56.4
570,16821,Randy Gregory,DAL,DE,10,0,0,0,0,0,0,0,0,3.5,0,3,0,5.6,56.4
572,18160,Jayron Kearse,DET,FS,11,0,0,0,0,0,0,0,0,0,0,1,0,5.1,56
573,20293,Raven Greene,GB,S,10,0,0,0,0,0,0,0,0,1.5,1,1,0,5.6,55.85
574,3341,Calais Campbell,BAL,DE,12,0,0,0,0,0,0,0,0,4,0,0,0,4.6,55.75
575,17937,Reggie Ragland,DET,LB,16,0,0,0,0,0,0,0,0,1,0,1,0,3.5,55.7
575,19059,Nathan Gerry,PHI,OLB,7,0,0,0,0,0,0,0,0,1,0,0,0,8,55.7
577,17919,Jalen Ramsey,LAR,DB,15,0,0,0,0,0,0,0,0,0,1,0,0,3.7,55.5
577,18984,Cameron Sutton,PIT,CB,16,0,0,0,0,0,0,0,0,1,1,3,1,3.5,55.5
579,19102,Ifeadi Odenigbo,MIN,DE,15,0,0,0,0,0,0,0,0,3.5,0,0,0,3.7,55.45
580,15203,Steven Means,ATL,OLB,16,0,0,0,0,0,0,0,0,3,0,2,0,3.5,55.3
580,15965,Trey Burton,IND,TE,13,0,0,0,3,2,28,250,3,0,0,0,0,4.3,55.3
582,15247,Darren Fells,HOU,TE,16,0,0,0,0,0,21,312,4,0,0,0,0,3.4,55.2
583,21926,Kyle Dugger,NE,S,14,0,0,0,0,0,0,0,0,0,0,0,0,3.9,55
583,18040,Juston Burris,CAR,SS,13,0,0,0,0,0,0,0,0,0,1,0,0,4.2,55
583,22056,Jaylon Johnson,CHI,CB,13,0,0,0,0,0,0,0,0,0,0,0,0,4.2,55
583,19838,Leighton Vander Esch,DAL,OLB,10,0,0,0,0,0,0,0,0,1,0,1,0,5.5,55
587,20498,Ben Niemann,KC,LB,15,0,0,0,0,0,0,0,0,1,0,1,2,3.7,54.8
587,11151,Tyson Alualu,PIT,DE,15,0,0,0,0,0,0,0,0,2,0,1,0,3.7,54.8
589,611,Joe Flacco,NYJ,QB,5,864,6,3,22,0,0,0,0,0,0,0,0,11,54.76
590,18993,Samaje Perine,CIN,RB,16,0,0,0,301,3,11,66,0,0,0,0,0,3.4,54.7
591,19904,Ronnie Harrison Jr.,CLE,SS,10,0,0,0,0,0,0,0,0,1,1,0,1,5.4,54.5
592,20529,Cam Sims,WAS,WR,16,0,0,0,5,0,32,477,1,0,0,0,0,3.4,54.2
593,16794,Landon Collins,WAS,SS,7,0,0,0,0,0,0,0,0,2,1,1,0,7.7,54.1
594,19937,Keke Coutee,HOU,WR,8,0,0,0,0,0,33,400,3,0,0,0,0,6.8,54
594,14059,Derek Wolfe,BAL,DE,14,0,0,0,0,0,0,0,0,1,0,0,1,3.9,54
594,18945,Duke Riley,PHI,OLB,13,0,0,0,0,0,0,0,0,0.5,1,1,0,4.2,54
594,17328,Bryce Callahan,DEN,CB,10,0,0,0,0,0,0,0,0,0,2,0,1,5.4,54
598,21001,Rock Ya-Sin,IND,CB,13,0,0,0,0,0,0,0,0,0,1,1,0,4.1,53.5
598,19286,Harvey Langi,NYJ,OLB,14,0,0,0,0,0,0,0,0,0,0,0,1,3.8,53.5
598,20538,Ryan Neal,SEA,SS,13,0,0,0,0,0,0,0,0,0,2,0,0,4.1,53.5
601,17995,Carl Nassib,LV,DE,14,0,0,0,0,0,0,0,0,2.5,1,0,0,3.8,53.1
601,20085,Dennis Gardeck,ARI,OLB,14,0,0,0,0,0,0,0,0,7,0,0,1,3.8,53.1
603,22005,Jordyn Brooks,SEA,LB,14,0,0,0,0,0,0,0,0,0,0,0,1,3.8,53
603,18735,Sam Ficken,NYJ,K,9,0,0,0,0,0,0,0,0,0,0,0,0,5.9,53
603,22044,Jeff Okudah,DET,CB,9,0,0,0,0,0,0,0,0,0,1,0,0,5.9,53
603,14048,Malik Jackson,PHI,DT,15,0,0,0,0,0,0,0,0,2.5,0,0,1,3.5,53
603,11302,Linval Joseph,LAC,DT,16,0,0,0,0,0,0,0,0,0,0,0,0,3.3,53
603,19907,Tarvarius Moore,SF,FS,16,0,0,0,0,0,0,0,0,0,0,1,1,3.3,53
603,20366,Emmanuel Moseley,SF,CB,12,0,0,0,0,0,0,0,0,0,1,0,0,4.4,53
603,22154,Samuel Sloman,TEN,K,8,0,0,0,0,0,0,0,0,0,0,0,0,6.6,53
611,19822,Kerryon Johnson,DET,RB,16,0,0,0,181,2,19,187,1,0,0,0,0,3.3,52.8
612,16905,Bobby McCain,MIA,CB,16,0,0,0,0,0,0,0,0,0,1,0,0,3.3,52.5
612,19016,Samson Ebukam,LAR,OLB,16,0,0,0,0,0,0,0,0,4.5,0,1,0,3.3,52.5
614,18973,C.J. Beathard,SF,QB,6,787,6,0,28,0,0,0,0,0,0,0,0,8.7,52.28
615,19275,Adam Butler,NE,DT,15,0,0,0,0,0,0,0,0,4,0,0,0,3.5,52.1
616,20901,Charles Omenihu,HOU,DE,15,0,0,0,0,0,0,0,0,4,0,0,1,3.5,52
616,20178,Chandon Sullivan,GB,CB,16,0,0,0,0,0,0,0,0,0,1,0,0,3.2,52
616,18074,LeShaun Sims,CIN,CB,13,0,0,0,0,0,0,0,0,0,1,0,0,4,52
616,52,Jacksonville Jaguars,JAX,DST,16,0,0,0,0,0,0,0,0,18,12,12,5,3.2,52
620,18935,Gerald Everett,LAR,TE,16,0,0,0,2,1,41,417,1,0,0,0,0,3.2,51.9
621,11611,Golden Tate,NYG,WR,12,18,0,0,0,0,35,388,2,0,0,0,0,4.3,51.52
622,20757,Clelin Ferrell,LV,DE,11,0,0,0,0,0,0,0,0,2,0,2,0,4.7,51.2
623,18375,Peyton Barber,WAS,RB,16,0,0,0,258,4,4,12,0,0,0,0,0,3.2,51
624,21037,Miles Boykin,BAL,WR,16,0,0,0,0,0,19,266,4,0,0,0,0,3.2,50.6
625,20938,Kendall Sheffield,ATL,CB,13,0,0,0,0,0,0,0,0,0,0,1,0,3.9,50.5
625,21133,Marcus Epps,PHI,FS,14,0,0,0,0,0,0,0,0,0,2,0,0,3.6,50.5
627,16003,Sammy Watkins,KC,WR,10,0,0,1,3,0,37,421,2,0,0,1,0,5,50.4
628,20885,Jimmy Moreland,WAS,CB,16,0,0,0,0,0,0,0,0,0.5,1,1,0,3.1,50.25
629,21686,Jalen Reagor,PHI,WR,11,0,0,0,26,0,31,396,1,0,0,0,0,4.6,50.2
629,17295,DeShawn Williams,DEN,NT,14,0,0,0,0,0,0,0,0,2,1,0,0,3.6,50.2
631,16283,Bradley Roby,HOU,CB,10,0,0,0,0,0,0,0,0,0,1,0,1,5,50
631,20862,David Long Jr.,TEN,ILB,14,0,0,0,0,0,0,0,0,0,0,1,0,3.6,50
633,16809,Denzel Perryman,LAC,ILB,13,0,0,0,0,0,0,0,0,1,0,1,0,3.8,49.9
634,18118,Brandon Allen,CIN,QB,5,925,5,4,27,0,0,0,0,0,0,0,0,9.9,49.7
635,16434,Christian Jones,DET,OLB,16,0,0,0,0,0,0,0,0,0,0,0,0,3.1,49.5
635,15469,Nickell Robey-Coleman,PHI,CB,15,0,0,0,0,0,0,0,0,0,0,1,1,3.3,49.5
635,14285,Casey Hayward Jr.,LAC,CB,14,0,0,0,0,0,0,0,0,0,1,0,0,3.5,49.5
635,17985,Mackensie Alexander,CIN,CB,13,0,0,0,0,0,0,0,0,0,1,0,0,3.8,49.5
639,15090,Johnathan Hankins,LV,DT,16,0,0,0,0,0,0,0,0,1,0,0,1,3.1,49.4
639,18900,Mo Alie-Cox,IND,TE,15,0,0,0,0,0,31,394,2,0,0,0,0,3.3,49.4
641,19979,Jordan Wilkins,IND,RB,15,0,0,0,308,1,12,105,0,0,0,0,0,3.3,49.3
641,20233,Jacob Tuioti-Mariner,ATL,OLB,16,0,0,0,0,0,0,0,0,1,0,1,2,3.1,49.3
641,19942,John Franklin-Myers,NYJ,DE,15,0,0,0,0,0,0,0,0,3.5,0,0,2,3.3,49.3
644,18913,Jarrad Davis,DET,ILB,14,0,0,0,0,0,0,0,0,0.5,0,2,0,3.5,49.1
645,19870,Donte Jackson,CAR,CB,14,0,0,0,0,0,0,0,0,0,3,0,0,3.5,49
645,19878,Tyquan Lewis,IND,DL,16,0,0,0,0,0,0,0,0,4,0,0,0,3.1,49
647,20738,Zach Allen,ARI,DE,13,0,0,0,0,0,0,0,0,2,0,0,0,3.8,48.8
648,17947,Kenny Clark,GB,NT,13,0,0,0,0,0,0,0,0,2,0,0,0,3.7,48.7
649,21867,Javon Kinlaw,SF,DT,14,0,0,0,0,0,0,0,0,1.5,1,0,0,3.4,48.25
650,20755,Jaylon Ferguson,BAL,OLB,14,0,0,0,0,0,0,0,0,2,0,0,1,3.4,48
650,19951,Tre Flowers,SEA,CB,12,0,0,0,0,0,0,0,0,0,0,1,0,4,48
650,13,Houston Texans,HOU,DST,16,0,0,0,0,0,0,0,0,34,3,9,8,3,48
653,20932,Deebo Samuel,SF,WR,7,0,0,0,26,0,33,391,1,0,0,0,0,6.8,47.7
654,15576,Jeff Heath,LV,SS,13,0,0,0,1,0,0,0,0,0,3,0,0,3.7,47.6
655,20000,Marcell Harris,SF,LB,16,0,0,0,0,0,0,0,0,0,0,2,2,3,47.5
656,20837,Ty Johnson,NYJ,RB,13,0,0,0,254,1,16,99,1,0,0,0,0,3.6,47.3
657,21984,Willie Gay,KC,LB,16,0,0,0,0,0,0,0,0,1,0,1,0,2.9,47.1
657,15100,Jordan Reed,SF,TE,10,0,0,0,0,0,26,231,4,0,0,0,0,4.7,47.1
659,14225,Tahir Whitehead,CAR,OLB,14,0,0,0,0,0,0,0,0,0,1,0,1,3.4,47
659,20919,Taylor Rapp,LAR,SS,9,0,0,0,0,0,0,0,0,0,1,1,0,5.2,47
661,14918,Tyler Eifert,JAX,TE,15,0,0,0,0,0,36,349,2,0,0,1,0,3.1,46.9
661,13337,Mark Ingram II,BAL,RB,11,0,0,0,299,2,6,50,0,0,0,0,0,4.3,46.9
661,21729,Quintez Cephus,DET,WR,13,0,0,0,0,0,20,349,2,0,0,0,0,3.6,46.9
661,5571,Larry Fitzgerald,ARI,WR,13,0,0,0,0,0,54,409,1,0,0,0,0,3.6,46.9
665,19903,Jordan Akins,HOU,TE,13,0,0,0,4,0,37,403,1,0,0,0,0,3.6,46.7
666,17006,Darryl Roberts,DET,CB,11,0,0,0,0,0,0,0,0,0,1,0,0,4.2,46.5
666,16491,Richard Rodgers,PHI,TE,14,0,0,0,0,0,24,345,2,0,0,0,0,3.3,46.5
666,16839,P.J. Williams,NO,CB,15,0,0,0,0,0,0,0,0,0,1,0,2,3.1,46.5
666,14340,Josh Norman,BUF,CB,9,0,0,0,0,0,0,0,0,0,1,1,2,5.2,46.5
670,19929,Marquis Haynes Sr.,CAR,DE,15,0,0,0,0,0,0,0,0,4,0,1,2,3.1,46.4
671,20064,Justin Jackson,LAC,RB,9,0,0,0,270,0,19,173,0,0,0,0,0,5.1,46.3
672,19901,Isaac Yiadom,NYG,CB,16,0,0,0,0,0,0,0,0,0.5,0,0,0,2.9,46.25
673,14949,Barkevious Mingo,CHI,OLB,16,0,0,0,11,0,0,0,0,2.5,0,0,0,2.9,46.15
674,20070,Keion Crossen,HOU,DB,16,0,0,0,0,0,0,0,0,0,0,0,0,2.9,46
674,16788,Byron Jones,MIA,CB,14,0,0,0,0,0,0,0,0,0,2,1,0,3.3,46
674,22003,Logan Wilson,CIN,LB,12,0,0,0,0,0,0,0,0,1,2,0,0,3.8,46
674,16492,Joe Thomas,DAL,OLB,15,0,0,0,0,0,0,0,0,0,0,0,0,3.1,46
678,18065,Quinton Jefferson,BUF,DT,16,0,0,0,0,0,0,0,0,3,0,1,1,2.9,45.9
679,16226,Zach Kerr,CAR,DT,13,0,0,0,0,0,0,0,0,2,0,1,0,3.5,45.85
680,18977,Kenny Golladay,DET,WR,5,0,0,0,0,0,20,338,2,0,0,0,0,9.2,45.8
680,14096,Jack Crawford,TEN,DE,16,0,0,0,0,0,0,0,0,2,0,1,0,2.9,45.8
682,13393,Robert Quinn,CHI,OLB,15,0,0,0,0,0,0,0,0,2,0,3,1,3,45.7
682,20808,Justin Hollins,LAR,OLB,16,0,0,0,0,0,0,0,0,3,0,1,0,2.9,45.7
684,18103,Jakeem Grant Sr.,MIA,WR,14,0,0,0,20,0,36,373,1,0,0,0,0,3.2,45.3
685,21989,Mykal Walker,ATL,LB,16,0,0,0,0,0,0,0,0,0,0,1,0,2.8,45
685,20053,Kyle Allen,WAS,QB,4,610,4,1,26,1,0,0,0,0,0,0,0,11.2,45
685,20776,Carl Granderson,NO,DE,15,0,0,0,0,0,0,0,0,5,0,2,0,3,45
685,7,Cincinnati Bengals,CIN,DST,16,0,0,0,0,0,0,0,0,17,11,10,6,2.8,45
689,18001,Darian Thompson,DAL,SS,15,0,0,0,3,0,0,0,0,0,1,1,0,3,44.8
690,20848,Kingsley Keke,GB,DE,15,0,0,0,0,0,0,0,0,4,0,1,0,3,44.7
690,19296,Anthony Firkser,TEN,TE,16,0,0,0,0,0,39,387,1,0,0,0,0,2.8,44.7
692,15011,Chris Banjo,ARI,FS,13,0,0,0,0,0,0,0,0,0,0,0,0,3.4,44.5
692,18953,Chidobe Awuzie,DAL,CB,8,0,0,0,0,0,0,0,0,0,1,0,1,5.6,44.5
694,21754,Donovan Peoples-Jones,CLE,WR,12,0,0,0,0,0,14,304,2,0,0,0,0,3.7,44.4
695,13166,Ryan Kerrigan,WAS,DE,16,0,0,0,0,0,0,0,0,5.5,0,0,1,2.8,44.3
696,20245,Chris Board,BAL,ILB,16,0,0,0,0,0,0,0,0,2.5,0,1,0,2.8,44.1
697,20965,Juan Thornhill,KC,FS,16,0,0,0,0,0,0,0,0,0,1,0,0,2.8,44
698,17960,Michael Thomas,NO,WR,7,0,0,0,1,0,40,438,0,0,0,0,0,6.3,43.9
699,18012,Jordan Jenkins,NYJ,OLB,12,0,0,0,0,0,0,0,0,2,0,1,0,3.7,43.85
700,21909,D.J. Wonnum,MIN,DE,14,0,0,0,0,0,0,0,0,3,0,1,0,3.1,43.6
701,13761,Stephon Gilmore,NE,CB,11,0,0,0,0,0,0,0,0,0,1,1,0,4,43.5
701,22052,CJ Henderson,JAX,CB,8,0,0,0,0,0,0,0,0,0,1,1,0,5.4,43.5
701,20784,Terez Hall,NE,LB,7,0,0,0,0,0,0,0,0,0,0,0,0,6.2,43.5
704,16862,Trey Flowers,DET,DE,7,0,0,0,0,0,0,0,0,2,0,2,1,6.1,43
704,4490,Johnathan Joseph,ARI,CB,11,0,0,0,0,0,0,0,0,0,1,1,0,3.9,43
706,20850,Dawson Knox,BUF,TE,12,0,0,0,0,0,24,288,3,0,0,0,0,3.6,42.8
707,19947,Chris Herndon,NYJ,TE,16,0,0,0,0,0,31,287,3,0,0,0,0,2.7,42.7
708,16777,Kevin Johnson,CLE,CB,13,0,0,0,0,0,0,0,0,0.5,0,1,1,3.3,42.4
708,15150,Cordarrelle Patterson,CHI,RB,16,0,0,0,232,1,21,132,0,0,0,0,0,2.6,42.4
710,19019,Jaleel Johnson,MIN,DL,16,0,0,0,0,0,0,0,0,1.5,0,0,0,2.6,42.35
711,18717,Marvin Hall,CLE,WR,12,0,0,0,1,0,18,302,2,0,0,0,0,3.5,42.3
712,13977,Whitney Mercilus,HOU,OLB,13,0,0,0,0,0,0,0,0,4,0,0,1,3.2,42.2
713,21901,Alton Robinson,SEA,DE,14,0,0,0,0,0,0,0,0,4,0,1,0,3,42.1
714,20754,Rashad Fenton,KC,CB,16,0,0,0,0,0,0,0,0,0,1,0,0,2.6,42
714,16107,Darqueze Dennard,ATL,CB,8,0,0,0,0,0,0,0,0,0,1,0,0,5.2,42
714,19949,Avonte Maddox,PHI,CB,10,0,0,0,0,0,0,0,0,0,0,0,0,4.2,42
717,16764,Dante Fowler Jr.,ATL,OLB,14,0,0,0,0,0,0,0,0,3,0,0,0,3,41.55
718,21797,La'Mical Perine,NYJ,RB,10,0,0,0,232,2,11,63,0,0,0,0,0,4.2,41.5
718,14856,Zach Ertz,PHI,TE,11,0,0,0,0,0,36,335,1,0,0,0,0,3.8,41.5
718,18929,Sidney Jones IV,JAX,CB,9,0,0,0,0,0,0,0,0,0,2,1,0,4.6,41.5
718,22076,Bryce Hall,NYJ,CB,8,0,0,0,0,0,0,0,0,0,1,0,0,5.2,41.5
722,18056,Dean Lowry,GB,DE,16,0,0,0,0,0,0,0,0,3,0,0,0,2.6,41.4
722,20077,Richie James,SF,WR,10,0,0,0,0,0,23,394,1,0,0,0,0,4.1,41.4
724,22050,Darnay Holmes,NYG,CB,12,0,0,0,0,0,0,0,0,0.5,1,0,1,3.4,41.35
725,21730,Collin Johnson,JAX,WR,14,0,0,0,0,0,18,272,2,0,0,0,0,2.9,41.2
726,15602,Jack Doyle,IND,TE,14,0,0,0,0,0,23,251,3,0,0,0,0,2.9,41.1
727,19038,Corn Elder,CAR,CB,16,0,0,0,0,0,0,0,0,0,0,1,0,2.6,41
728,20792,N'Keal Harry,NE,WR,14,0,0,0,0,0,33,309,2,0,0,0,0,2.9,40.9
728,19281,Jacob Hollister,SEA,TE,16,0,0,0,0,0,25,209,3,0,0,0,0,2.6,40.9
730,17993,Adam Gotsis,JAX,DE,16,0,0,0,0,0,0,0,0,0,0,1,0,2.5,40.5
730,19932,Dorance Armstrong,DAL,DE,16,0,0,0,0,0,0,0,0,0,0,1,2,2.5,40.5
732,16854,Henry Anderson,NYJ,DE,16,0,0,0,0,0,0,0,0,0.5,0,0,0,2.5,40.45
733,19924,Ito Smith,ATL,RB,14,0,0,0,268,1,17,75,0,0,0,0,0,2.9,40.3
734,16593,Cameron Brate,TB,TE,16,0,0,0,0,0,28,282,2,0,0,0,0,2.5,40.2
735,13018,Chris Harris Jr.,LAC,CB,9,0,0,0,0,0,0,0,0,0.5,1,0,0,4.4,40.05
736,19012,Carlos Watkins,HOU,DE,16,0,0,0,0,0,0,0,0,2,0,0,1,2.5,40
736,22141,Chris Claybrooks,JAX,CB,13,0,0,0,0,0,0,0,0,0,0,0,0,3.1,40
738,21804,DeeJay Dallas,SEA,RB,12,0,0,0,108,2,17,111,1,0,0,0,0,3.3,39.9
739,22295,Tershawn Wharton,KC,DT,16,0,0,0,0,0,0,0,0,2,0,1,1,2.5,39.7
740,16796,Mario Edwards Jr.,CHI,DE,15,0,0,0,0,0,0,0,0,4,0,0,0,2.6,39.6
740,20002,Tim Settle,WAS,NT,16,0,0,0,0,0,0,0,0,5,0,0,0,2.5,39.6
742,19964,Jermaine Carter,CAR,ILB,16,0,0,0,0,0,0,0,0,0,0,0,1,2.5,39.5
742,16100,Brent Urban,CHI,DE,16,0,0,0,0,0,0,0,0,2.5,0,0,0,2.5,39.5
742,13722,Vinny Curry,PHI,DE,11,0,0,0,0,0,0,0,0,3,0,0,1,3.6,39.5
742,16397,Devon Kennard,ARI,OLB,13,0,0,0,0,0,0,0,0,3,0,0,0,3,39.5
746,17147,Dean Marlowe,BUF,SS,15,0,0,0,0,0,0,0,0,1.5,2,0,1,2.6,39.4
747,18932,DeMarcus Walker,DEN,DE,13,0,0,0,0,0,0,0,0,4.5,0,1,0,3,39.3
747,19916,DaeSean Hamilton,DEN,WR,16,0,0,0,0,0,23,293,2,0,0,0,0,2.5,39.3
749,20217,Tavierre Thomas,CLE,CB,16,0,0,0,0,0,0,0,0,1,0,1,0,2.4,39.2
750,8550,Jason McCourty,NE,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,2.4,39
750,17113,Quinton Dunbar,SEA,CB,6,0,0,0,0,0,0,0,0,0,1,0,0,6.5,39
750,16143,K'Waun Williams,SF,CB,8,0,0,0,0,0,0,0,0,2,0,1,0,4.9,39
750,18645,Aldrick Rosas,JAX,K,6,0,0,0,0,0,0,0,0,0,0,0,0,6.5,39
750,83,Las Vegas Raiders,LV,DST,16,0,0,0,0,0,0,0,0,21,10,8,5,2.4,39
755,20931,Drew Sample,CIN,TE,16,0,0,0,0,0,40,349,1,0,0,0,0,2.4,38.9
755,14875,Dion Jordan,SF,DE,13,0,0,0,0,0,0,0,0,3,0,1,1,3,38.9
757,22095,Mike Danna,KC,DE,13,0,0,0,0,0,0,0,0,2.5,0,0,0,3,38.75
758,19105,Al-Quadin Muhammad,IND,DE,16,0,0,0,0,0,0,0,0,2,0,1,0,2.4,38.7
759,21008,L.J. Collier,SEA,DE,16,0,0,0,0,0,0,0,0,3,0,0,0,2.4,38.6
760,16861,Angelo Blackson,ARI,DE,16,0,0,0,0,0,0,0,0,2.5,0,0,0,2.4,38.55
761,21490,Azeez Al-Shaair,SF,ILB,16,0,0,0,0,0,0,0,0,0,1,1,0,2.4,38.5
762,19999,Jacob Martin,HOU,DL,14,0,0,0,0,0,0,0,0,3,0,1,1,2.7,38.3
762,19375,Arthur Maulet,NYJ,CB,11,0,0,0,0,0,0,0,0,1,1,0,0,3.5,38.3
