Rank,PlayerID,Name,Team,Position,Played,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGame,FantasyPoints
509,14865,Marquise Goodwin,SF,WR,11,0,0,0,9,0,23,395,4,0,0,0,0,5.9,64.4
510,17943,Shaq Lawson,BUF,DE,14,0,0,0,0,0,0,0,0,4,0,2,0,4.6,64.3
511,18361,Chester Rogers,IND,WR,16,0,0,0,-4,0,53,485,2,0,0,0,0,4,64.1
512,12386,Marshawn Lynch,LV,RB,6,0,0,0,376,3,15,84,0,0,0,0,0,10.7,64
512,16301,Cairo Santos,TB,K,9,0,0,0,0,0,0,0,0,0,0,0,0,7.1,64
514,18881,John Ross,CIN,WR,13,0,0,0,9,0,21,210,7,0,0,0,0,4.9,63.9
515,17958,Emmanuel Ogbah,CLE,DE,14,0,0,0,0,0,0,0,0,3,0,0,1,4.6,63.85
516,19996,Jaylen Samuels,PIT,RB,14,0,0,0,256,0,26,199,3,0,0,0,0,4.5,63.5
517,11414,Everson Griffen,MIN,DE,11,0,0,0,0,0,0,0,0,5.5,0,0,0,5.8,63.45
518,14059,Derek Wolfe,DEN,DE,16,0,0,0,0,0,0,0,0,1.5,1,0,1,4,63.35
519,14146,Tyrone Crawford,DAL,DT,15,0,0,0,0,0,0,0,0,5.5,0,1,0,4.2,63.3
520,18915,Takkarist McKinley,ATL,DE,15,0,0,0,0,0,0,0,0,7.5,0,0,0,4.2,63
520,19074,Jordan Evans,CIN,OLB,14,0,0,0,0,0,0,0,0,1.5,1,0,0,4.5,63
520,14635,Mark Barron,LAR,ILB,12,0,0,0,0,0,0,0,0,1,0,1,0,5.2,63
523,16593,Cameron Brate,TB,TE,16,0,0,0,0,0,30,289,6,0,0,0,0,3.9,62.9
524,16551,Bene' Benwikere,LV,CB,15,0,0,0,0,0,0,0,0,0.5,1,1,0,4.2,62.75
525,16502,Antone Exum,SF,SS,15,0,0,0,0,0,0,0,0,1,1,1,0,4.2,62.6
526,15020,CJ Anderson,LAR,RB,11,0,0,0,403,2,5,41,1,0,0,0,0,5.7,62.4
527,18056,Dean Lowry,GB,DE,16,0,0,0,0,0,0,0,0,3,0,0,1,3.9,62.3
528,16779,Marcus Peters,LAR,CB,16,0,0,0,0,0,0,0,0,0,3,0,0,3.9,62
529,16917,C.J. Uzomah,CIN,TE,16,0,0,0,0,0,43,439,3,0,0,0,0,3.9,61.9
529,16326,Seth Roberts,LV,WR,15,0,0,0,5,0,45,494,2,0,0,0,0,4.1,61.9
531,6853,Corey Graham,PHI,FS,13,0,0,0,0,0,0,0,0,0,1,0,1,4.7,61.5
531,13894,Tashaun Gipson Sr.,JAX,FS,16,0,0,0,0,0,0,0,0,0,1,0,0,3.8,61.5
531,19058,Marquel Lee,LV,OLB,16,0,0,0,0,0,0,0,0,0,0,0,0,3.8,61.5
531,19084,Xavier Woods,DAL,FS,14,0,0,0,0,0,0,0,0,0,2,0,0,4.4,61.5
535,14743,Lawrence Guy,NE,DE,16,0,0,0,0,0,0,0,0,1,0,1,0,3.8,61.4
535,19799,Rashaad Penny,SEA,RB,14,0,0,0,419,2,9,75,0,0,0,0,0,4.4,61.4
537,11977,Julius Peppers,CAR,DE,16,0,0,0,0,0,0,0,0,5,0,1,1,3.8,61.2
538,15478,A.J. Bouye,JAX,CB,13,0,0,0,0,0,0,0,0,0,1,0,0,4.7,61
538,18917,Marlon Humphrey,BAL,CB,14,0,0,0,0,0,0,0,0,0,2,1,0,4.4,61
538,19856,Josh Jackson,GB,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,3.8,61
541,14916,Giovani Bernard,CIN,RB,12,0,0,0,211,3,35,218,0,0,0,0,0,5.1,60.9
542,13892,L.J. Fort,PIT,OLB,15,0,0,0,0,0,0,0,0,1,0,0,1,4,60.7
543,14949,Barkevious Mingo,SEA,OLB,16,0,0,0,0,0,0,0,0,1,0,2,1,3.8,60.5
543,18903,Gareon Conley,LV,CB,15,0,0,0,0,0,0,0,0,0,3,0,0,4,60.5
545,14269,Alfred Morris,SF,RB,12,0,0,0,428,2,8,73,0,0,0,0,0,5,60.1
545,14583,Bruce Irvin,ATL,OLB,16,0,0,0,0,0,0,0,0,6.5,0,1,0,3.8,60.1
547,2760,Brandon Carr,BAL,CB,16,0,0,0,0,0,0,0,0,0,2,0,0,3.8,60
547,6687,Orlando Scandrick,KC,CB,15,0,0,0,0,0,0,0,0,0,1,1,0,4,60
549,14048,Malik Jackson,JAX,DT,16,0,0,0,0,0,0,0,0,3.5,0,0,0,3.7,59.4
549,16837,Chris Conley,KC,WR,16,0,0,0,0,0,32,334,5,0,0,0,0,3.7,59.4
551,19548,Corey Clement,PHI,RB,11,0,0,0,259,2,22,192,0,0,0,0,0,5.4,59.1
552,15261,Spencer Ware,KC,RB,13,0,0,0,246,2,20,224,0,0,0,0,0,4.5,59
552,17941,Robert Nkemdiche,ARI,NT,10,0,0,0,0,0,0,0,0,4.5,0,1,0,5.9,59
552,19560,Michael Davis,LAC,CB,16,0,0,0,0,0,0,0,0,0,0,2,0,3.7,59
555,18042,David Onyemata,NO,NT,16,0,0,0,0,0,0,0,0,4.5,0,1,0,3.7,58.75
556,16886,Javorius Allen,BAL,RB,14,0,0,0,110,3,35,196,2,0,0,0,0,4.2,58.6
556,16457,Nevin Lawson,DET,CB,15,0,0,0,0,0,0,0,0,1,0,0,0,3.9,58.6
558,18239,Briean Boddy-Calhoun,CLE,CB,16,0,0,0,0,0,0,0,0,0,0,1,0,3.7,58.5
558,17899,Erik Harris,LV,SS,16,0,0,0,0,0,0,0,0,0,2,0,0,3.7,58.5
560,19027,Tedric Thompson,SEA,FS,14,0,0,0,0,0,0,0,0,0,1,1,0,4.1,58
560,93,San Francisco 49ers,SF,DST,16,0,0,0,0,0,0,0,0,37,2,10,5,3.6,58
562,19930,Bilal Nichols,CHI,NT,14,0,0,0,0,0,0,0,0,3,0,2,1,4.1,57.95
563,16647,Kareem Martin,NYG,OLB,16,0,0,0,0,0,0,0,0,1.5,0,0,0,3.6,57.8
564,16769,Vic Beasley Jr.,ATL,OLB,16,0,0,0,0,0,0,0,0,5,0,0,1,3.6,57.6
565,16885,Kwon Alexander,TB,OLB,6,0,0,0,0,0,0,0,0,1,0,2,0,9.6,57.5
565,17006,Darryl Roberts,NYJ,CB,16,0,0,0,0,0,0,0,0,0,1,0,0,3.6,57.5
567,19863,Dallas Goedert,PHI,TE,16,0,0,0,0,0,33,334,4,0,0,0,0,3.6,57.4
568,16319,Shelby Harris,DEN,DE,16,0,0,0,0,0,0,0,0,1.5,1,0,0,3.6,57.3
568,17979,A'Shawn Robinson,DET,NT,13,0,0,0,0,0,0,0,0,1,0,1,1,4.4,57.3
570,16952,Darius Philon,LAC,DT,16,0,0,0,0,0,0,0,0,4,0,1,0,3.6,57.25
571,18528,Reggie Gilbert,GB,OLB,16,0,0,0,0,0,0,0,0,2.5,0,0,1,3.6,57.2
572,16811,Ronald Darby,PHI,CB,9,0,0,0,0,0,0,0,0,0,1,0,0,6.3,57
573,18143,Stephen Weatherly,MIN,DE,16,0,0,0,0,0,0,0,0,3,0,1,0,3.6,56.9
574,15228,Alex Okafor,NO,DE,16,0,0,0,0,0,0,0,0,4,0,0,1,3.5,56.7
575,15177,Robert Alford,ATL,CB,15,0,0,0,0,0,0,0,0,0,0,0,0,3.8,56.5
576,15067,D.J. Hayden,JAX,CB,10,0,0,0,0,0,0,0,0,1,1,0,0,5.6,56.1
577,17187,Anthony Harris,MIN,FS,15,0,0,0,0,0,0,0,0,0,3,0,0,3.7,56
578,19020,Deatrich Wise Jr.,NE,DE,16,0,0,0,0,0,0,0,0,4.5,0,0,0,3.5,55.55
579,16370,Terrance Mitchell,CLE,CB,8,0,0,0,0,0,0,0,0,0,1,2,1,6.9,55.5
579,15126,Theo Riddick,DET,RB,14,0,0,0,171,0,61,384,0,0,0,0,0,4,55.5
579,18576,Andrew Adams,TB,SS,13,0,0,0,0,0,0,0,0,0,4,0,0,4.3,55.5
579,12829,Jimmy Smith,BAL,CB,12,0,0,0,0,0,0,0,0,0,2,0,0,4.6,55.5
583,13748,Dont'a Hightower,NE,LB,15,0,0,0,0,0,0,0,0,1,1,0,1,3.7,55.4
584,19117,Isaac Rochell,LAC,DE,16,0,0,0,0,0,0,0,0,5,1,0,0,3.5,55.3
584,18955,Josh Jones,GB,FS,13,0,0,0,0,0,0,0,0,1,0,0,0,4.3,55.3
586,14285,Casey Hayward Jr.,LAC,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,3.4,55
586,14887,Duron Harmon,NE,SS,16,0,0,0,0,0,0,0,0,0,4,0,1,3.4,55
586,18029,Eric Murray,KC,FS,15,0,0,0,0,0,0,0,0,0,1,0,0,3.7,55
586,19933,Josey Jewell,DEN,ILB,16,0,0,0,0,0,0,0,0,0,0,0,0,3.4,55
590,17952,Karl Joseph,LV,SS,13,0,0,0,0,0,0,0,0,2,1,0,0,4.2,54.9
591,14465,Jarius Wright,CAR,WR,16,0,0,0,39,0,43,447,1,0,0,0,0,3.4,54.6
591,16800,Eddie Goldman,CHI,NT,16,0,0,0,0,0,0,0,0,3,0,0,1,3.4,54.6
593,19225,Hardy Nickerson,CIN,ILB,16,0,0,0,0,0,0,0,0,0,0,2,0,3.4,54.5
594,16920,Jesse James,PIT,TE,16,0,0,0,0,0,30,423,2,0,0,0,0,3.4,54.3
594,14397,Michael Brockers,LAR,DL,16,0,0,0,0,0,0,0,0,1,0,0,0,3.4,54.3
596,13664,Tom Johnson,MIN,DT,14,0,0,0,0,0,0,0,0,4.5,0,0,2,3.9,54.25
596,17915,Joey Bosa,LAC,DE,7,0,0,0,0,0,0,0,0,5.5,0,0,1,7.8,54.25
598,19835,Marcus Davenport,NO,DE,13,0,0,0,0,0,0,0,0,4.5,0,1,0,4.2,54.15
599,18945,Duke Riley,ATL,OLB,16,0,0,0,0,0,0,0,0,0,0,0,0,3.4,54
599,6078,Brent Grimes,TB,CB,13,0,0,0,0,0,0,0,0,0,0,1,0,4.2,54
599,15151,Xavier Rhodes,MIN,CB,14,0,0,0,0,0,0,0,0,0,1,0,0,3.9,54
602,18065,Quinton Jefferson,SEA,DT,16,0,0,0,0,0,0,0,0,3,0,0,1,3.4,53.9
603,16866,Jamison Crowder,WAS,WR,9,0,0,0,30,0,29,388,2,0,0,0,0,6,53.8
603,19053,Davon Godchaux,MIA,NT,16,0,0,0,0,0,0,0,0,1,0,0,0,3.4,53.8
605,18935,Gerald Everett,LAR,TE,16,0,0,0,16,0,33,320,3,0,0,0,0,3.4,53.6
606,17136,Xavier Williams,KC,DT,16,0,0,0,0,0,0,0,0,2.5,0,1,0,3.3,53.2
606,19928,Taron Johnson,BUF,CB,11,0,0,0,0,0,0,0,0,1,1,1,0,4.8,53.2
608,1658,Greg Olsen,CAR,TE,9,0,0,0,0,0,27,291,4,0,0,0,0,5.9,53.1
608,13171,Aldrick Robinson,MIN,WR,14,0,0,0,0,0,17,231,5,0,0,0,0,3.8,53.1
610,18124,Kamu Grugier-Hill,PHI,OLB,16,0,0,0,0,0,0,0,0,1,1,0,0,3.3,53
611,18047,Demarcus Robinson,KC,WR,16,0,0,0,0,0,22,288,4,0,0,0,0,3.3,52.8
612,16420,Trent Murphy,BUF,DE,13,0,0,0,0,0,0,0,0,4,0,2,1,4,52.6
613,15147,Gerald Hodges,ARI,ILB,16,0,0,0,0,0,0,0,0,0,0,0,0,3.3,52.5
613,17945,William Jackson III,CIN,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,3.3,52.5
613,18372,Isaiah Johnson,TB,FS,15,0,0,0,0,0,0,0,0,0,1,0,1,3.5,52.5
616,19921,Maurice Hurst,LV,DT,13,0,0,0,0,0,0,0,0,4,0,1,0,4,52.3
617,11756,Benjamin Watson,NO,TE,16,0,0,0,0,0,35,400,2,0,0,0,0,3.2,52
617,13871,Dre Kirkpatrick,CIN,CB,13,0,0,0,0,0,0,0,0,0,0,0,1,4,52
619,15204,Akeem Spence,MIA,DT,16,0,0,0,0,0,0,0,0,2,0,0,0,3.2,51.5
619,16133,Christian Kirksey,CLE,OLB,7,0,0,0,0,0,0,0,0,0,2,0,1,7.4,51.5
621,18938,Dalvin Tomlinson,NYG,NT,16,0,0,0,0,0,0,0,0,0,0,0,0,3.2,51.4
622,19514,Keelan Cole,JAX,WR,16,0,0,0,0,0,38,491,1,0,0,0,0,3.2,51.1
623,16772,Trae Waynes,MIN,CB,14,0,0,0,0,0,0,0,0,0,1,0,0,3.6,51
624,19273,Eric Wilson,MIN,OLB,16,0,0,0,0,0,0,0,0,2,0,0,0,3.2,50.8
625,5084,Vernon Davis,WAS,TE,14,0,0,0,0,0,25,367,2,0,0,0,0,3.6,50.7
626,15102,Chris Thompson,WAS,RB,10,0,0,0,178,0,41,268,1,0,0,0,0,5.1,50.6
626,18971,Taywan Taylor,TEN,WR,13,0,0,0,0,0,37,466,1,0,0,0,0,3.9,50.6
628,19892,Carlton Davis III,TB,CB,13,0,0,0,0,0,0,0,0,0,0,1,1,3.9,50.5
629,17023,Zach Zenner,DET,RB,8,0,0,0,265,3,7,56,0,0,0,0,0,6.3,50.1
630,18920,Malik Hooker,IND,FS,14,0,0,0,0,0,0,0,0,0,2,0,1,3.6,50
630,18524,Kentrell Brice,GB,SS,14,0,0,0,0,0,0,0,0,1,0,0,0,3.6,50
632,16790,Phillip Dorsett II,NE,WR,16,0,0,0,29,0,32,290,3,0,0,0,0,3.1,49.9
633,17970,Devontae Booker,DEN,RB,16,0,0,0,183,1,38,275,0,0,0,0,0,3.1,49.8
634,6489,Josh Johnson,WAS,QB,4,590,3,4,120,1,0,0,0,0,0,0,0,12.4,49.6
635,18149,Jalen Mills,PHI,CB,8,0,0,0,0,0,0,0,0,0,0,0,0,6.2,49.5
635,13949,Coty Sensabaugh,PIT,CB,15,0,0,0,0,0,0,0,0,0,0,0,0,3.3,49.5
637,16403,Kerry Wynn,NYG,DE,14,0,0,0,0,0,0,0,0,1.5,0,2,0,3.5,49.4
638,12800,Bilal Powell,NYJ,RB,7,0,0,0,343,0,11,110,1,0,0,0,0,7,49.3
639,17968,Andrew Billings,CIN,DT,16,0,0,0,0,0,0,0,0,2.5,0,0,0,3.1,48.95
640,16063,Quincy Enunwa,NYJ,WR,11,0,0,0,0,0,38,449,1,0,0,0,0,4.4,48.9
640,19310,Nicholas Morrow,LV,OLB,16,0,0,0,0,0,0,0,0,1,0,0,0,3.1,48.9
642,19457,Blake Jarwin,DAL,TE,16,0,0,0,0,0,27,307,3,0,0,0,0,3,48.7
643,16143,K'Waun Williams,SF,CB,14,0,0,0,0,0,0,0,0,0,0,0,0,3.5,48.5
643,3942,Tramon Williams,GB,CB,16,0,0,0,0,0,0,0,0,0,0,0,1,3,48.5
645,17969,Kenneth Dixon,BAL,RB,6,0,0,0,333,2,6,51,0,0,0,0,0,8.1,48.4
645,16728,Dontrelle Inman,IND,WR,9,0,0,0,0,0,28,304,3,0,0,0,0,5.4,48.4
647,13227,Randall Cobb,GB,WR,9,0,0,0,0,0,38,383,2,0,0,0,0,5.4,48.3
648,19949,Avonte Maddox,PHI,CB,13,0,0,0,0,0,0,0,0,0.5,2,1,0,3.7,48.1
649,16041,Jimmy Garoppolo,SF,QB,3,718,5,3,33,0,0,0,0,0,0,0,0,16,48.02
650,11271,Barry Church,JAX,SS,11,0,0,0,0,0,0,0,0,1,1,0,0,4.4,48
650,16809,Denzel Perryman,LAC,ILB,9,0,0,0,0,0,0,0,0,0,1,0,0,5.3,48
652,16271,Shaquil Barrett,DEN,OLB,13,0,0,0,0,0,0,0,0,3,0,0,0,3.7,47.8
653,18046,Antonio Morrison,GB,ILB,16,0,0,0,0,0,0,0,0,1,0,0,0,3,47.6
654,19842,Rashaan Evans,TEN,ILB,15,0,0,0,0,0,0,0,0,0,0,0,0,3.2,47.5
655,7884,Antonio Gates,LAC,TE,16,0,0,0,0,0,28,333,2,0,0,0,0,3,47.3
656,13479,Richard Sherman,SF,CB,14,0,0,0,0,0,0,0,0,1,0,0,1,3.4,47.2
656,16819,Markus Golden,ARI,OLB,11,0,0,0,0,0,0,0,0,2.5,0,0,0,4.3,47.2
658,18332,Ryan Smith,TB,CB,16,0,0,0,0,0,0,0,0,0,1,0,1,2.9,47
659,12668,Rafael Bush,BUF,DB,15,0,0,0,0,0,0,0,0,1.5,0,0,0,3.1,46.95
660,15509,Jaron Brown,SEA,WR,15,0,0,0,0,0,14,166,5,0,0,0,0,3.1,46.6
661,8950,Brian Orakpo,TEN,OLB,13,0,0,0,0,0,0,0,0,1.5,0,0,1,3.6,46.5
661,16807,Jaquiski Tartt,SF,S,8,0,0,0,0,0,0,0,0,0,1,0,0,5.8,46.5
661,18050,Derrick Kindred,CLE,FS,16,0,0,0,0,0,0,0,0,0,1,1,0,2.9,46.5
664,16855,Ty Montgomery,BAL,WR,13,0,0,0,188,1,25,235,0,0,0,0,0,3.6,46.3
665,16787,Breshad Perriman,CLE,WR,10,0,0,0,2,0,16,340,2,0,0,0,0,4.6,46.2
666,20064,Justin Jackson,LAC,RB,9,0,0,0,206,2,15,135,0,0,0,0,0,5.1,46.1
667,6198,Darren Sproles,PHI,RB,6,0,0,0,120,1,15,160,2,0,0,0,0,7.7,46
667,18134,Will Parks,DEN,SS,16,0,0,0,0,0,0,0,0,0,1,1,0,2.9,46
669,19934,Da'Shawn Hand,DET,DL,13,0,0,0,0,0,0,0,0,3,0,1,1,3.5,45.9
670,16642,Deone Bucannon,ARI,ILB,13,0,0,0,0,0,0,0,0,1,0,1,1,3.5,45.8
670,16273,Kapri Bibbs,GB,RB,12,0,0,0,103,3,16,115,1,0,0,0,0,3.8,45.8
672,18161,Clayton Fejedelem,CIN,SS,16,0,0,0,6,0,0,0,0,0,0,2,1,2.8,45.6
673,19018,Ben Gedeon,MIN,OLB,15,0,0,0,0,0,0,0,0,0,0,1,0,3,45.5
673,20020,Jordan Thomas,HOU,TE,16,0,0,0,0,0,20,215,4,0,0,0,0,2.8,45.5
673,18007,Daryl Worley,LV,CB,10,0,0,0,0,0,0,0,0,0,1,0,0,4.6,45.5
676,19293,Austin Calitro,SEA,OLB,16,0,0,0,0,0,0,0,0,0.5,0,0,0,2.8,45.3
676,19910,Ian Thomas,CAR,TE,16,0,0,0,0,0,36,333,2,0,0,0,0,2.8,45.3
678,18058,Tajaé Sharpe,TEN,WR,16,0,0,0,16,0,26,316,2,0,0,0,0,2.8,45.2
679,14021,Andre Branch,MIA,DE,14,0,0,0,0,0,0,0,0,1.5,0,1,1,3.2,45.1
680,19859,Uchenna Nwosu,LAC,OLB,16,0,0,0,0,0,0,0,0,3.5,0,0,0,2.8,45.05
681,13299,Jacquizz Rodgers,TB,RB,16,0,0,0,106,1,38,304,0,0,0,0,0,2.8,45
681,83,Las Vegas Raiders,LV,DST,16,0,0,0,0,0,0,0,0,13,14,4,3,2.8,45
683,14851,Damion Square,LAC,DT,16,0,0,0,0,0,0,0,0,3,0,0,0,2.8,44.95
684,18019,Nick Vannett,SEA,TE,15,0,0,0,0,0,29,269,3,0,0,0,0,3,44.9
685,16888,Damien Wilson,DAL,LB,16,0,0,0,0,0,0,0,0,1,0,1,0,2.8,44.8
685,19858,Breeland Speaks,KC,DE,16,0,0,0,0,0,0,0,0,1.5,0,1,2,2.8,44.8
687,15986,Preston Brown,CIN,OLB,7,0,0,0,0,0,0,0,0,0,2,0,0,6.4,44.5
688,19979,Jordan Wilkins,IND,RB,16,0,0,0,336,1,16,85,0,0,0,0,0,2.8,44.1
689,16550,Kelvin Benjamin,KC,WR,15,0,0,0,0,0,25,380,1,0,0,0,0,2.9,44
689,20164,Holton Hill,MIN,CB,16,0,0,0,0,0,0,0,0,0,1,0,0,2.8,44
689,18467,Sharrod Neasman,ATL,FS,12,0,0,0,0,0,0,0,0,0,0,0,0,3.7,44
692,292,Brandon Mebane,LAC,DT,12,0,0,0,0,0,0,0,0,1,0,1,0,3.7,43.9
693,18990,Jonnu Smith,TEN,TE,13,0,0,0,0,0,20,258,3,0,0,0,0,3.4,43.8
694,17294,Troy Hill,LAR,CB,16,0,0,0,0,0,0,0,0,0,2,0,0,2.7,43.5
695,20382,Sharif Finch,TEN,DE,15,0,0,0,0,0,0,0,0,1.5,0,2,1,2.9,43.45
696,18244,Antwaun Woods,DAL,DT,15,0,0,0,0,0,0,0,0,1.5,0,1,1,2.9,43.3
696,19896,Arden Key,LV,DE,16,0,0,0,0,0,0,0,0,1,0,0,0,2.7,43.3
698,19919,Chase Edmonds,ARI,RB,16,0,0,0,208,2,20,103,0,0,0,0,0,2.7,43.1
698,14749,Jermaine Kearse,NYJ,WR,14,0,0,0,0,0,37,371,1,0,0,0,0,3.1,43.1
700,16913,Kyle Emanuel,LAC,OLB,16,0,0,0,0,0,0,0,0,1,0,0,1,2.7,43
700,19953,D.J. Reed,SF,CB,15,0,0,0,0,0,0,0,0,1,0,1,0,2.9,43
702,18939,Marcus Maye,NYJ,FS,6,0,0,0,0,0,0,0,0,0.5,1,1,0,7.1,42.8
703,14767,Anthony Levine Sr.,BAL,DB,16,0,0,0,0,0,0,0,0,1,1,0,0,2.7,42.7
704,18269,Geronimo Allison,GB,WR,5,0,0,0,0,0,20,303,2,0,0,0,0,8.5,42.3
705,20411,Frankie Luvu,NYJ,OLB,14,0,0,0,0,0,0,0,0,3,0,0,0,3,42.2
706,20338,Tae Davis,NYG,ILB,14,0,0,0,0,0,0,0,0,2,0,0,0,3,42.1
707,18292,Roy Robertson-Harris,CHI,DE,16,0,0,0,0,0,0,0,0,3,0,0,0,2.6,42
707,15974,Jordan Matthews,PHI,TE,14,0,0,0,0,0,20,300,2,0,0,0,0,3,42
709,17145,Neville Hewitt,NYJ,ILB,16,0,0,0,0,0,0,0,0,1.5,0,0,0,2.6,41.7
710,16253,Allen Hurns,DAL,WR,16,0,0,0,0,0,20,295,2,0,0,0,0,2.6,41.5
710,20080,Greg Stroman,WAS,CB,15,0,0,0,0,0,0,0,0,0,1,0,0,2.8,41.5
710,16879,Ramik Wilson,LAR,ILB,16,0,0,0,0,0,0,0,0,0,0,1,1,2.6,41.5
713,12831,Tyrod Taylor,CLE,QB,4,473,2,2,125,1,0,0,0,0,0,0,0,10.4,41.42
714,19904,Ronnie Harrison Jr.,JAX,SS,14,0,0,0,0,0,0,0,0,1,1,0,0,3,41.4
715,18032,Tyler Higbee,LAR,TE,16,0,0,0,0,0,24,292,2,0,0,0,0,2.6,41.2
716,18083,D.J. Reader,HOU,NT,16,0,0,0,0,0,0,0,0,2,0,0,0,2.6,41
716,15469,Nickell Robey-Coleman,LAR,CB,16,0,0,0,0,0,0,0,0,0,1,0,0,2.6,41
716,15090,Johnathan Hankins,LV,DT,15,0,0,0,0,0,0,0,0,0,0,0,2,2.7,41
716,20066,Tony Brown,GB,CB,10,0,0,0,0,0,0,0,0,0,0,1,0,4.1,41
720,17997,Maliek Collins,DAL,DL,13,0,0,0,0,0,0,0,0,3,0,0,1,3.1,40.9
721,8435,Michael Johnson,CIN,DE,15,0,0,0,0,0,0,0,0,0.5,1,0,0,2.7,40.5
721,12725,Marcell Dareus,JAX,DT,15,0,0,0,0,0,0,0,0,2,0,1,0,2.7,40.5
723,19410,Ricky Seals-Jones,ARI,TE,15,0,0,0,0,0,34,343,1,0,0,0,0,2.7,40.3
724,18904,Solomon Thomas,SF,DT,16,0,0,0,0,0,0,0,0,1,0,0,0,2.5,40.2
725,16853,Jeff Heuerman,DEN,TE,11,0,0,0,0,0,31,281,2,0,0,0,0,3.6,40.1
725,19834,Vita Vea,TB,NT,13,0,0,0,0,0,0,0,0,3,0,0,0,3.1,40.1
727,19172,Zach Pascal,IND,WR,16,0,0,0,10,0,27,268,2,0,0,0,0,2.5,39.8
727,19275,Adam Butler,NE,DT,16,0,0,0,0,0,0,0,0,3,0,2,0,2.5,39.8
729,13753,Tavon Wilson,DET,SS,15,0,0,0,7,0,0,0,0,1,0,0,0,2.6,39.6
730,1214,Frostee Rucker,LV,DE,15,0,0,0,0,0,0,0,0,0,0,0,0,2.6,39.5
730,20102,Levi Wallace,BUF,CB,7,0,0,0,0,0,0,0,0,0,0,1,0,5.6,39.5
732,16411,Ryan Grant,IND,WR,14,0,0,0,0,0,35,334,1,0,0,0,0,2.8,39.4
733,10977,Kyle Love,CAR,NT,16,0,0,0,0,0,0,0,0,1.5,0,2,2,2.5,39.35
734,18103,Jakeem Grant Sr.,MIA,WR,10,0,0,0,5,0,21,268,2,0,0,0,0,3.9,39.3
735,19879,Kemoko Turay,IND,DE,14,0,0,0,0,0,0,0,0,4,0,1,0,2.8,39.25
736,16694,Paul Richardson,WAS,WR,7,0,0,0,9,0,20,262,2,0,0,0,0,5.6,39.1
737,14294,Nick Perry,GB,OLB,9,0,0,0,0,0,0,0,0,1.5,0,2,0,4.3,39.05
738,19079,Zane Gonzalez,ARI,K,7,0,0,0,0,0,0,0,0,0,0,0,0,5.6,39
738,19893,M.J. Stewart Jr.,TB,CB,11,0,0,0,0,0,0,0,0,0,0,0,0,3.5,39
738,20167,J.C. Jackson,NE,CB,13,0,0,0,0,0,0,0,0,0,3,0,0,3,39
741,18476,Trevon Coley,CLE,NT,16,0,0,0,0,0,0,0,0,0.5,0,0,1,2.4,38.7
742,17966,Cody Kessler,JAX,QB,5,709,2,2,123,0,0,0,0,0,0,0,0,7.7,38.66
743,16972,Anthony Chickillo,PIT,OLB,16,0,0,0,0,0,0,0,0,1.5,0,0,2,2.4,38.55
744,14875,Dion Jordan,SEA,DE,12,0,0,0,0,0,0,0,0,1.5,0,1,0,3.2,38.5
744,16297,Phillip Gaines,CLE,CB,11,0,0,0,0,0,0,0,0,0,0,0,0,3.5,38.5
744,20023,Matthew Adams,IND,OLB,16,0,0,0,0,0,0,0,0,0,0,0,1,2.4,38.5
747,16909,Jay Ajayi,PHI,RB,4,0,0,0,184,3,5,20,0,0,0,0,0,9.6,38.4
748,16670,Aaron Lynch,CHI,OLB,13,0,0,0,0,0,0,0,0,3,1,0,0,2.9,38.1
749,19900,Harrison Phillips,BUF,DT,16,0,0,0,0,0,0,0,0,0,0,0,2,2.4,38
749,16407,Bashaud Breeland,GB,CB,7,0,0,0,0,0,0,0,0,0,2,0,1,5.4,38
751,17977,Kamalei Correa,TEN,OLB,13,0,0,0,0,0,0,0,0,3.5,0,1,0,2.9,37.9
751,18121,Jordan Lucas,KC,SS,16,0,0,0,0,0,0,0,0,1,1,0,0,2.4,37.9
753,20003,Shaun Dion Hamilton,WAS,ILB,16,0,0,0,0,0,0,0,0,1.5,0,1,0,2.4,37.7
753,11107,Sherrick McManis,CHI,DB,15,0,0,0,0,0,0,0,0,1,1,0,0,2.5,37.7
755,18911,Derek Barnett,PHI,DE,6,0,0,0,0,0,0,0,0,2.5,0,0,0,6.3,37.65
756,16171,DaQuan Jones,TEN,DT,16,0,0,0,0,0,0,0,0,0,0,0,0,2.3,37.5
756,16813,Jordan Phillips,BUF,DE,16,0,0,0,0,0,0,0,0,1,0,0,1,2.3,37.5
756,18970,Ahkello Witherspoon,SF,CB,14,0,0,0,0,0,0,0,0,0,0,0,0,2.7,37.5
756,19847,Mike Hughes,MIN,CB,6,0,0,0,0,0,0,0,0,0,1,1,0,6.2,37.5
760,14901,Kyle Juszczyk,SF,FB,16,0,0,0,30,0,30,324,1,0,0,0,0,2.3,37.4
761,19207,Tim Patrick,DEN,WR,16,0,0,0,17,0,23,315,1,0,0,0,0,2.3,37.2
762,13693,Terrelle Pryor,BUF,WR,8,0,0,0,-1,0,16,252,2,0,0,0,0,4.6,37.1
