Rank,PlayerID,Name,Team,Position,Played,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGame,FantasyPoints
507,20983,Christian Wilkins,MIA,DT,16,0,0,0,0,0,1,1,1,2,0,0,0,4,63.5
507,19949,Avonte Maddox,PHI,CB,12,0,0,0,0,0,0,0,0,1,0,1,0,5.3,63.5
507,17950,Eli Apple,NO,CB,15,0,0,0,0,0,0,0,0,0,0,1,0,4.2,63.5
511,17919,Jalen Ramsey,LAR,DB,12,0,0,0,0,0,0,0,0,0,1,2,0,5.2,63
511,15127,Darius Slay,DET,CB,14,0,0,0,0,0,0,0,0,0,2,0,1,4.5,63
511,18167,Joe Walker,ARI,ILB,16,0,0,0,0,0,0,0,0,0,0,1,0,3.9,63
511,4490,Johnathan Joseph,HOU,CB,14,0,0,0,0,0,0,0,0,0,1,0,0,4.5,63
515,11488,Jimmy Graham,GB,TE,16,0,0,0,0,0,38,447,3,0,0,0,0,3.9,62.7
516,18994,Carl Lawson,CIN,DE,12,0,0,0,0,0,0,0,0,5,0,0,0,5.2,62.1
517,20003,Shaun Dion Hamilton,WAS,ILB,16,0,0,0,0,0,0,0,0,1,1,1,1,3.9,62
518,13166,Ryan Kerrigan,WAS,DE,12,0,0,0,0,0,0,0,0,5.5,0,1,0,5.2,61.95
519,19912,Nyheim Hines,IND,RB,16,0,0,0,199,2,44,320,0,0,0,0,0,3.9,61.9
520,20057,Auden Tate,CIN,WR,12,0,0,0,0,0,40,575,1,0,0,0,0,5.1,61.5
521,16129,Taylor Gabriel,CHI,WR,9,0,0,0,20,0,29,353,4,0,0,0,0,6.8,61.3
521,20724,Sam Eguavoen,MIA,OLB,16,0,0,0,0,0,0,0,0,3.5,0,0,1,3.8,61.3
523,11514,Gerald McCoy,CAR,DT,16,0,0,0,0,0,0,0,0,5,0,0,0,3.8,61.2
524,17977,Kamalei Correa,TEN,OLB,16,0,0,0,0,0,0,0,0,5,0,0,1,3.8,61.1
525,19847,Mike Hughes,MIN,CB,14,0,0,0,0,0,0,0,0,0,1,2,0,4.4,61
525,21635,Jalen Thompson,ARI,SS,12,0,0,0,0,0,0,0,0,0,1,0,1,5.1,61
527,16310,Denico Autry,IND,DL,14,0,0,0,0,0,0,0,0,3.5,0,1,0,4.3,60.55
528,19557,Jamal Perry,MIA,CB,14,0,0,0,0,0,0,0,0,0,1,0,0,4.3,60.5
528,16767,Leonard Williams,NYG,DE,15,0,0,0,0,0,0,0,0,0.5,0,1,0,4,60.5
530,20366,Emmanuel Moseley,SF,CB,16,0,0,0,0,0,0,0,0,0,1,0,0,3.8,60
531,11302,Linval Joseph,MIN,DT,13,0,0,0,0,0,0,0,0,3,0,1,0,4.6,59.8
531,11021,Geno Atkins,CIN,DT,16,0,0,0,0,0,0,0,0,4.5,0,0,0,3.7,59.8
533,3942,Tramon Williams,GB,CB,16,0,0,0,0,0,0,0,0,0,2,1,2,3.7,59.5
533,12554,Andrew Sendejo,MIN,FS,15,0,0,0,0,0,0,0,0,1,3,0,0,4,59.5
533,18177,Jonathan Jones,NE,CB,15,0,0,0,0,0,0,0,0,0,0,2,0,4,59.5
536,19208,Donald Payne,JAX,ILB,9,0,0,0,0,0,0,0,0,1,0,0,1,6.6,59.4
537,17935,Leonard Floyd,CHI,OLB,16,0,0,0,0,0,0,0,0,3,0,0,0,3.7,59.3
537,19834,Vita Vea,TB,NT,16,0,0,0,0,0,1,1,1,2.5,0,0,0,3.7,59.3
539,15814,Benson Mayowa,LV,DE,15,0,0,0,0,0,0,0,0,7,0,3,0,3.9,59.15
540,18903,Gareon Conley,HOU,CB,14,0,0,0,0,0,0,0,0,0,1,0,0,4.2,59
540,20887,Trayvon Mullen Jr.,LV,CB,16,0,0,0,0,0,0,0,0,0,1,0,0,3.7,59
542,20988,Preston Williams,MIA,WR,8,0,0,0,0,0,32,428,3,0,0,0,0,7.4,58.8
543,15090,Johnathan Hankins,LV,DT,16,0,0,0,0,0,0,0,0,1.5,0,0,0,3.7,58.75
544,18936,Raekwon McMillan,MIA,LB,13,0,0,0,0,0,0,0,0,0,0,0,0,4.5,58.5
544,11579,Tramaine Brock Sr.,TEN,CB,14,0,0,0,0,0,0,0,0,0,0,0,0,4.2,58.5
544,20167,J.C. Jackson,NE,CB,16,0,0,0,0,0,0,0,0,0,5,0,0,3.7,58.5
544,17952,Karl Joseph,LV,SS,9,0,0,0,0,0,0,0,0,0,1,0,1,6.5,58.5
548,20868,Alexander Mattison,MIN,RB,13,0,0,0,462,1,10,82,0,0,0,0,0,4.5,58.4
549,19928,Taron Johnson,BUF,CB,12,0,0,0,0,0,0,0,0,1,0,1,0,4.8,58.2
550,19976,Marquez Valdes-Scantling,GB,WR,16,0,0,0,9,0,26,452,2,0,0,0,0,3.6,58.1
550,19841,Daron Payne,WAS,NT,15,0,0,0,0,0,0,0,0,2,0,0,0,3.9,58.1
552,19275,Adam Butler,NE,DT,16,0,0,0,0,0,0,0,0,6,0,0,0,3.6,58.05
553,19026,Rayshawn Jenkins,LAC,FS,16,0,0,0,0,0,0,0,0,0,3,0,0,3.6,58
553,20144,Michael Badgley,LAC,K,8,0,0,0,0,0,0,0,0,0,0,0,0,7.2,58
555,20995,Chase Winovich,NE,DE,16,0,0,0,0,0,0,0,0,5.5,0,0,0,3.6,57.75
556,17979,A'Shawn Robinson,DET,NT,13,0,0,0,0,0,0,0,0,1.5,0,1,2,4.4,57.6
557,12881,Buster Skrine,CHI,CB,16,0,0,0,0,0,0,0,0,0,0,2,0,3.6,57.5
558,19996,Jaylen Samuels,PIT,RB,14,35,0,1,175,1,47,305,1,0,0,0,0,4.1,57.4
559,19033,Brian Hill,ATL,RB,12,0,0,0,323,2,10,69,1,0,0,0,1,4.8,57.2
559,16807,Jaquiski Tartt,SF,S,12,0,0,0,0,0,0,0,0,0.5,0,1,2,4.8,57.2
561,17053,Malcolm Brown,LAR,RB,14,0,0,0,255,5,2,16,0,0,0,0,0,4.1,57.1
561,18123,Jeff Driskel,DET,QB,3,685,4,4,151,1,1,6,0,0,0,0,0,19,57.1
563,19870,Donte Jackson,CAR,CB,13,0,0,0,0,0,0,0,0,0,3,0,1,4.4,57
564,18058,Tajaé Sharpe,TEN,WR,15,0,0,0,0,0,25,329,4,0,0,0,0,3.8,56.9
565,17294,Troy Hill,LAR,CB,14,0,0,0,0,0,0,0,0,1,2,0,0,4,56.7
566,16434,Christian Jones,DET,OLB,13,0,0,0,0,0,0,0,0,2,0,0,1,4.4,56.6
567,20852,Dexter Lawrence,NYG,DE,16,0,0,0,0,0,0,0,0,2.5,0,1,0,3.5,56.3
568,11694,Nick Folk,NE,K,7,0,0,0,0,0,0,0,0,0,0,0,0,8,56
569,12109,Ted Ginn Jr.,NO,WR,16,0,0,0,18,0,30,421,2,0,0,0,0,3.5,55.9
570,11767,Steve McLendon,NYJ,NT,16,0,0,0,0,0,0,0,0,2.5,0,0,1,3.5,55.8
571,16451,Eric Ebron,IND,TE,11,0,0,0,0,0,31,375,3,0,0,0,0,5,55.5
571,18576,Andrew Adams,TB,SS,14,0,0,0,0,0,0,0,0,0,1,1,0,4,55.5
573,20748,Mike Edwards,TB,FS,15,0,0,0,0,0,0,0,0,1,0,0,1,3.7,55.4
574,16593,Cameron Brate,TB,TE,16,0,0,0,0,0,36,311,4,0,0,0,0,3.4,55.1
575,17113,Quinton Dunbar,WAS,CB,11,0,0,0,0,0,0,0,0,0,4,0,0,5,55
575,16781,Nelson Agholor,PHI,WR,11,0,0,0,7,0,39,363,3,0,0,0,0,5,55
575,16960,Quandre Diggs,SEA,SS,10,0,0,0,0,0,0,0,0,0,3,0,1,5.5,55
575,12815,Josh Bynes,BAL,ILB,12,0,0,0,0,0,0,0,0,1,2,0,0,4.6,55
579,20950,Benny Snell Jr.,PIT,RB,13,0,0,0,426,2,3,23,0,0,0,0,0,4.2,54.9
580,19514,Keelan Cole,JAX,WR,16,0,0,0,6,0,24,361,3,0,0,0,0,3.4,54.7
581,18915,Takkarist McKinley,ATL,DE,14,0,0,0,0,0,0,0,0,3.5,0,0,0,3.9,54.5
581,19457,Blake Jarwin,DAL,TE,16,0,0,0,0,0,31,365,3,0,0,0,0,3.4,54.5
583,4932,Eli Manning,NYG,QB,4,1042,6,5,7,0,0,0,0,0,0,0,0,13.6,54.38
584,21277,David Blough,DET,QB,5,984,4,6,31,0,1,19,1,0,0,0,0,10.9,54.36
585,18920,Malik Hooker,IND,FS,13,0,0,0,0,0,0,0,0,0,2,0,1,4.2,54
586,13722,Vinny Curry,PHI,DE,16,0,0,0,0,0,0,0,0,5,0,0,0,3.4,53.9
586,18040,Juston Burris,CLE,SS,13,0,0,0,0,0,0,0,0,1,2,1,0,4.1,53.9
588,19903,Jordan Akins,HOU,TE,16,0,0,0,0,0,36,418,2,0,0,0,0,3.4,53.8
589,16811,Ronald Darby,PHI,CB,11,0,0,0,0,0,0,0,0,0,2,0,0,4.9,53.5
589,18125,Maurice Canady,NYJ,CB,13,0,0,0,0,0,0,0,0,0,1,1,0,4.1,53.5
591,19897,Tre'Quan Smith,NO,WR,11,0,0,0,0,0,18,234,5,0,0,0,0,4.9,53.4
592,18197,Alex Erickson,CIN,WR,16,26,0,0,33,0,43,529,0,0,0,0,0,3.3,53.24
593,16914,Tyeler Davison,ATL,DT,16,0,0,0,0,0,0,0,0,1,0,0,1,3.3,53.2
594,20007,Foyesade Oluokun,ATL,ILB,16,0,0,0,0,0,0,0,0,0,0,1,0,3.3,53
594,18972,Fabian Moreau,WAS,CB,12,0,0,0,0,0,0,0,0,0,3,0,0,4.4,53
594,64,Miami Dolphins,MIA,DST,16,0,0,0,0,0,0,0,0,23,13,9,3,3.3,53
597,19281,Jacob Hollister,SEA,TE,11,0,0,0,0,0,41,349,3,0,0,0,0,4.8,52.9
598,15423,Brandon Copeland,NYJ,LB,12,0,0,0,0,0,0,0,0,1.5,0,1,0,4.4,52.85
599,20500,Darrel Williams,KC,RB,10,0,0,0,141,3,15,167,1,0,0,0,0,5.3,52.8
599,18935,Gerald Everett,LAR,TE,13,0,0,0,0,0,37,408,2,0,0,0,0,4.1,52.8
599,13816,Damon Harrison,DET,DT,15,0,0,0,0,0,0,0,0,2,0,0,0,3.5,52.8
602,14340,Josh Norman,WAS,CB,12,0,0,0,0,0,0,0,0,1,1,1,0,4.4,52.5
602,16870,Clayton Geathers,IND,SS,15,0,0,0,0,0,0,0,0,0,1,0,0,3.5,52.5
604,19105,Al-Quadin Muhammad,IND,DE,16,0,0,0,0,0,0,0,0,3,0,1,0,3.3,52.4
605,20026,Leon Jacobs,JAX,OLB,14,0,0,0,0,0,0,0,0,2,0,0,1,3.7,52.3
606,11132,Jerry Hughes,BUF,DE,16,0,0,0,0,0,0,0,0,4.5,0,0,1,3.3,52.25
607,11386,Morgan Burnett,CLE,SS,8,0,0,0,0,0,0,0,0,2,1,0,0,6.5,51.9
607,14646,Olivier Vernon,CLE,DE,10,0,0,0,0,0,0,0,0,3.5,0,1,0,5.2,51.9
607,15200,William Gholston,TB,DE,16,0,0,0,0,0,0,0,0,1.5,0,0,0,3.2,51.9
610,20755,Jaylon Ferguson,BAL,OLB,14,0,0,0,0,0,0,0,0,2.5,0,0,1,3.7,51.8
610,16877,Rodney Gunter,ARI,DT,13,0,0,0,0,0,0,0,0,3,0,0,0,4,51.8
612,20850,Dawson Knox,BUF,TE,15,0,0,0,9,0,28,388,2,0,0,0,0,3.4,51.7
613,16253,Allen Hurns,MIA,WR,14,0,0,0,0,0,32,416,2,0,0,0,0,3.7,51.6
613,15102,Chris Thompson,WAS,RB,11,0,0,0,138,0,42,378,0,0,0,0,0,4.7,51.6
615,19985,Sebastian Joseph-Day,LAR,NT,16,0,0,0,0,0,0,0,0,2,0,0,0,3.2,51.5
616,21562,Devlin Hodges,PIT,QB,8,1063,5,8,68,0,0,0,0,0,0,0,0,6.4,51.32
617,16839,P.J. Williams,NO,CB,14,0,0,0,0,0,0,0,0,1,1,0,0,3.6,51.1
618,21332,Troy Reeder,LAR,ILB,16,0,0,0,0,0,0,0,0,0,0,1,0,3.2,51
618,18065,Quinton Jefferson,SEA,DT,14,0,0,0,0,0,0,0,0,3.5,0,0,1,3.6,51
618,16625,Lamarcus Joyner,LV,FS,14,0,0,0,0,0,0,0,0,0,0,0,0,3.6,51
621,16035,Malcolm Butler,TEN,CB,9,0,0,0,0,0,0,0,0,0,2,0,0,5.7,50.95
622,19950,Will Dissly,SEA,TE,6,0,0,0,7,0,23,262,4,0,0,0,0,8.5,50.9
623,12880,Jabaal Sheard,IND,DE,13,0,0,0,0,0,0,0,0,4.5,0,0,0,3.9,50.6
624,15469,Nickell Robey-Coleman,LAR,CB,16,0,0,0,0,0,0,0,0,0,0,2,0,3.2,50.5
624,18958,Tarell Basham,NYJ,DE,16,0,0,0,0,0,0,0,0,2,1,0,1,3.2,50.5
624,19375,Arthur Maulet,NYJ,CB,10,0,0,0,0,0,0,0,0,0,1,0,1,5,50.5
624,20000,Marcell Harris,SF,LB,13,0,0,0,0,0,0,0,0,0,0,3,1,3.9,50.5
628,17985,Mackensie Alexander,MIN,CB,13,0,0,0,0,0,0,0,0,0.5,1,0,1,3.9,50.45
629,19797,Derrius Guice,WAS,RB,5,0,0,0,245,2,7,79,1,0,0,0,0,10.1,50.4
629,18001,Darian Thompson,DAL,SS,14,0,0,0,0,0,0,0,0,1.5,0,0,1,3.6,50.4
631,19859,Uchenna Nwosu,LAC,OLB,16,0,0,0,0,0,0,0,0,2,0,1,0,3.1,50.3
632,18013,Kendall Fuller,KC,CB,11,0,0,0,0,0,0,0,0,1,0,0,0,4.6,50.2
633,16688,Cassius Marsh,ARI,DE,16,0,0,0,0,0,0,0,0,2.5,0,0,0,3.1,50.1
634,19560,Michael Davis,LAC,CB,12,0,0,0,0,0,0,0,0,0,2,0,0,4.2,50
635,19921,Maurice Hurst,LV,DT,16,0,0,0,0,0,0,0,0,3.5,1,0,2,3.1,49.95
636,16294,Dee Ford,SF,DE,11,0,0,0,0,0,0,0,0,6.5,0,2,0,4.5,49.9
636,18901,O.J. Howard,TB,TE,14,0,0,0,0,0,34,459,1,0,0,0,0,3.6,49.9
638,18292,Roy Robertson-Harris,CHI,DE,15,0,0,0,0,0,0,0,0,2.5,0,0,0,3.3,49.85
639,15228,Alex Okafor,KC,DE,10,0,0,0,0,0,0,0,0,5,0,1,0,5,49.8
639,20006,Russell Gage,ATL,WR,16,0,0,0,12,0,49,446,1,0,0,0,0,3.1,49.8
639,18464,J.D. McKissic,DET,RB,16,0,0,0,205,0,34,233,1,0,0,0,0,3.1,49.8
642,19846,Taven Bryan,JAX,DT,16,0,0,0,0,0,0,0,0,2,0,1,0,3.1,49.6
643,17290,Adam Humphries,TEN,WR,12,0,0,0,1,0,37,374,2,0,0,0,0,4.1,49.5
643,8353,Patrick Chung,NE,FS,13,0,0,0,0,0,0,0,0,0,0,0,0,3.8,49.5
643,15306,Jahleel Addae,HOU,SS,16,0,0,0,0,0,0,0,0,0,2,0,0,3.1,49.5
646,18919,Taco Charlton,MIA,DE,10,0,0,0,0,0,0,0,0,5,0,2,0,4.9,49.4
647,11197,Demaryius Thomas,NYJ,WR,11,0,0,0,0,0,36,433,1,0,0,0,0,4.5,49.3
648,19880,Derrick Nnadi,KC,DT,16,0,0,0,0,0,0,0,0,1,1,1,0,3.1,49.1
649,18924,Adoree' Jackson,TEN,CB,11,0,0,0,0,0,0,0,0,0,0,0,0,4.5,49
650,20805,T.J. Hockenson,DET,TE,12,0,0,0,0,0,32,367,2,0,0,0,0,4.1,48.7
651,18056,Dean Lowry,GB,DE,16,0,0,0,0,0,0,0,0,0,1,0,1,3,48.5
651,20498,Ben Niemann,KC,LB,16,0,0,0,0,0,0,0,0,0,0,0,0,3,48.5
651,21165,Kyle Phillips,NYJ,DE,15,0,0,0,0,0,0,0,0,1.5,0,0,0,3.2,48.5
651,20864,Julian Love,NYG,FS,15,0,0,0,0,0,0,0,0,0,1,1,0,3.2,48.5
651,18042,David Onyemata,NO,NT,15,0,0,0,0,0,0,0,0,3,0,0,0,3.2,48.5
651,15375,Mike Purcell,DEN,NT,13,0,0,0,0,0,0,0,0,0,0,0,0,3.7,48.5
657,19918,Josh Sweat,PHI,DE,16,0,0,0,0,0,0,0,0,4,0,0,0,3,48.2
657,17997,Maliek Collins,DAL,DL,16,0,0,0,0,0,0,0,0,4,0,0,1,3,48.2
659,20836,Bisi Johnson,MIN,WR,16,0,0,0,6,0,31,294,3,0,0,0,0,3,48
659,15986,Preston Brown,JAX,OLB,10,0,0,0,0,0,0,0,0,0,0,1,1,4.8,48
661,15122,Ziggy Ansah,SEA,DE,11,0,0,0,0,0,0,0,0,2.5,0,2,2,4.3,47.8
662,11437,Corey Peters,ARI,DT,16,0,0,0,0,0,0,0,0,2.5,0,0,0,3,47.75
663,18979,John Johnson III,LAR,SS,6,0,0,0,0,0,0,0,0,0,2,0,0,7.9,47.5
664,17937,Reggie Ragland,KC,LB,14,0,0,0,0,0,0,0,0,2,0,0,1,3.4,47.4
664,20884,Foster Moreau,LV,TE,13,0,0,0,0,0,21,174,5,0,0,0,0,3.6,47.4
666,20339,Grant Haley,NYG,DB,15,0,0,0,0,0,0,0,0,1,0,0,0,3.1,47.1
667,20159,Mike Boone,MIN,RB,16,0,0,0,273,3,3,17,0,0,0,0,0,2.9,47
667,17565,Jermaine Whitehead,CLE,SS,8,0,0,0,0,0,0,0,0,0,1,1,0,5.9,47
667,20985,Greedy Williams,CLE,CB,12,0,0,0,0,0,0,0,0,0,0,0,0,3.9,47
667,19979,Jordan Wilkins,IND,RB,14,0,0,0,307,2,7,43,0,0,0,0,0,3.4,47
667,16788,Byron Jones,DAL,CB,15,0,0,0,0,0,0,0,0,0,0,0,0,3.1,47
672,19843,Hayden Hurst,BAL,TE,16,0,0,0,0,0,30,349,2,0,0,0,0,2.9,46.9
673,18690,Jalen Richard,LV,RB,16,0,0,0,145,0,36,323,0,0,0,0,0,2.9,46.8
674,14587,Josh Gordon,SEA,WR,11,0,0,1,1,0,27,426,1,0,0,0,0,4.2,46.7
675,16308,Albert Wilson,MIA,WR,13,20,0,0,45,0,43,351,1,0,0,0,0,3.6,46.4
676,15589,Michael Thomas,NYG,SS,16,0,0,0,0,0,0,0,0,0,0,0,0,2.9,46
676,21000,Oshane Ximines,NYG,OLB,16,0,0,0,0,0,0,0,0,4.5,0,0,0,2.9,46
676,14989,D.J. Swearinger,NO,FS,9,0,0,0,0,0,0,0,0,0,0,0,0,5.1,46
676,14740,Kai Forbath,DAL,K,4,0,0,0,0,0,0,0,0,0,0,0,0,11.5,46
680,21118,Blake Cashman,NYJ,ILB,7,0,0,0,0,0,0,0,0,0.5,0,0,1,6.6,45.9
681,11151,Tyson Alualu,PIT,DE,16,0,0,0,0,0,0,0,0,1,0,1,0,2.9,45.8
682,19874,Chad Thomas,CLE,DE,16,0,0,0,0,0,0,0,0,4,0,0,1,2.9,45.7
683,20938,Kendall Sheffield,ATL,CB,16,0,0,0,0,0,0,0,0,0,0,1,0,2.8,45.5
683,5334,Wesley Woodyard,TEN,ILB,15,0,0,0,0,0,0,0,0,1,0,1,0,3,45.5
683,18149,Jalen Mills,PHI,CB,9,0,0,0,0,0,0,0,0,0,1,0,0,5.1,45.5
683,15239,Vance McDonald,PIT,TE,14,0,0,0,2,0,38,273,3,0,0,0,0,3.2,45.5
687,18959,Dawuane Smoot,JAX,DE,16,0,0,0,0,0,0,0,0,6,0,0,1,2.8,45.45
688,19890,Rasheem Green,SEA,OLB,16,0,0,0,0,0,0,0,0,4,0,3,1,2.8,45.4
689,21211,Patrick Laird,MIA,RB,15,0,0,0,168,1,23,204,0,0,0,0,0,3,45.2
690,18143,Stephen Weatherly,MIN,DE,16,0,0,0,0,0,0,0,0,2.5,0,1,0,2.8,45.1
691,3388,Matt Bryant,ATL,K,7,0,0,0,0,0,0,0,0,0,0,0,0,6.4,45
691,18970,Ahkello Witherspoon,SF,CB,10,0,0,0,0,0,0,0,0,0,1,0,0,4.5,45
693,19410,Ricky Seals-Jones,CLE,TE,14,0,0,0,0,0,14,229,4,0,0,0,0,3.2,44.9
693,18981,Trey Hendrickson,NO,DE,13,0,0,0,0,0,0,0,0,4.5,0,1,0,3.5,44.9
695,19293,Austin Calitro,JAX,OLB,13,0,0,0,0,0,0,0,0,1,0,0,0,3.4,44.8
695,20946,Kaden Smith,NYG,TE,9,0,0,0,0,0,31,268,3,0,0,0,0,5,44.8
697,20791,Will Harris,DET,SS,16,0,0,0,0,0,0,0,0,1,0,0,0,2.8,44.6
698,15086,B.W. Webb,CIN,CB,15,0,0,0,0,0,0,0,0,0,1,0,0,3,44.5
698,8550,Jason McCourty,NE,CB,12,0,0,0,0,0,0,0,0,0,1,0,0,3.7,44.5
698,20840,Lonnie Johnson Jr.,HOU,CB,12,0,0,0,0,0,0,0,0,0,0,0,0,3.7,44.5
701,13355,Adrian Clayborn,ATL,DE,15,0,0,0,0,0,0,0,0,4,0,2,0,3,44.3
702,19020,Deatrich Wise Jr.,NE,DE,14,0,0,0,0,0,0,0,0,2,0,1,0,3.2,44.2
703,16931,Nick Boyle,BAL,TE,16,0,0,0,0,0,31,321,2,0,0,0,0,2.8,44.1
703,20989,Quinnen Williams,NYJ,NT,13,0,0,0,0,0,0,0,0,2.5,0,0,1,3.4,44.1
705,18982,Rasul Douglas,PHI,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,2.8,44
705,14285,Casey Hayward Jr.,LAC,CB,16,0,0,0,0,0,0,0,0,0,2,0,0,2.8,44
707,16885,Kwon Alexander,SF,OLB,8,0,0,0,0,0,0,0,0,0.5,1,1,0,5.5,43.95
708,20360,Jeff Wilson Jr.,SF,RB,10,0,0,0,105,4,3,34,1,0,0,0,0,4.4,43.9
709,20492,George Odum,IND,FS,16,0,0,0,0,0,0,0,0,0,0,2,1,2.7,43.8
710,12829,Jimmy Smith,BAL,CB,9,0,0,0,0,0,0,0,0,1,1,0,0,4.8,43.3
710,16793,Malcom Brown,NO,DT,16,0,0,0,0,0,0,0,0,2,0,0,1,2.7,43.3
712,18134,Will Parks,DEN,SS,14,0,0,0,0,0,0,0,0,1,1,1,0,3.1,43.2
713,20949,Irv Smith Jr.,MIN,TE,16,0,0,0,0,0,36,311,2,0,0,0,0,2.7,43.1
714,21190,Roderic Teamer,LAC,SS,7,0,0,0,0,0,0,0,0,1,1,0,0,6.1,43
715,13871,Dre Kirkpatrick,CIN,CB,6,0,0,0,0,0,0,0,0,1,0,0,1,7.2,42.9
716,16159,Stephon Tuitt,PIT,DE,6,0,0,0,0,0,0,0,0,3.5,0,0,0,7.1,42.65
717,19120,David Moore,SEA,WR,14,0,0,0,25,0,17,301,2,0,0,0,0,3,42.6
718,20885,Jimmy Moreland,WAS,CB,14,0,0,0,0,0,0,0,0,0,0,0,0,3,42.5
718,21064,Jamel Dean,TB,CB,13,0,0,0,0,0,0,0,0,0,2,0,0,3.3,42.5
718,19901,Isaac Yiadom,DEN,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,2.7,42.5
718,19933,Josey Jewell,DEN,ILB,15,0,0,0,0,0,0,0,0,1.5,0,0,2,2.8,42.5
722,5834,Matt Moore,KC,QB,6,659,4,0,-1,0,0,0,0,0,0,0,0,7,42.26
723,20012,Bo Scarbrough,DET,RB,6,0,0,0,377,1,1,5,0,0,0,0,0,7,42.2
724,16690,Kevin Pierre-Louis,CHI,ILB,14,0,0,0,0,0,0,0,0,0,1,0,0,3,42
724,16278,Cody Latimer,NYG,WR,15,0,0,0,0,0,24,300,2,0,0,0,0,2.8,42
726,19014,Grover Stewart,IND,NT,16,0,0,0,0,0,0,0,0,3,0,0,0,2.6,41.9
726,13741,Brandon Bolden,NE,RB,15,0,0,0,68,3,9,111,1,0,0,1,0,2.8,41.9
726,18130,Elandon Roberts,NE,LB,16,0,0,0,0,0,1,38,1,1,0,0,0,2.6,41.9
729,13892,L.J. Fort,BAL,OLB,16,0,0,0,0,0,0,0,0,2,0,0,0,2.6,41.7
730,20802,Justice Hill,BAL,RB,16,0,0,0,225,2,8,70,0,0,0,0,0,2.6,41.5
730,20178,Chandon Sullivan,GB,CB,12,0,0,0,0,0,0,0,0,0,1,1,0,3.5,41.5
732,19019,Jaleel Johnson,MIN,DL,16,0,0,0,0,0,0,0,0,3.5,0,0,0,2.6,41.45
733,18269,Geronimo Allison,GB,WR,16,0,0,0,7,0,34,287,2,0,0,0,0,2.6,41.4
733,18708,Javien Elliott,CAR,CB,16,0,0,0,0,0,0,0,0,0.5,1,0,0,2.6,41.4
735,12708,Dion Lewis,TEN,RB,16,0,0,0,209,0,25,164,1,0,0,0,0,2.6,41.3
736,21366,Malik Reed,DEN,OLB,15,0,0,0,0,0,0,0,0,2,0,0,1,2.7,41.1
737,21109,Quincy Williams,JAX,OLB,11,0,0,0,0,0,0,0,0,0,0,0,0,3.7,41
737,19009,Jalen Reeves-Maybin,DET,OLB,16,0,0,0,0,0,0,0,0,0,0,1,1,2.6,41
737,19944,Ja'Whaun Bentley,NE,LB,16,0,0,0,0,0,0,0,0,0,0,0,0,2.6,41
740,16334,Jeremiah Attaochu,DEN,OLB,12,0,0,0,0,0,0,0,0,3.5,0,0,1,3.4,40.95
741,19017,Josh Reynolds,LAR,WR,16,0,0,0,23,0,21,326,1,0,0,0,0,2.6,40.9
742,20185,Poona Ford,SEA,DT,15,0,0,0,0,0,0,0,0,0.5,0,0,1,2.7,40.75
743,14081,Dontari Poe,CAR,DT,11,0,0,0,0,0,0,0,0,4,0,0,0,3.7,40.65
744,15866,Josh Hill,NO,TE,16,0,0,0,0,0,25,226,3,0,0,0,0,2.5,40.6
745,15179,Kemal Ishmael,ATL,SS,14,0,0,0,0,0,0,0,0,0,0,1,0,2.9,40.5
746,19626,Dare Ogunbowale,TB,RB,16,0,0,0,17,2,35,286,0,0,0,0,0,2.5,40.3
747,16777,Kevin Johnson,BUF,CB,16,0,0,0,0,0,0,0,0,1,0,0,0,2.5,40.2
748,16107,Darqueze Dennard,CIN,CB,9,0,0,0,0,0,0,0,0,0,0,0,0,4.4,40
749,17141,Damiere Byrd,ARI,WR,11,0,0,0,0,0,32,359,1,0,0,0,0,3.6,39.9
750,12822,Pernell McPhee,BAL,OLB,7,0,0,0,0,0,0,0,0,3,0,0,0,5.7,39.8
750,17981,Jarran Reed,SEA,DT,10,0,0,0,0,0,0,0,0,2.5,0,1,0,4,39.8
750,18268,Romeo Okwara,DET,OLB,14,0,0,0,0,0,0,0,0,1.5,0,1,0,2.8,39.8
753,18209,Marcus Johnson,IND,WR,8,0,0,0,0,0,17,277,2,0,0,0,0,5,39.7
753,18060,Ronald Blair,SF,DE,9,0,0,0,0,0,0,0,0,3,0,0,1,4.4,39.7
755,18947,Chris Wormley,BAL,NT,16,0,0,0,0,0,0,0,0,1.5,0,0,0,2.4,39.2
756,16326,Seth Roberts,BAL,WR,16,0,0,0,0,0,21,271,2,0,0,0,0,2.4,39.1
757,16171,DaQuan Jones,TEN,DT,16,0,0,0,0,0,0,0,0,1,0,0,0,2.4,39
757,20434,Brandon Facyson,LAC,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,2.4,39
759,17968,Andrew Billings,CIN,DT,16,0,0,0,0,0,0,0,0,1,0,0,0,2.4,38.8
760,19963,Siran Neal,BUF,CB,15,0,0,0,0,0,0,0,0,0,0,1,0,2.6,38.5
760,17945,William Jackson III,CIN,CB,14,0,0,0,0,0,0,0,0,0,1,0,0,2.8,38.5
